weather_id,city,forecast_date,weather_condition,temperature,rainfall,humidity,wind_speed,visibility
8560d142-290f-4258-996f-0b17af1ac80a,Singapore,2025-08-30,Fog,12.78,5.79,60.43,30.98,1.13
c81316b2-efaa-418f-ac7a-03ac468d6f68,Busan,2026-04-04,Cloudy,17.39,3.93,32.17,26.23,13.44
6c528bb9-1859-418a-8929-6a47911c888d,Los Angeles,2025-12-20,Clear,28.13,0.0,48.1,6.43,14.75
4fd21333-4059-4ff6-886e-53068cf7d0c1,Bengaluru,2025-06-02,Clear,27.39,0.0,87.81,4.47,12.63
13e68141-96e4-45d4-9795-e0cc75020c7f,Guangzhou,2026-03-30,Rain,29.78,5.43,41.99,19.39,8.59
855168cb-02d6-4b86-ba34-5c83a176ac08,Chicago,2026-05-25,Rain,21.14,20.82,92.71,25.66,7.79
b4311a18-6895-4b10-9711-2e7df06bec2e,Felixstowe,2025-11-03,Rain,24.93,19.87,52.69,19.97,10.54
a4b66e12-2c09-48ce-97b7-5a55c20456bb,Osaka,2025-08-15,Rain,18.77,24.79,69.76,3.6,12.75
00882bce-5fb7-4508-94e4-4467711358c5,Osaka,2025-11-09,Cloudy,16.38,0.55,52.27,31.2,6.41
29385429-5361-488f-a555-b3104d54b9ac,Chennai,2026-03-15,Clear,16.37,0.0,81.94,27.79,9.01
ae74eaf5-bbb9-4efe-b10e-3598238624f1,Rotterdam,2026-01-01,Rain,22.96,19.46,42.14,13.8,12.31
081c0f89-6d69-4854-bc23-2789d3fc1025,Shenzhen,2025-01-21,Rain,18.78,12.32,39.01,10.25,5.86
7b73c535-6cf9-4b0b-b6fc-ed5eb21546e5,Rotterdam,2026-03-04,Heavy Rain,31.27,70.87,65.62,14.28,3.79
116e09f2-b4e5-4bb5-80d6-baef49be62e5,Hamburg,2025-10-29,Clear,23.43,0.0,57.64,25.22,13.9
87acf1a4-45bf-45c7-979b-0caf067e0dd9,Ahmedabad,2025-05-24,Clear,18.31,0.0,90.09,31.34,7.52
aaa5e6c1-75f0-4137-95d2-f99df9c615b6,Shenzhen,2025-11-13,Storm,29.25,70.19,78.26,67.73,0.71
9c369eb4-f1fd-46d9-bd0a-ca0898dadc06,New York,2026-03-13,Clear,30.65,0.0,54.55,33.65,7.75
e36dd722-91d7-4fa9-af6e-4b3c580b6cae,Chicago,2025-07-21,Clear,23.36,0.0,72.7,4.15,14.3
52fe11c1-beb4-4635-9692-59944b8b0a33,Manchester,2025-02-10,Heavy Rain,23.47,115.7,53.97,32.8,4.24
159b634f-0d25-4b44-a1a3-ef3bc79620f5,Bremen,2026-03-28,Cloudy,30.39,0.85,77.78,4.95,13.98
db99644d-afbf-46c9-9266-3b95a893cb14,Los Angeles,2025-08-23,Clear,12.52,0.0,75.55,22.26,10.11
cb5e6801-bb1e-4127-a402-eef9b6485df1,Delhi,2025-04-27,Rain,20.22,10.68,78.99,28.23,11.37
6cbf33cd-2e84-462c-ae0a-8ea7eacd79e2,Shenzhen,2026-03-15,Cloudy,13.59,0.83,73.03,5.21,8.17
ef2ef8e2-f9d4-43b5-97fb-2cdd47cc53e1,Seoul,2026-03-27,Heavy Rain,10.71,104.75,82.34,17.05,3.99
e8fb675f-c4b4-405e-acab-d299f58857e9,Shanghai,2025-05-14,Clear,33.91,0.0,55.34,30.45,10.7
abad760e-ac82-4bbd-83a9-22e1a9e82dc0,Chennai,2026-06-09,Fog,7.62,2.73,79.43,30.96,1.44
837cd55a-463b-4d55-b852-33e6393e6e98,Abu Dhabi,2025-07-02,Rain,35.63,15.43,85.41,4.88,14.24
58e23b03-138c-48b5-97b6-aa678b95f846,Shanghai,2026-06-26,Heavy Rain,30.63,85.5,72.66,12.3,4.65
c0195edd-efac-46da-804c-61ecb30e7ac7,Chennai,2025-06-25,Clear,12.78,0.0,34.15,17.2,5.12
67aaa49d-97b3-42d7-9439-70cc9b2bfe15,Hamburg,2025-12-27,Clear,17.18,0.0,81.28,8.14,8.33
27d53393-ccb2-4323-bcb4-a211a0c3aac7,Tokyo,2026-05-09,Cloudy,28.63,2.9,71.81,17.7,13.4
40d91fb4-5278-4c3e-8cf5-2f3bc585515c,Ahmedabad,2026-05-02,Rain,26.48,26.8,88.88,33.46,8.33
2fa35224-6035-45dc-99cc-1d2d7bb84993,Felixstowe,2026-06-20,Clear,29.38,0.0,77.29,11.88,7.63
2ea52b53-a914-4a50-ac96-3d8958b8f7e2,Rotterdam,2025-09-14,Clear,13.07,0.0,91.43,11.07,12.48
3da7b918-6399-4718-bb6b-c02f9f13e41a,Frankfurt,2026-03-15,Cloudy,19.95,2.54,30.39,32.43,13.87
a9169e61-5aeb-4b93-815c-842ded0b1994,Chennai,2026-02-24,Heavy Rain,18.57,96.4,87.79,11.53,3.71
efa4991e-5c0f-4d45-95a6-661f769e89b2,Shanghai,2025-09-16,Clear,27.22,0.0,77.08,20.69,11.99
169f23ad-94f4-45a9-8f3d-e4e741223ebe,Sharjah,2025-02-07,Heavy Rain,12.82,93.09,46.85,12.54,3.21
6f74ae15-3e4f-481c-bc87-de55508e8075,Tokyo,2026-06-08,Clear,21.25,0.0,75.1,26.92,8.34
5eae0e32-bf80-4590-ad46-93fbaa96cccf,Chennai,2025-08-24,Clear,12.5,0.0,41.74,32.34,9.92
26462671-8fe3-491e-a540-a98d72822b70,Hyderabad,2026-01-13,Clear,30.98,0.0,76.12,10.23,13.52
2e52da78-a5a7-48a0-8d6d-c77765657c39,Chennai,2026-01-31,Heavy Rain,13.53,83.98,49.12,10.04,4.85
3715fa08-a412-46f6-bbac-d2f8d0176f6c,Osaka,2025-07-21,Clear,12.91,0.0,71.64,10.06,5.5
45b9812f-0a7b-4b9f-8b71-5a34079d53ce,Los Angeles,2025-07-08,Clear,22.28,0.0,31.91,23.63,6.52
f2b680de-df6a-4cf5-ba1f-572d47a963f9,Los Angeles,2025-01-15,Clear,12.61,0.0,92.06,17.11,8.67
04a7bc5f-41eb-418f-8793-43f941233566,Amsterdam,2025-03-19,Fog,6.96,0.94,57.83,16.45,0.49
c9aa03d6-1c6f-4ab0-adc4-0d84f4d1af3e,Manchester,2025-06-06,Clear,31.14,0.0,93.12,29.7,6.68
d3713b10-a9e1-4d69-abcd-4f85195175bf,Manchester,2025-02-28,Cloudy,31.91,0.25,86.78,17.03,9.57
7409dd3e-6a0e-4131-ba24-0e662474bc25,Incheon,2026-04-04,Clear,27.26,0.0,50.37,26.85,10.63
1b7b32d7-5603-4d98-9191-9a5be095d5f3,Los Angeles,2025-04-07,Cloudy,30.81,3.71,66.16,25.91,9.87
cc699545-5040-402d-acd9-25927f623a61,Mumbai,2025-02-10,Clear,20.12,0.0,66.14,25.49,8.48
09c5fd35-9132-4388-8209-d2a1a0f2f320,Guangzhou,2025-09-27,Clear,35.06,0.0,78.22,9.07,8.87
6b9dfd0f-a2ec-4692-8a6c-0e96cdc40443,Amsterdam,2025-05-18,High Wind,19.25,8.04,80.15,50.12,8.82
fd3c4e99-c880-4912-a6c6-f3fb740dc5a1,Hyderabad,2025-06-09,Cloudy,29.0,2.92,91.74,33.5,7.64
d345333b-d709-4e7f-b171-22769ef47a48,Osaka,2026-04-12,Rain,26.55,27.43,36.55,17.77,10.21
f2e106fc-9295-4898-a19f-3d691b94b537,Ahmedabad,2025-08-03,Fog,6.07,10.97,79.42,12.46,1.03
178fc5dd-e9b0-406d-82c5-2319ebc21e51,Amsterdam,2026-04-18,Fog,16.96,9.79,40.96,21.54,0.96
bb7231d5-06d6-4f5e-a68a-8827eb5c72ec,Los Angeles,2025-10-24,Clear,24.67,0.0,46.79,20.09,9.09
5cc251db-9124-45d8-af41-88055111ac75,Rotterdam,2025-04-18,Clear,20.3,0.0,76.63,9.41,7.25
50531a53-07f6-4090-8a4f-fe7276678d41,Busan,2026-01-07,Rain,13.82,19.39,66.72,23.47,13.18
ba092b6a-5f09-42e1-af0c-f9ca54ecaf1e,Tokyo,2026-05-10,Fog,8.0,3.58,92.01,26.52,0.51
bd7d6305-aef1-40fb-a721-e846f2c52e38,London,2025-01-13,Cloudy,30.62,2.36,31.54,28.38,13.45
62e02223-17ba-43e3-82df-f9083707be2b,Ahmedabad,2025-06-03,Cloudy,21.03,2.45,49.68,27.15,6.15
0f87b087-c606-444d-977e-06233db5a18d,Hyderabad,2025-09-07,Clear,34.7,0.0,85.05,20.29,5.97
dcf54fed-d445-4b74-8c5f-b2f6a8cae762,Dubai,2025-03-01,Heavy Rain,35.0,82.34,77.81,32.5,1.07
452fab85-8f1e-4232-89f2-6a95df286d85,Felixstowe,2025-03-26,Heavy Rain,27.23,117.45,41.66,17.87,2.72
71e693ef-64c4-44e0-bc4c-36f3fe18af4a,Tokyo,2026-03-25,Heavy Rain,22.29,113.13,94.3,26.11,2.57
d4e6befa-dfcf-4fe8-8636-cea82ef763c9,Guangzhou,2025-12-07,Cloudy,28.58,1.84,72.59,3.74,10.01
e0773a5e-3acf-45bd-938c-32e73efdc016,Dubai,2025-10-14,Clear,17.7,0.0,48.93,33.06,14.83
51d1a3a6-2d3e-4991-b68e-0b92eced0c1c,Amsterdam,2025-08-23,High Wind,15.45,9.15,53.23,43.56,11.39
923877df-d416-4673-8584-7660e4eaf728,Amsterdam,2025-12-01,Clear,13.56,0.0,81.47,28.8,13.51
646c1da6-d1b7-4ba7-84d5-4f50557e1241,Bengaluru,2026-06-05,Cloudy,23.17,3.8,91.02,15.68,6.55
a6c284d6-243f-4dc6-a90a-fd4031edcdf4,Busan,2025-03-30,Cloudy,34.11,2.71,39.24,12.73,7.57
6470eb61-5890-4aea-8682-8a331abfc627,London,2025-10-26,Heavy Rain,22.2,99.36,41.84,7.41,1.1
84b52da1-04ee-449c-b68f-605b7a87a8bc,Shenzhen,2025-01-11,Clear,19.73,0.0,53.51,8.27,10.24
fda9ddd0-c4d3-48f7-a1e9-dad587a80d36,Sharjah,2025-12-10,Clear,16.51,0.0,79.39,13.59,5.83
29cfabd1-ff78-4059-8bef-cfb581b17798,Osaka,2026-04-17,High Wind,33.2,8.85,79.57,67.07,9.58
9dadf837-a180-43d4-8dd6-c4c4f1c04bad,Bengaluru,2025-05-16,Heavy Rain,34.87,51.24,33.03,25.75,2.67
fee49836-3c7f-4273-9654-16d4ece37f7e,Shanghai,2025-04-12,Rain,21.65,15.54,68.64,21.55,9.92
8489270c-afa1-424e-81c9-03b3ce2b0c5c,Osaka,2026-03-15,Clear,27.55,0.0,35.67,12.0,9.35
b1d68c0b-3c7f-4404-90a3-74f67a651600,Abu Dhabi,2025-02-18,Cloudy,21.11,0.78,40.42,11.14,14.87
82af1a44-b7f0-4902-ba56-71c77d6e77a9,London,2025-09-06,Heavy Rain,29.17,81.42,77.43,19.13,1.95
20316071-b24a-47a9-ae11-983bc720dda6,Los Angeles,2026-05-24,Rain,29.95,15.72,87.97,31.1,5.7
dd97f645-4f28-47db-ab9e-84f81eb1261c,London,2026-06-29,Storm,28.56,104.44,64.49,72.72,1.95
1a1868e8-6aff-4ce4-becb-7902ba207883,Guangzhou,2026-06-16,Clear,17.34,0.0,47.47,13.62,5.28
979410f1-b0c3-4842-85c5-53c89a380237,Abu Dhabi,2026-01-19,Storm,26.57,132.33,83.93,62.08,0.98
0571dffc-ab4d-4e25-bf57-d1d0d07c19a0,Dubai,2026-01-08,Rain,26.02,8.58,44.38,31.59,8.07
52520d6e-b823-445a-9efd-2f46fc4af95a,Hamburg,2025-09-29,Rain,14.37,29.56,66.59,25.63,6.65
ae62b4f8-c104-4069-8791-6a64eaa208fe,New York,2026-05-13,Cloudy,20.43,3.61,68.25,34.03,13.7
31eb7bb5-f1e0-477c-af23-8322a1cbeafa,Tokyo,2025-01-02,Fog,15.92,1.28,33.45,3.87,1.07
27e3c2e8-a06c-412e-9911-91066440eb91,Chicago,2026-05-01,Fog,5.59,1.82,90.25,12.83,0.34
f0ff8332-20cc-469b-adfc-434a0f75546b,Los Angeles,2025-07-21,High Wind,29.07,3.55,82.34,73.88,8.0
71c4a939-6aca-47a6-97d8-4fc67c5700fa,Amsterdam,2026-03-14,Clear,23.17,0.0,68.18,3.95,7.07
0857f31a-8383-4e1d-8230-9eb377763351,Yokohama,2026-03-04,Clear,35.07,0.0,58.88,16.51,7.02
723c57cf-db6c-4b5a-9a11-92d93d086901,Guangzhou,2025-07-17,Clear,31.01,0.0,31.22,34.67,14.11
e0940573-ee0e-4a98-8523-535c83c6ec90,Osaka,2025-10-31,Clear,32.53,0.0,54.71,4.36,9.56
c7dc6c2e-00dd-45b9-8bf6-33a94f5d721b,Frankfurt,2026-05-18,Fog,14.87,3.38,80.82,10.62,1.31
0ac9c073-37ae-4dfa-9633-72e71ab49d55,Abu Dhabi,2025-11-26,Heavy Rain,15.81,65.84,85.62,24.82,2.81
63ab97f5-96ce-41a6-97eb-46d377f23b29,Busan,2025-01-03,Clear,34.46,0.0,48.2,3.19,10.28
6076ecb6-1822-421b-a1e8-4c7a0732b4ff,Busan,2026-04-30,Clear,19.0,0.0,67.33,23.35,14.67
d448bd25-3f53-4f6a-8645-8af42e443e15,Hyderabad,2025-01-14,Clear,24.78,0.0,81.4,11.89,12.39
fc33e54d-a6e7-4989-a057-e8b051b18893,Hyderabad,2026-02-04,Clear,18.52,0.0,70.17,23.38,5.21
b7304e2d-a99b-4930-8f2d-efb31038e0ef,Bengaluru,2025-12-28,Clear,15.9,0.0,85.29,31.2,12.34
a05f2458-dd3a-4229-bcfd-767768b19f04,New York,2025-11-29,Cloudy,26.53,1.92,79.17,24.3,8.22
69ab15c4-f786-41a8-9baa-078d43dc9195,Bengaluru,2025-01-14,Clear,11.35,0.0,45.81,30.07,5.76
cff74602-fc11-42be-8dea-e362ef509be5,Incheon,2026-05-02,Cloudy,26.65,0.21,33.0,26.34,13.89
aac527a1-a427-4da0-b117-2ec704ba43d1,Sharjah,2025-09-15,Clear,20.01,0.0,43.29,19.9,6.92
f8a94d84-d43e-45ff-9ad1-d5caee87ceb9,Rotterdam,2025-11-05,Cloudy,35.17,0.25,89.4,34.88,14.63
dcef76af-d6cc-4399-80f2-e784880169a1,Dubai,2025-07-04,Rain,33.96,25.2,52.6,21.64,11.03
6d4ec665-e765-4a93-b5f1-6abac287877b,Chennai,2025-03-18,Clear,28.37,0.0,91.47,19.0,6.56
77e9bf52-3507-489b-99fd-feb93c94bb6f,Singapore,2025-12-30,Cloudy,34.54,3.11,49.83,29.14,8.6
ca5aca06-4958-444d-8cf9-842e8098ea09,Busan,2026-01-24,Clear,19.93,0.0,36.95,9.41,13.61
ef8e9956-94fa-48aa-8877-a7c59e0e67b9,Felixstowe,2025-11-12,Fog,14.22,4.56,91.05,12.22,1.66
53a976b8-3897-42e8-bbf1-dd2cd375ff57,Incheon,2025-04-09,High Wind,28.62,7.42,83.63,52.38,14.29
012ff0b4-0dbe-4144-af46-bfff1d394930,Los Angeles,2026-01-14,Cloudy,35.69,3.5,84.72,10.88,5.53
934f60d1-3034-40bf-b042-a5d3d7265869,Singapore,2026-03-27,Clear,13.29,0.0,72.56,28.41,13.83
32e7d4dd-c811-4895-b9c1-3774c0ef651f,Bengaluru,2026-06-22,Cloudy,36.0,3.05,31.45,3.4,12.24
b109fc4e-3765-4a40-9a28-45dc6b470f02,Bremen,2026-03-09,Fog,10.9,10.34,50.18,33.44,1.27
8d0bf793-e96b-4e1c-a9fe-eb75d6b2aa70,Seoul,2025-03-18,Cloudy,30.88,2.8,55.92,26.02,7.02
64a2e1bf-523d-4582-9903-d50dfbb7d076,Manchester,2025-06-03,Clear,17.68,0.0,78.74,8.43,7.82
b6748829-1bd2-4461-96b0-acb2b4233c72,Kolkata,2026-06-19,High Wind,29.17,7.12,52.4,43.36,11.94
e19764a7-41ba-4944-966c-a008202d6144,Bengaluru,2025-11-15,Rain,22.78,16.46,39.78,30.72,10.41
aedd822f-e212-4ff2-92ab-83a4a1ea60e9,Bremen,2025-01-04,Clear,27.19,0.0,75.03,7.18,7.65
b80da7b3-e6ca-44f6-9534-2233cb6f557d,Yokohama,2025-12-30,Clear,26.14,0.0,91.86,10.24,7.4
f4952ddb-0c6f-4fea-8b40-5e2c0dcaa326,Houston,2025-04-27,Clear,16.14,0.0,67.18,21.59,11.1
49d78bf0-fe5e-4b42-a965-36c63222bcb7,Manchester,2026-04-13,Rain,32.86,5.46,57.49,4.28,9.31
e7eeabe8-aeaf-4492-99bc-bb48d612c3f2,Tokyo,2026-04-07,Clear,21.24,0.0,74.75,24.92,6.98
903f8038-d83a-4352-95d9-f478243f8e72,New York,2025-09-13,Clear,22.76,0.0,56.61,22.21,6.14
ea8822b6-3542-4dc5-a065-a485e8324383,Delhi,2025-12-19,Rain,10.72,17.84,50.35,30.29,7.78
a036a438-7939-473d-a83e-caa4ccd53d7c,Hamburg,2026-05-01,Clear,35.68,0.0,55.91,26.77,10.98
ba55198a-4ad0-47f7-b0d9-f5ab97547855,Bengaluru,2026-04-23,Fog,6.13,2.67,78.4,23.19,1.88
8ce90e03-8976-4cd1-8e0b-a5a195522b19,Ningbo,2025-09-21,Clear,16.79,0.0,80.92,14.79,13.13
d5341780-b4d6-4b18-aa69-d19746a6da57,Mumbai,2025-02-24,Cloudy,25.81,1.75,76.4,19.64,9.56
2aac84b2-2567-4853-8017-cef31ba57f3e,Osaka,2025-01-09,Clear,14.7,0.0,35.97,7.47,6.55
26d82424-ca10-4eaf-8331-349cb98d1513,Los Angeles,2025-04-09,Clear,11.73,0.0,92.21,22.03,14.88
d35e6ac4-78a9-4160-85ce-660a2218d3f7,Hamburg,2025-01-12,Rain,34.65,27.42,31.58,25.71,12.79
5996219c-0c71-493a-9e35-fce27fe48095,Manchester,2025-09-24,Cloudy,10.77,0.85,40.47,33.3,9.04
dda26c45-fb05-4c08-92a6-130681aa11c4,Sharjah,2026-05-11,Clear,29.29,0.0,61.51,12.68,5.71
189a3b82-d08f-4407-876d-df3ca54ff274,Delhi,2026-06-05,Rain,24.93,12.81,92.95,20.36,5.29
bc03f4bb-9db0-4168-99c1-4a3f0dc3a9a4,Felixstowe,2025-09-17,Clear,13.15,0.0,87.67,11.47,11.0
41ee0ca9-91a5-43f6-852d-7bf215087f90,Shenzhen,2026-02-15,Cloudy,12.18,3.12,85.7,17.33,6.57
bc45370b-d57e-4b5f-acff-0c87aed0450b,Bremen,2025-09-11,Rain,29.72,6.44,34.65,4.51,13.59
4cdd7e38-994b-4ea7-8436-c1a6c7d73fd8,Houston,2026-01-15,Rain,28.99,22.76,73.26,3.39,12.35
2ecc154f-8dc8-45ce-bf91-a6d2b4f736ae,Bengaluru,2025-09-02,Clear,11.05,0.0,41.85,20.59,10.51
23bb9301-9bba-4c43-9007-a50b8fdf6193,Seoul,2025-05-18,Clear,30.95,0.0,50.33,34.57,12.14
4112b7a3-8fb0-4f38-ad6b-2613de83d61e,Kolkata,2026-03-25,High Wind,17.41,6.92,66.29,54.2,6.41
83fdfff9-2aee-4284-9164-2ddc2ed01d76,Shenzhen,2025-08-06,Rain,29.85,15.41,46.96,34.93,6.12
0a5ff4fe-383a-48ec-817a-45d456c370bf,Chennai,2026-04-01,Clear,18.91,0.0,93.84,21.31,9.14
8283fec6-f893-41c5-be35-7eafcd0d43dd,Bengaluru,2025-04-18,Cloudy,18.37,2.92,78.52,9.98,8.42
36cb96ee-07f0-4b1c-8706-39d1d36c0fa1,Mumbai,2025-10-20,Cloudy,30.87,3.63,45.72,7.33,5.14
8f5cbabf-3d7b-45bc-bc64-447c0fc06f1a,Ahmedabad,2025-01-19,Cloudy,34.24,0.26,47.61,16.74,14.89
e7f6b012-70bf-47e7-aa65-e5c43a545211,Amsterdam,2026-05-10,Clear,23.97,0.0,31.32,29.61,13.3
a628a0fb-4797-41ed-b174-4a10b6c1d341,Rotterdam,2025-10-04,Clear,34.91,0.0,55.79,27.88,12.16
869a2648-8fdf-4eca-a8cc-7970d9643aa6,Tokyo,2026-06-03,Storm,25.19,54.72,56.86,52.19,1.38
a1baa843-6f29-45b3-825a-59af63de74a1,Bremen,2026-03-24,Fog,4.76,10.13,59.33,17.42,0.65
0147f3b1-7466-4d43-bf84-a7211b9fc6f7,Ahmedabad,2025-09-09,Clear,24.12,0.0,32.4,21.24,10.3
67bbb927-13b2-4c4d-a892-06f6d4c8d0bb,Tokyo,2026-05-31,Clear,28.2,0.0,55.4,8.78,5.97
3cc50628-79ab-4dd5-806c-f13943e66154,Sharjah,2025-03-07,Clear,17.05,0.0,30.32,18.62,9.9
7d9d6b76-b57d-4ab1-833c-ecabcbbb7704,Yokohama,2026-02-10,Cloudy,22.25,1.66,55.09,11.88,9.82
4a67ff51-f061-4534-896a-6636fa67a6d3,Shanghai,2025-03-01,Clear,26.11,0.0,74.22,21.45,5.58
91ce5103-8238-4893-8cb8-3ba0b400f191,Los Angeles,2026-06-28,Heavy Rain,30.11,88.47,48.92,21.92,3.58
746b15c7-406f-491d-9f8e-5c63d01bdc0e,Singapore,2025-02-04,Rain,15.87,30.21,63.87,5.03,14.8
14a8c03d-fa13-4f95-a3d7-7fa8c44f1a2e,Ahmedabad,2026-04-29,Clear,14.87,0.0,84.28,21.15,12.33
bb78dbf9-3255-436d-9786-cedd14667597,London,2025-06-18,Heavy Rain,34.93,102.37,38.38,31.68,3.69
a3e15ab7-b8a4-4c8b-99ad-29aae3c75210,Los Angeles,2026-02-15,Heavy Rain,24.8,80.47,45.98,5.55,2.83
bf0f8244-65ac-414c-847c-0a60d0005702,Incheon,2025-02-14,Clear,34.3,0.0,81.2,22.37,14.67
452e11a5-65ee-4dfd-852e-d6d0497c008c,Chennai,2025-10-28,High Wind,23.44,5.96,42.79,60.52,5.32
f936ef2e-198b-4602-ad9f-d2a4a2381f30,Sharjah,2025-07-02,Clear,32.07,0.0,94.36,12.75,11.32
935e93b8-a338-479d-bbfc-b24cb6e8bb3e,Chennai,2025-10-07,Heavy Rain,11.2,55.4,43.97,20.97,3.52
66b941a7-40d9-4bec-9102-36c4eaa2a05d,Tokyo,2025-12-25,Rain,14.3,11.28,31.67,4.21,9.32
24e90200-caab-43b5-b4d4-82a5e77e18f9,Incheon,2026-05-03,Clear,12.19,0.0,64.09,28.73,14.92
16b31de6-37eb-4cc6-8d3f-db39e4047993,Manchester,2026-04-28,Clear,34.94,0.0,81.29,29.48,7.42
65b9e3fb-b2fe-44b5-b090-86090d6fc3ac,Manchester,2025-09-19,Clear,29.63,0.0,68.24,10.21,14.2
a623c66c-9356-4e70-bda2-4835ea37bc36,Ahmedabad,2026-03-30,Clear,32.14,0.0,48.53,25.98,11.26
74f5f857-f07b-419d-8723-7a00ae91ff73,Dubai,2026-06-16,Fog,12.06,9.44,89.21,24.58,1.66
e8d93782-53d2-4a8c-8b35-127a370ecf89,Shenzhen,2026-06-17,Rain,11.08,29.2,48.5,28.67,14.72
8fd7b9c0-5a0a-4ab8-b69c-33316004a1d2,New York,2025-10-12,Fog,9.48,11.12,60.58,13.29,1.99
b6c4b545-ec8b-4f15-b49a-cd0e16a431eb,Ahmedabad,2026-06-30,Rain,20.62,11.37,88.63,27.72,5.94
7009d843-73d0-43ca-9c4d-46cead9b66b2,Bengaluru,2026-02-08,Clear,23.61,0.0,73.05,14.58,6.28
e1f554e7-d92b-4c85-9f10-554e199876e7,Seoul,2025-03-25,Heatwave,42.19,1.13,41.77,16.24,10.71
da5f828f-eb4e-4290-9159-f25d57cb2e05,London,2025-02-25,Rain,30.07,29.45,54.62,32.56,11.31
7714420a-b67f-4c24-a2bb-99e737c866b7,Incheon,2025-05-31,Heavy Rain,13.77,67.05,68.05,13.44,2.28
25b1a11e-0866-4ae4-8955-038e933b80b8,Sharjah,2025-06-22,Cloudy,26.16,0.4,90.0,13.79,13.25
dbd1d8ab-64e3-4074-a776-4647bb5d8944,Hyderabad,2025-12-29,Clear,12.9,0.0,65.5,21.95,11.91
0121e33e-b04d-4a7f-a61e-89facb3f4464,Kolkata,2026-05-01,Rain,23.32,23.84,71.7,17.3,12.83
dd0dc6ff-d4f4-4437-8213-4fa79763a6af,Mumbai,2026-03-19,Cloudy,27.72,2.6,52.41,19.32,14.55
8004aa6b-6695-47df-beb7-650cf524eed3,Ningbo,2026-03-02,Storm,29.42,86.23,67.04,70.05,1.68
b9ccce99-d8ac-4bfa-848d-08f20de1c999,Tokyo,2025-03-30,Clear,29.93,0.0,91.2,7.64,5.54
e909bb52-75ba-4854-9be0-9b5045364273,Bengaluru,2026-06-23,Clear,18.17,0.0,79.34,20.75,13.54
ef85576a-c927-486a-bcb0-f16bb60aeb49,Guangzhou,2025-11-20,Cloudy,33.39,1.87,48.79,10.53,7.99
a32f2530-f99f-4913-aa36-4d6fbbce2f8e,Houston,2025-01-05,Fog,9.06,11.2,60.51,21.14,1.94
73646aa9-3f50-4a2d-87a9-9a7b6e078c18,New York,2025-05-24,Heavy Rain,32.48,80.41,92.65,31.59,4.95
66e4d76c-52dd-4b92-80cb-3078df35ba33,Bremen,2026-01-17,Rain,22.7,6.38,44.4,19.41,5.16
1c271185-b7bf-4b18-9024-512c9283ec11,Yokohama,2026-03-14,Rain,25.16,34.25,93.29,3.55,10.06
06089649-86da-4f58-a4d8-806178ee9a94,Ningbo,2025-09-06,Fog,16.14,11.86,40.81,22.09,1.4
28af5198-f02d-47b4-8437-b14a3e11a81c,Ahmedabad,2025-06-12,Cloudy,22.65,1.0,52.84,29.84,7.74
f77d33a2-ac41-4f8f-8572-199de5995d84,Bengaluru,2025-09-23,Heavy Rain,32.33,115.36,50.19,31.3,4.95
26ebe7b4-421c-4166-a37c-def8aff308ad,Seoul,2025-02-02,Clear,30.31,0.0,75.97,3.28,14.06
09a98886-4082-4fab-a7ba-0c6df9eca5ed,Kolkata,2026-04-27,Rain,20.6,26.03,87.87,12.68,10.5
68732ae9-8ebb-4c15-b367-a477d1bb4aab,Sharjah,2025-09-10,Clear,17.83,0.0,37.47,12.04,11.16
7adb5994-e95c-4b0f-bc03-8972c9dcca9c,New York,2025-08-29,Clear,14.79,0.0,89.19,18.2,9.8
a728ae82-d1bf-4ed4-93dd-f1ec6e0887d0,Houston,2026-05-18,Rain,19.58,26.23,41.54,9.82,7.34
300bd015-c638-4253-a352-f33ec0c2ab47,Los Angeles,2026-01-16,Clear,18.35,0.0,61.21,32.18,9.21
9e64691a-b5a7-4ce4-92e6-9ed6f89a6fa8,Kolkata,2025-06-08,Cloudy,23.39,2.23,91.49,14.49,12.39
8ccef2d5-d882-401d-8ec9-d44f4ba97ef5,Kolkata,2025-07-29,Clear,18.75,0.0,41.46,16.64,14.05
fa141165-6a7a-4a07-8b93-432df208990a,Shanghai,2026-04-29,Clear,14.64,0.0,47.97,20.49,10.76
6235b06b-776f-470b-a32a-b73336a4d9a4,Bremen,2025-03-29,Clear,17.91,0.0,87.67,5.61,9.63
77daf5f9-30ef-4b86-b6a7-d3de638b2a9b,Rotterdam,2025-08-15,Cloudy,22.57,3.45,77.51,14.42,8.89
e7eb4343-b2a3-4cbd-a68c-f06d1d8fcdd9,Busan,2025-03-29,Clear,17.18,0.0,61.59,12.85,10.66
903c2d97-2319-44ce-a072-ecfe5539afa9,Chennai,2025-02-03,Clear,22.74,0.0,66.39,6.01,8.23
274c6a7c-ab60-4b3f-93dd-63fba43e5d02,Hamburg,2025-07-13,Clear,34.5,0.0,39.56,28.04,13.85
dff9b874-f37b-4a54-bddf-415f857cf93e,Frankfurt,2025-11-01,Heavy Rain,28.06,95.22,72.11,21.21,1.43
f8c25957-ff21-4891-902a-afc51c4a64a3,Los Angeles,2025-01-31,Clear,25.11,0.0,30.65,19.62,6.17
72085233-b02d-4c4d-be0d-ba27cf6df0c5,Osaka,2026-01-08,Clear,29.89,0.0,31.98,34.45,8.2
f29c165e-a2a4-4faf-842c-657071ef60ef,Shenzhen,2026-02-25,High Wind,25.69,1.15,38.17,61.01,7.19
