model_id,model_name,model_version,model_type,training_dataset_version,artifact_uri,deployment_status
28526693-c856-4bb7-955b-86c22d725711,risk-summary-llm,v2.1.9,Anomaly,exim-ds-2026-10,s3://allcargo-exim-models/anomaly/205dd05c692d,Production
b52294f9-ee10-4526-928a-8dad3edf0609,anomaly-detector,v3.7.4,Classifier,exim-ds-2024-08,s3://allcargo-exim-models/classifier/d2492d553974,Retired
6ac22ffc-3b67-4532-ba14-b44816826c01,eta-regressor,v2.7.1,Regressor,exim-ds-2025-01,s3://allcargo-exim-models/regressor/383311ae7dc2,Production
a0370e3c-621a-4fe4-891a-7f26d2498ba8,document-intelligence,v2.7.3,Anomaly,exim-ds-2025-10,s3://allcargo-exim-models/anomaly/09350ba26ed0,Production
ad7aa45b-95e3-47d5-8379-a3f502e5b333,document-intelligence,v1.0.8,NLP,exim-ds-2025-01,s3://allcargo-exim-models/nlp/0831943ee956,Testing
c66df0d0-764e-42d8-9fc3-73ac2b712cb5,document-intelligence,v1.4.1,Classifier,exim-ds-2025-09,s3://allcargo-exim-models/classifier/0fbebc1147dd,Production
0720bbdc-4508-4c78-9cf0-e57231e2e3dd,anomaly-detector,v2.7.2,Regressor,exim-ds-2026-11,s3://allcargo-exim-models/regressor/d056ab508813,Production
b67b21db-ef74-4b48-8275-e21d58f2bde9,anomaly-detector,v1.1.2,Anomaly,exim-ds-2025-12,s3://allcargo-exim-models/anomaly/90100e6f02b4,Production
e1a8372e-4288-4576-90fa-60296589ea57,delay-risk-classifier,v3.0.4,NLP,exim-ds-2024-01,s3://allcargo-exim-models/nlp/6cdaad6e2565,Production
a7dd5955-a82d-4045-94b0-5efe962a5487,document-intelligence,v4.4.6,Anomaly,exim-ds-2025-09,s3://allcargo-exim-models/anomaly/0fff4b7a7484,Production
d6337087-f0c7-46a6-a9ac-4f0097d7259e,anomaly-detector,v3.1.1,Regressor,exim-ds-2025-05,s3://allcargo-exim-models/regressor/1e62e8bfd11e,Production
4d7b56d7-4399-4817-aa69-af09f3e5a834,anomaly-detector,v2.0.9,Anomaly,exim-ds-2025-01,s3://allcargo-exim-models/anomaly/657cb12dad0f,Testing
ce3de7a4-11e5-4666-8c04-da146b5db379,anomaly-detector,v3.4.1,Classifier,exim-ds-2024-01,s3://allcargo-exim-models/classifier/7153d15a6980,Retired
f4eab78a-8b7c-4026-a13a-dc5b16407b6d,risk-summary-llm,v3.0.9,Classifier,exim-ds-2026-05,s3://allcargo-exim-models/classifier/c4cce7a3f746,Retired
e6f94061-3c1b-4f87-acca-bd3489aeda74,risk-summary-llm,v3.7.4,Classifier,exim-ds-2025-08,s3://allcargo-exim-models/classifier/fa5e10c06799,Production
9ca37ebb-cc87-4e8e-a38a-40b5f7c91fd3,risk-summary-llm,v1.7.2,Classifier,exim-ds-2024-07,s3://allcargo-exim-models/classifier/f34bc085accd,Draft
2f5b5ae4-7956-435c-95db-dc8b0985d1d1,anomaly-detector,v3.6.9,NLP,exim-ds-2025-12,s3://allcargo-exim-models/nlp/bf15f8760dd1,Testing
159f24fe-d1b0-4f4d-a918-f58e83071582,eta-regressor,v3.1.7,NLP,exim-ds-2026-02,s3://allcargo-exim-models/nlp/43764da20a42,Production
3e2fba3c-009f-450f-ae56-7725a1144191,anomaly-detector,v4.6.4,Classifier,exim-ds-2026-06,s3://allcargo-exim-models/classifier/744e110c6d43,Production
7a6d91df-6233-4749-a2c3-fffcda450f53,anomaly-detector,v1.5.3,NLP,exim-ds-2024-01,s3://allcargo-exim-models/nlp/f527da239eff,Production
ca24e64e-5f36-4627-91ae-872a1ddb10dc,document-intelligence,v3.6.3,Classifier,exim-ds-2025-12,s3://allcargo-exim-models/classifier/2bf601caeee1,Draft
56e110f3-4bdc-4321-b108-8b2f9dc1a248,anomaly-detector,v2.0.9,Classifier,exim-ds-2024-10,s3://allcargo-exim-models/classifier/254a61f34af0,Draft
db7bf622-2e94-4e4d-98f6-e900c9286f65,document-intelligence,v1.6.1,Classifier,exim-ds-2026-03,s3://allcargo-exim-models/classifier/1469539d8780,Testing
06c5cacb-8576-40a5-b594-9a9c291fa6b3,eta-regressor,v3.0.6,Regressor,exim-ds-2026-06,s3://allcargo-exim-models/regressor/91cf5bbe2be4,Production
8fa28b72-3dbc-43a2-a08e-c6bb8d079269,document-intelligence,v1.4.3,Classifier,exim-ds-2026-06,s3://allcargo-exim-models/classifier/15b949b2a718,Production
2893c63a-da60-41c1-8023-79bad6ac5ec7,delay-risk-classifier,v1.5.4,Anomaly,exim-ds-2024-02,s3://allcargo-exim-models/anomaly/43811213f6a8,Retired
e6954003-387d-48fb-87e9-bd7610d5981b,risk-summary-llm,v2.0.5,Classifier,exim-ds-2024-04,s3://allcargo-exim-models/classifier/307ed9f21192,Production
5f3baeb7-a0dd-4ac6-b61b-8e70727cad0c,eta-regressor,v1.8.6,Regressor,exim-ds-2024-09,s3://allcargo-exim-models/regressor/4614b96969bd,Draft
5a01c8c7-17dc-4ee6-b150-7e4b3123559a,eta-regressor,v2.2.1,Anomaly,exim-ds-2025-12,s3://allcargo-exim-models/anomaly/1d4a5d3df9da,Production
3ac36805-ea16-4b4c-b819-db2283cb4343,delay-risk-classifier,v3.8.7,Regressor,exim-ds-2024-06,s3://allcargo-exim-models/regressor/4261fb1d338b,Production
f7523bb0-7023-4471-9481-d7100294ae54,eta-regressor,v4.9.8,Anomaly,exim-ds-2024-12,s3://allcargo-exim-models/anomaly/8464531287d1,Draft
90a1b922-6466-4322-9915-e1a7907e9c30,anomaly-detector,v3.3.8,Regressor,exim-ds-2026-03,s3://allcargo-exim-models/regressor/3030e961822c,Production
cc7b3954-f2f2-4d98-b90c-e5529afc27ae,delay-risk-classifier,v1.2.5,Anomaly,exim-ds-2025-06,s3://allcargo-exim-models/anomaly/a7c1e28714fa,Testing
65358af4-b8e4-48c4-9213-09e0ba93fdf2,anomaly-detector,v4.9.6,Classifier,exim-ds-2026-07,s3://allcargo-exim-models/classifier/273c5a777905,Testing
8d90a26a-7a1b-4684-ade1-f4423f316df6,risk-summary-llm,v2.6.9,Anomaly,exim-ds-2026-06,s3://allcargo-exim-models/anomaly/269ced551b34,Production
80df5845-9c0c-4073-84f1-3bda65358399,delay-risk-classifier,v1.5.9,Regressor,exim-ds-2024-02,s3://allcargo-exim-models/regressor/da1bd9433543,Testing
d8f91f9b-4a9c-47fb-bd86-ca8bb5231dc3,anomaly-detector,v2.1.2,LLM,exim-ds-2026-02,s3://allcargo-exim-models/llm/89c4e1365021,Production
009bee9a-8ba7-4aa5-be60-675be14b22ef,risk-summary-llm,v4.8.3,Classifier,exim-ds-2024-04,s3://allcargo-exim-models/classifier/76a7796c78b1,Production
d160a06f-c4dc-4706-8883-eaf00d29c330,risk-summary-llm,v3.1.9,NLP,exim-ds-2025-04,s3://allcargo-exim-models/nlp/33142cad057c,Draft
aa0f2777-b528-4094-babd-b32619df0136,anomaly-detector,v4.8.8,Classifier,exim-ds-2024-06,s3://allcargo-exim-models/classifier/28fb0a861723,Retired
da2c7e8d-d683-4295-a913-9e85d0ae04ed,risk-summary-llm,v1.1.8,Anomaly,exim-ds-2024-03,s3://allcargo-exim-models/anomaly/6da9237d44b2,Testing
92f29042-5982-4d42-bcdf-925ec120517d,risk-summary-llm,v2.1.9,Classifier,exim-ds-2025-12,s3://allcargo-exim-models/classifier/4a3565aa4599,Production
799138b6-dff6-4f7f-9c14-45b175c9daa8,delay-risk-classifier,v3.8.8,LLM,exim-ds-2024-09,s3://allcargo-exim-models/llm/8a73650f794d,Production
867350ff-8444-42ce-a50d-e87bc8b9c0b7,delay-risk-classifier,v4.9.4,Classifier,exim-ds-2026-09,s3://allcargo-exim-models/classifier/d75f89ec58ac,Testing
59332b87-4633-4a25-a7b6-ae349a9671b4,risk-summary-llm,v1.6.2,Classifier,exim-ds-2026-10,s3://allcargo-exim-models/classifier/b3d9eccbf00d,Testing
17c28509-cfde-4aad-9fa0-879ce4ffd514,risk-summary-llm,v4.9.6,Anomaly,exim-ds-2026-09,s3://allcargo-exim-models/anomaly/8b92f15d8ee6,Production
19de857b-f7e8-48ab-90e1-acb3d6f4dd64,delay-risk-classifier,v1.0.0,Classifier,exim-ds-2025-07,s3://allcargo-exim-models/classifier/f6dd5f4bdf45,Production
c4153ea6-52e7-4f2c-a00f-53bbca1320d6,anomaly-detector,v3.7.0,Classifier,exim-ds-2026-10,s3://allcargo-exim-models/classifier/fd2919d55398,Draft
96664c34-4a19-45f8-a134-840cc7fc133e,eta-regressor,v1.3.2,Anomaly,exim-ds-2025-03,s3://allcargo-exim-models/anomaly/2d264feec29e,Retired
d561db11-64b7-462f-8f98-8d90d5cb2783,document-intelligence,v4.6.7,Regressor,exim-ds-2024-01,s3://allcargo-exim-models/regressor/1d2eedac7721,Testing
978127e4-d5de-4f2b-96f9-6fe148b8f284,eta-regressor,v1.3.9,Classifier,exim-ds-2026-08,s3://allcargo-exim-models/classifier/ef7c2dddde83,Testing
08de7c67-c746-4e72-8b5d-1561f958e459,risk-summary-llm,v3.2.3,NLP,exim-ds-2025-04,s3://allcargo-exim-models/nlp/67722e5f1546,Production
7b5d53e3-7ec3-4f1c-90b5-8be81a9d9b3f,risk-summary-llm,v1.8.9,NLP,exim-ds-2026-10,s3://allcargo-exim-models/nlp/4914c0d05c8e,Production
38ac7e84-f03f-4045-a01f-f74c7bb8179f,anomaly-detector,v1.7.0,Anomaly,exim-ds-2024-11,s3://allcargo-exim-models/anomaly/b8db826ec1c1,Retired
b5178e64-8f03-4208-ba54-721b86a8b610,anomaly-detector,v2.5.5,Anomaly,exim-ds-2024-05,s3://allcargo-exim-models/anomaly/c55359fc0d9d,Production
1742a15a-75e9-4721-831b-77fd3ade1778,risk-summary-llm,v1.8.1,Classifier,exim-ds-2024-10,s3://allcargo-exim-models/classifier/21e392d7659d,Draft
e90d7991-3189-4c00-b8a3-d70d1c85de4a,eta-regressor,v4.5.6,Regressor,exim-ds-2026-08,s3://allcargo-exim-models/regressor/02b9c5d76316,Testing
80077688-110f-4ad0-b748-8f84b21e341e,eta-regressor,v1.4.7,NLP,exim-ds-2026-05,s3://allcargo-exim-models/nlp/3209111b428f,Testing
b494e2eb-beaa-478b-9863-339b431621ce,delay-risk-classifier,v3.5.5,Regressor,exim-ds-2025-12,s3://allcargo-exim-models/regressor/7413b80a9d84,Draft
41f0a9f3-fc38-450b-823c-7cf8e0cca1cd,anomaly-detector,v1.8.4,Anomaly,exim-ds-2024-10,s3://allcargo-exim-models/anomaly/ecdb5ff2499b,Production
a91179da-fed2-4a64-b998-12a5b8a431ba,risk-summary-llm,v2.0.1,Anomaly,exim-ds-2024-04,s3://allcargo-exim-models/anomaly/bcaa61db6128,Draft
b25caf6d-c68b-488d-8dac-d9f038eeabfd,delay-risk-classifier,v1.5.1,Classifier,exim-ds-2024-04,s3://allcargo-exim-models/classifier/7157c8b6e46c,Production
5528d8f4-1e51-4150-a1c2-8da59c3cb50e,risk-summary-llm,v2.4.2,Anomaly,exim-ds-2025-11,s3://allcargo-exim-models/anomaly/8a2959fb41af,Draft
a8459dff-ddee-481a-b50f-26f4cf30d15c,risk-summary-llm,v2.0.0,Regressor,exim-ds-2026-11,s3://allcargo-exim-models/regressor/18ceff328fcb,Production
96d152c6-ee3e-46fc-b538-b10ddc67a0c8,risk-summary-llm,v2.4.4,NLP,exim-ds-2026-02,s3://allcargo-exim-models/nlp/93d63e9a58b3,Retired
7c86ec03-2d1d-4a91-b455-35479f73c92a,eta-regressor,v3.6.7,Classifier,exim-ds-2026-09,s3://allcargo-exim-models/classifier/92c58b25a384,Testing
7ee8d26b-7d2d-4f87-929f-2da8f83e0cd8,eta-regressor,v2.5.4,LLM,exim-ds-2025-01,s3://allcargo-exim-models/llm/c6a28d815792,Testing
234e38d8-e4cb-42f9-b9af-4d5c43dade56,risk-summary-llm,v1.6.1,Classifier,exim-ds-2024-09,s3://allcargo-exim-models/classifier/8dd839b1c030,Testing
5bbedaa6-f199-4618-b5df-13c71b8dc440,risk-summary-llm,v2.5.7,Classifier,exim-ds-2025-03,s3://allcargo-exim-models/classifier/000876c87d84,Production
30fa3b27-c7de-4640-a5b8-f9339b7d520e,eta-regressor,v4.8.0,Classifier,exim-ds-2025-10,s3://allcargo-exim-models/classifier/5ef32fa8b937,Testing
da102fce-7a56-4e40-a666-0a71f60d123e,document-intelligence,v2.9.2,LLM,exim-ds-2025-11,s3://allcargo-exim-models/llm/aec2e87be2fd,Testing
adc75829-b0e6-4df4-89d6-29a3175f6185,delay-risk-classifier,v1.0.4,NLP,exim-ds-2026-09,s3://allcargo-exim-models/nlp/04981f3cd192,Testing
4e7d2a11-69c3-4d30-bbe5-4b41ce8ac312,eta-regressor,v3.7.3,Regressor,exim-ds-2026-11,s3://allcargo-exim-models/regressor/a32be6aede8f,Draft
8378ab2d-b94c-4cfe-a1b3-fd114aebecb0,risk-summary-llm,v2.0.1,Classifier,exim-ds-2025-11,s3://allcargo-exim-models/classifier/d73b225dfe34,Retired
99c8a9c3-96d2-45bf-a3b1-50437748d831,anomaly-detector,v1.8.5,LLM,exim-ds-2025-10,s3://allcargo-exim-models/llm/1f7a242e294e,Draft
96f0d1af-4b5f-4707-92d1-1274abf1ba5c,anomaly-detector,v2.3.4,Classifier,exim-ds-2025-09,s3://allcargo-exim-models/classifier/14f5acf816fd,Draft
05df7f45-6ed3-444a-984f-1e9b32899559,delay-risk-classifier,v2.8.9,Regressor,exim-ds-2024-10,s3://allcargo-exim-models/regressor/42b56e9e28b9,Production
11faed68-3fa2-416b-ba7b-bbbe834f3ab6,risk-summary-llm,v4.9.5,NLP,exim-ds-2024-04,s3://allcargo-exim-models/nlp/8cc06fb2c673,Production
ac3fc6c9-c2b2-47b7-bb68-7de1495be69a,delay-risk-classifier,v1.4.6,NLP,exim-ds-2026-01,s3://allcargo-exim-models/nlp/6f37ee19b048,Testing
7f6b0980-259e-43fb-953d-453cf6d955b3,document-intelligence,v1.4.7,Regressor,exim-ds-2024-04,s3://allcargo-exim-models/regressor/f36f01c1d84a,Production
9d0a536d-df18-4de6-9f78-2a04b8403815,delay-risk-classifier,v3.7.0,NLP,exim-ds-2025-12,s3://allcargo-exim-models/nlp/f434cfff6f79,Draft
56242190-505f-482f-aedf-3736d6bce393,anomaly-detector,v4.6.6,Anomaly,exim-ds-2025-09,s3://allcargo-exim-models/anomaly/a388fdfdf78e,Testing
48f7a5ac-2f3b-4a47-b2fd-c42fcd04021f,risk-summary-llm,v3.3.8,Classifier,exim-ds-2024-01,s3://allcargo-exim-models/classifier/812bad7f85a5,Testing
f8cee240-a19d-478e-90e5-6f68e167d0da,eta-regressor,v2.9.8,Classifier,exim-ds-2026-12,s3://allcargo-exim-models/classifier/c63fcc0552f5,Draft
f9ab620d-5553-44fc-9dd5-a64ceea6aa28,anomaly-detector,v4.2.6,Classifier,exim-ds-2026-06,s3://allcargo-exim-models/classifier/a715adb9ca07,Production
06fba05c-d632-422e-a954-4bb5bf3bb279,eta-regressor,v3.0.6,NLP,exim-ds-2024-03,s3://allcargo-exim-models/nlp/9b8c35f19458,Draft
e8e906cb-b200-4bea-b209-3bc2aaf13d55,delay-risk-classifier,v1.6.7,Anomaly,exim-ds-2024-09,s3://allcargo-exim-models/anomaly/13de2d9c86d7,Draft
ddc51b3e-ed1a-4593-a7ad-996636c8870c,delay-risk-classifier,v4.9.6,LLM,exim-ds-2026-06,s3://allcargo-exim-models/llm/c7bb20e6d6d5,Draft
f7f89743-954c-499d-af99-f50ee9e4b0c0,eta-regressor,v1.6.1,Classifier,exim-ds-2025-01,s3://allcargo-exim-models/classifier/1590e3a439c1,Retired
055adae5-c381-40bf-8f4e-ea4e142be55c,anomaly-detector,v4.2.2,Classifier,exim-ds-2024-08,s3://allcargo-exim-models/classifier/a495d80fdceb,Production
1a4e0fb3-c7b4-4a2f-b985-e8c95c795295,risk-summary-llm,v1.4.0,Classifier,exim-ds-2025-03,s3://allcargo-exim-models/classifier/35393b67a20d,Testing
ca12d658-abec-4699-9f90-8c46e196e115,document-intelligence,v1.6.3,Regressor,exim-ds-2025-01,s3://allcargo-exim-models/regressor/216797003d9d,Testing
3e646429-8fc5-4d8b-8528-53e1e92b5b05,document-intelligence,v2.6.5,Classifier,exim-ds-2024-07,s3://allcargo-exim-models/classifier/5de8f95588c2,Retired
d6242942-d099-4ca5-9ac7-28854955281f,risk-summary-llm,v1.6.1,LLM,exim-ds-2024-10,s3://allcargo-exim-models/llm/cb6abd6f9f69,Production
de65d8ec-0d57-4b7e-a948-9e49ba2c4022,document-intelligence,v3.8.2,Classifier,exim-ds-2024-09,s3://allcargo-exim-models/classifier/4038b595529e,Testing
9196a73a-d63b-43f4-be26-5ab147e815b3,anomaly-detector,v1.5.6,Classifier,exim-ds-2025-02,s3://allcargo-exim-models/classifier/421d13bfe975,Production
5ce60103-9c04-4a74-a778-be64214ed959,document-intelligence,v4.2.6,Classifier,exim-ds-2025-08,s3://allcargo-exim-models/classifier/714129e539be,Testing
0f3f0cdc-a948-4628-a8d1-b56ba942b739,eta-regressor,v2.4.5,Regressor,exim-ds-2026-02,s3://allcargo-exim-models/regressor/897fe4fa4537,Draft
1674153f-73fb-475c-963e-29bac6cd56db,delay-risk-classifier,v1.7.8,Classifier,exim-ds-2024-03,s3://allcargo-exim-models/classifier/fa9fbfee4945,Retired
06b723b6-d747-4f46-b127-81883660ef93,risk-summary-llm,v3.1.7,LLM,exim-ds-2025-03,s3://allcargo-exim-models/llm/78271b31538e,Testing
42add2e3-36c9-46f1-bd5e-c583adefb3f0,eta-regressor,v1.9.8,Classifier,exim-ds-2026-01,s3://allcargo-exim-models/classifier/bb1edf6dd2a1,Production
a2bd2d7a-6b9c-4c2b-a051-6efbb05d6f42,anomaly-detector,v1.9.6,Classifier,exim-ds-2024-12,s3://allcargo-exim-models/classifier/311e40400e46,Production
3d0cdee7-4f04-43ec-80fa-f21d557c4549,document-intelligence,v4.0.1,Classifier,exim-ds-2024-02,s3://allcargo-exim-models/classifier/2158990eb658,Retired
b0a4a460-56c1-49d1-8a10-a2e3e5ad761f,document-intelligence,v3.4.4,Classifier,exim-ds-2026-11,s3://allcargo-exim-models/classifier/3cb6c314fbb3,Retired
67887a5d-75d7-435a-a065-f7f4c25a87db,document-intelligence,v1.3.8,Anomaly,exim-ds-2026-07,s3://allcargo-exim-models/anomaly/a7f45ed57ae1,Production
13115393-fe0b-4a08-9775-3c48f057efc6,delay-risk-classifier,v3.1.0,Regressor,exim-ds-2025-01,s3://allcargo-exim-models/regressor/828a7fbe9525,Production
e704777a-8bb1-47ca-9a94-a976f47adf82,delay-risk-classifier,v1.3.6,Anomaly,exim-ds-2026-09,s3://allcargo-exim-models/anomaly/b503060862f9,Production
3fa0447f-9770-49be-adf3-f68c6eb0e521,eta-regressor,v3.5.1,NLP,exim-ds-2025-10,s3://allcargo-exim-models/nlp/7f5dfe00e487,Draft
3add1422-db74-4635-80de-ac5115da9405,anomaly-detector,v1.1.0,LLM,exim-ds-2024-02,s3://allcargo-exim-models/llm/a0c6e83f95dd,Draft
4e4e24ef-251d-45ea-9a6a-21cdf87e1813,document-intelligence,v2.2.9,Classifier,exim-ds-2026-03,s3://allcargo-exim-models/classifier/8c51a4cf72c5,Production
5ace096c-d8f9-4750-b047-35282a020476,delay-risk-classifier,v3.4.0,Anomaly,exim-ds-2024-10,s3://allcargo-exim-models/anomaly/1eec69026fbf,Retired
aa942ce1-b322-4c31-afa3-a9549b07bc98,risk-summary-llm,v4.1.5,Anomaly,exim-ds-2025-11,s3://allcargo-exim-models/anomaly/0958592ffd8b,Draft
530bb721-426d-4b41-9c19-d9fb477c1014,anomaly-detector,v4.9.2,Classifier,exim-ds-2026-04,s3://allcargo-exim-models/classifier/dfd7f0338024,Production
aab3a2d0-fd8b-4f16-8ccc-01b5edd05c59,risk-summary-llm,v1.4.2,Classifier,exim-ds-2024-10,s3://allcargo-exim-models/classifier/8e3c5032bec8,Production
68c410f8-6ba2-4f20-8af4-dc2ba158133d,anomaly-detector,v3.7.0,Classifier,exim-ds-2025-08,s3://allcargo-exim-models/classifier/91c33705a632,Production
e1fa5bb7-6d08-42cc-88ef-2a781df7b25f,delay-risk-classifier,v2.2.5,Classifier,exim-ds-2026-11,s3://allcargo-exim-models/classifier/00f53e6d5f66,Testing
2b2d21ce-66b9-442c-9bc1-a74b660c3822,anomaly-detector,v4.8.1,Classifier,exim-ds-2025-12,s3://allcargo-exim-models/classifier/1d858daa088f,Draft
f5d7ddd0-9736-4789-8a14-d7e9bee4a7be,eta-regressor,v4.6.2,Classifier,exim-ds-2026-05,s3://allcargo-exim-models/classifier/80b009a5f9db,Retired
3a2b8abe-34d5-4814-8d3e-aeeb21c9202e,eta-regressor,v1.3.2,LLM,exim-ds-2026-12,s3://allcargo-exim-models/llm/2b5d1ed94b7e,Production
96af2b9a-5791-49d1-b392-2fb1f44b81e5,delay-risk-classifier,v1.7.3,NLP,exim-ds-2025-09,s3://allcargo-exim-models/nlp/cc60d41951cb,Testing
e6c29438-73a5-4cd7-99ab-d7aa1f9b6b59,risk-summary-llm,v1.7.7,LLM,exim-ds-2026-09,s3://allcargo-exim-models/llm/1790d3bd4273,Testing
5c0f24be-c036-4f97-b224-5a9da07881cd,document-intelligence,v1.2.8,Anomaly,exim-ds-2024-06,s3://allcargo-exim-models/anomaly/a9444beb70d3,Testing
a48e295a-077d-4017-af86-f038438c22c0,eta-regressor,v1.9.7,Anomaly,exim-ds-2026-03,s3://allcargo-exim-models/anomaly/1876b0511e71,Testing
45b1c41a-bb99-472b-95ac-f7c16fb3aa75,anomaly-detector,v1.2.0,Anomaly,exim-ds-2026-11,s3://allcargo-exim-models/anomaly/26bea268b2e3,Production
c3e184d8-180d-459e-9cc1-37bf96e71ab5,delay-risk-classifier,v1.1.8,Anomaly,exim-ds-2024-05,s3://allcargo-exim-models/anomaly/978e9f72637b,Production
395aa7ac-5812-45f1-a725-80a84e8ac6e3,risk-summary-llm,v1.8.5,NLP,exim-ds-2024-10,s3://allcargo-exim-models/nlp/efc0d3f6d427,Testing
57bb9473-6e4d-40df-854a-ec4b8fe1d652,document-intelligence,v3.8.9,NLP,exim-ds-2024-01,s3://allcargo-exim-models/nlp/3b1e578895db,Production
646bcff3-6820-4990-a4d5-69406e9a45cd,delay-risk-classifier,v3.3.2,Classifier,exim-ds-2024-03,s3://allcargo-exim-models/classifier/0d67cab7e9f0,Testing
4ddb6e27-b456-4554-af78-f28e0c21fea5,eta-regressor,v4.2.6,Classifier,exim-ds-2025-02,s3://allcargo-exim-models/classifier/dc76b6d06b6b,Production
2f05df03-7e9f-4fb9-94fd-391351e36922,anomaly-detector,v2.9.4,Anomaly,exim-ds-2024-05,s3://allcargo-exim-models/anomaly/d84d8d3a8c08,Production
68c2f17c-71eb-4b39-98c5-565f90466a95,risk-summary-llm,v4.5.4,Classifier,exim-ds-2026-08,s3://allcargo-exim-models/classifier/203703e47ffd,Draft
65b4ab4a-394d-4aa1-9e24-23dab596bab9,delay-risk-classifier,v4.6.5,Regressor,exim-ds-2026-05,s3://allcargo-exim-models/regressor/1c278de0fbc4,Testing
fc065627-2552-40de-8f42-67e07723beed,eta-regressor,v3.5.2,NLP,exim-ds-2025-07,s3://allcargo-exim-models/nlp/e2d224380a92,Testing
2e05d0c2-361f-489e-8e20-d1c49c4bed5f,risk-summary-llm,v1.8.2,Classifier,exim-ds-2024-09,s3://allcargo-exim-models/classifier/8860a9694da4,Testing
11500a7f-13e9-4a3e-80b8-014463624502,document-intelligence,v3.8.6,Regressor,exim-ds-2026-11,s3://allcargo-exim-models/regressor/043988b1eae2,Draft
816c0ce6-cd7f-40c7-80df-3220545eed93,eta-regressor,v4.7.1,NLP,exim-ds-2025-09,s3://allcargo-exim-models/nlp/6700229c68d4,Production
00cb6cc0-a91a-4fcf-a41b-a071e02c5659,delay-risk-classifier,v3.8.5,Anomaly,exim-ds-2025-12,s3://allcargo-exim-models/anomaly/fe1fb190ef51,Testing
ce2c246f-aa6f-4ec4-b76e-6b378c446b52,eta-regressor,v1.7.7,Anomaly,exim-ds-2025-03,s3://allcargo-exim-models/anomaly/9535b9d2c178,Production
e1d1f03a-251b-44cf-a481-0b5ae2c771e3,document-intelligence,v1.8.4,Regressor,exim-ds-2025-01,s3://allcargo-exim-models/regressor/e0bb3f0ad2e2,Draft
aa9de174-4ad8-4dd5-9650-a8fbbd5d67a5,anomaly-detector,v4.5.9,Classifier,exim-ds-2026-12,s3://allcargo-exim-models/classifier/50113649bca4,Production
1298851e-0258-48c3-9191-9c45854c75ce,risk-summary-llm,v1.5.9,Anomaly,exim-ds-2025-04,s3://allcargo-exim-models/anomaly/246d9cd5e6e8,Testing
b3e6deb9-c5ad-4dab-a58f-0ac39ab32f05,delay-risk-classifier,v2.4.0,Anomaly,exim-ds-2026-09,s3://allcargo-exim-models/anomaly/8c44f3597b19,Production
56a2be61-59bb-49d6-bd76-15b8d75afa55,eta-regressor,v2.1.1,Anomaly,exim-ds-2026-06,s3://allcargo-exim-models/anomaly/a4ad83630628,Retired
16cf4dae-b724-40ab-8c12-1515039cb18d,delay-risk-classifier,v2.8.4,NLP,exim-ds-2024-07,s3://allcargo-exim-models/nlp/3b71ce7acd43,Testing
c0d8dd06-f3b4-4d8d-a5ec-655843b983f4,anomaly-detector,v4.7.7,Regressor,exim-ds-2025-08,s3://allcargo-exim-models/regressor/61bbd5c444a7,Draft
32bdf45c-cbe8-4b76-afcd-7aa752a658d1,anomaly-detector,v1.0.7,NLP,exim-ds-2025-07,s3://allcargo-exim-models/nlp/aead1b5fac50,Production
09fd28f0-e4cb-4587-adff-cc8b7c921bf9,delay-risk-classifier,v4.8.1,Classifier,exim-ds-2025-02,s3://allcargo-exim-models/classifier/6c460f008848,Testing
56c4d5bf-6b09-4c26-827a-791f8e595d07,eta-regressor,v2.4.4,Classifier,exim-ds-2025-12,s3://allcargo-exim-models/classifier/6ea502800cd3,Production
6152c647-c3d5-45c1-9e9b-0b0ddd8cadbb,document-intelligence,v1.4.9,Classifier,exim-ds-2026-04,s3://allcargo-exim-models/classifier/8ffba0ff5ac8,Retired
580f2870-8b0d-4e69-b6d0-604d66da9bb9,risk-summary-llm,v3.2.3,LLM,exim-ds-2026-04,s3://allcargo-exim-models/llm/0b44151cfc42,Production
428c1f39-8482-4006-b308-6813c96c1a4b,document-intelligence,v1.9.0,Classifier,exim-ds-2026-02,s3://allcargo-exim-models/classifier/d2a666960e66,Retired
2aa52f31-9321-416a-9829-da114566b730,document-intelligence,v3.7.9,Regressor,exim-ds-2026-02,s3://allcargo-exim-models/regressor/559a37545520,Production
0971810f-6ab1-4bdb-a4a0-5da25df0cb16,risk-summary-llm,v1.9.5,NLP,exim-ds-2026-03,s3://allcargo-exim-models/nlp/56f1ceca7109,Production
30ac025d-1e41-4b6b-a019-dcce3fa447ef,document-intelligence,v2.6.5,Classifier,exim-ds-2025-07,s3://allcargo-exim-models/classifier/622585714f66,Testing
fed08276-6fca-4e24-9e40-1c6338ef3599,document-intelligence,v1.0.9,NLP,exim-ds-2026-05,s3://allcargo-exim-models/nlp/dbb02e7e3b2d,Draft
4e102c1e-9fdc-41e0-971d-5eab76cb9439,delay-risk-classifier,v3.9.1,LLM,exim-ds-2026-08,s3://allcargo-exim-models/llm/24f596030b51,Retired
