warehouse_id,warehouse_name,city,state,warehouse_capacity,current_utilization,warehouse_type
1a1158f2-1b47-4d19-8ff0-40a04408b3cc,Osaka Distribution Center 213,Osaka,Osaka,43942,64.48,Distribution
12ea49bc-b990-4fe6-9b23-4e0d79e6ca43,Singapore Fulfilment Center 214,Singapore,Singapore,30694,63.92,Regional
af6f9084-acf9-47e1-995b-3992ac049032,Felixstowe Fulfilment Center 215,Felixstowe,Felixstowe,59209,84.0,Bonded
e33fccdc-bf77-427d-89a0-adbf8eadfc0d,Hamburg Distribution Center 216,Hamburg,Hamburg,53336,60.93,Regional
042b931c-58d1-403d-b972-2b55de87f877,Guangzhou Bonded Warehouse 217,Guangzhou,Guangzhou,57612,66.92,Regional
07ebe646-4365-4636-b189-4ca4ccf11009,Frankfurt Fulfilment Center 218,Frankfurt,Frankfurt,46941,71.99,Distribution
2da383c6-fa15-46b1-89ed-499b3e36fe24,Singapore Bonded Warehouse 219,Singapore,Singapore,24010,47.52,Regional
5a080088-6be4-40da-a548-ef08ef3de1a4,Abu Dhabi Distribution Center 220,Abu Dhabi,Abu Dhabi,7078,75.65,Distribution
80c4fc0f-24fc-4089-b88a-be7a04cf8071,Shanghai Regional Hub 221,Shanghai,Shanghai,20211,56.76,Distribution
82082a21-38d6-4167-815e-23f2d308bd57,Hamburg Bonded Warehouse 222,Hamburg,Hamburg,59064,70.45,Distribution
cde3d0e3-0c05-4e0a-afa7-daa27e7de73e,Yokohama Regional Hub 223,Yokohama,Yokohama,28274,75.54,Distribution
8f0f7681-fd61-404b-92e5-a7e07e03afab,Chicago Fulfilment Center 224,Chicago,Chicago,50192,73.23,Distribution
c6df5157-9c20-4194-916c-6697c19c0081,Tokyo Fulfilment Center 225,Tokyo,Tokyo,16048,71.5,Regional
c7700675-62a5-4424-90c0-ec2b6cf8f2de,Dubai Regional Hub 226,Dubai,Dubai,59904,71.58,Distribution
c123829c-a57e-4a41-9552-6b2279122bac,Shanghai Fulfilment Center 227,Shanghai,Shanghai,72937,87.17,Distribution
b1c8344a-8cf1-49a0-86a6-f09691546629,Hyderabad Fulfilment Center 228,Hyderabad,Tamil Nadu,100398,83.37,Distribution
b81934f9-8f62-4d9c-958f-6b3edab42486,New York Bonded Warehouse 229,New York,New York,113416,76.94,Distribution
677f37c7-c89b-4ea1-95a0-ff183ec272a5,Chennai Regional Hub 230,Chennai,Delhi,5315,76.77,Distribution
3a0a1243-fc39-43fe-af76-2792c25791eb,Abu Dhabi Bonded Warehouse 231,Abu Dhabi,Abu Dhabi,63116,60.51,Distribution
5f2ed3ed-7de9-414c-9a3f-75d125ff512d,Delhi Regional Hub 232,Delhi,Gujarat,94151,57.94,Bonded
b44d59ba-5a77-43aa-b557-225910b5f578,Singapore Bonded Warehouse 233,Singapore,Singapore,72824,73.89,Distribution
4407e30f-f5fd-42a3-bd89-98ab855ad9e0,Bremen Regional Hub 234,Bremen,Bremen,16824,83.12,Distribution
2e1fdde8-9ba3-404c-9db2-71f332006cf6,Amsterdam Regional Hub 235,Amsterdam,Amsterdam,102231,80.66,Distribution
9bc4ff80-5f99-4536-a872-c8a8a0331f3e,Hamburg Distribution Center 236,Hamburg,Hamburg,18333,51.1,Distribution
161e80a8-31ed-4231-92aa-fa43a0bbd261,Felixstowe Regional Hub 237,Felixstowe,Felixstowe,89144,75.63,Distribution
830bcfd9-ef83-4ef4-9916-4dc13ec7d021,Amsterdam Bonded Warehouse 238,Amsterdam,Amsterdam,28513,79.87,Regional
f100a887-35f1-4487-9160-8148b23d70f3,Tokyo Bonded Warehouse 239,Tokyo,Tokyo,109106,78.87,Distribution
e9db183b-118e-4739-b033-b728d8ec7d6a,London Fulfilment Center 240,London,London,63761,74.99,Regional
7a993577-f9de-4c42-992f-90351f4025ff,Felixstowe Bonded Warehouse 241,Felixstowe,Felixstowe,34607,81.3,Regional
f4410d31-387b-4706-bba4-0efe2bc5cee1,Felixstowe Distribution Center 242,Felixstowe,Felixstowe,99688,74.46,Regional
a3046bc8-0f6a-4b86-b796-5a98685e3ec8,Busan Bonded Warehouse 243,Busan,Busan,37346,52.47,Distribution
789a22c7-f15b-42c4-a5f4-0c47c960151c,Los Angeles Regional Hub 244,Los Angeles,Los Angeles,28465,75.67,Distribution
eed92304-bea6-4d4c-bf05-df22f1277481,Busan Regional Hub 245,Busan,Busan,32781,71.25,Distribution
151200e6-522a-434f-978e-c71775ce07f4,Yokohama Fulfilment Center 246,Yokohama,Yokohama,109713,89.16,Distribution
abeb87d6-88cb-456f-9689-7e926a86cc9f,Yokohama Regional Hub 247,Yokohama,Yokohama,24549,89.77,Distribution
ae8eb8ab-586b-4123-98ef-c925448293de,Amsterdam Bonded Warehouse 248,Amsterdam,Amsterdam,17155,66.86,Regional
ba261078-6c65-4d49-adbc-52734fae326d,Busan Fulfilment Center 249,Busan,Busan,45384,48.73,Distribution
51a5977d-3dd2-4d24-811d-80d4564efcc7,Sharjah Bonded Warehouse 250,Sharjah,Sharjah,106892,59.59,Distribution
74e79bec-7743-406f-9940-7df8e952cffd,Busan Regional Hub 251,Busan,Busan,29420,79.78,Distribution
e6848c83-abca-4ef7-bf63-56f25a2ad3dd,Houston Regional Hub 252,Houston,Houston,42079,56.83,Distribution
f679305d-1086-4038-89a9-46dae80afca9,Shanghai Distribution Center 253,Shanghai,Shanghai,92198,49.47,Distribution
d96c34da-22b8-4fea-a9c3-b9ca8a6837b2,Amsterdam Fulfilment Center 254,Amsterdam,Amsterdam,116351,72.63,Regional
de4d0546-dd62-4584-a8d1-270b734994e9,Bengaluru Bonded Warehouse 255,Bengaluru,Gujarat,18648,65.8,Distribution
dd3ef82a-b896-46df-8260-de74520537ab,Dubai Fulfilment Center 256,Dubai,Dubai,78787,83.11,Distribution
4d67a7f4-a694-4598-97a6-e305853a3160,New York Fulfilment Center 257,New York,New York,13242,51.96,Distribution
bafd944c-886b-4b3a-950a-337dd781865a,Felixstowe Regional Hub 258,Felixstowe,Felixstowe,41375,68.9,Distribution
92690685-5c8b-4c59-bc0a-51245c9b3871,Hamburg Fulfilment Center 259,Hamburg,Hamburg,59761,71.29,Distribution
f9ec169a-014d-4617-9e51-b788c055db77,Singapore Fulfilment Center 260,Singapore,Singapore,109879,62.57,Distribution
3bf1b0d6-d241-4e31-9816-5879afcdee59,Sharjah Distribution Center 261,Sharjah,Sharjah,6589,68.1,Distribution
ca43f2e0-e06f-4eb7-9afc-48ffa5ed82b7,New York Distribution Center 262,New York,New York,63479,75.94,Distribution
61165140-90e5-4172-9bb2-a0517d9eb0a4,Busan Regional Hub 263,Busan,Busan,50493,62.8,Distribution
a193795e-6b31-4150-a7a4-57aa4267551a,Guangzhou Distribution Center 264,Guangzhou,Guangzhou,112920,85.75,Distribution
c2e0183d-62e6-41e3-97ea-2d254feeed85,Frankfurt Distribution Center 265,Frankfurt,Frankfurt,86401,72.27,Regional
ec6b0aae-2c1a-4181-bf4e-23457c0ab5fe,Rotterdam Bonded Warehouse 266,Rotterdam,Rotterdam,25641,66.59,Distribution
ab672e92-f859-42ac-a2a6-04a6ce61385e,Manchester Distribution Center 267,Manchester,Manchester,109154,63.4,Distribution
db38116c-749d-4fa4-a5e9-9a1b894d2490,Singapore Fulfilment Center 268,Singapore,Singapore,53694,68.67,Regional
8091f63c-b7ce-4d9f-a1fe-4216b0481a82,Chicago Distribution Center 269,Chicago,Chicago,81917,87.32,Bonded
85a22646-b7c4-4f80-ae1b-1e9674bfd7f1,Tokyo Bonded Warehouse 270,Tokyo,Tokyo,110741,64.03,Distribution
cf0ee825-423c-48a9-8248-f57aba854b33,Frankfurt Fulfilment Center 271,Frankfurt,Frankfurt,94987,46.17,Regional
19f5151c-7ea5-42b6-bc84-1c9366551e32,Incheon Bonded Warehouse 272,Incheon,Incheon,69883,52.11,Bonded
fa46e22d-6812-4dc3-87ac-b33b585a64bf,Seoul Regional Hub 273,Seoul,Seoul,30064,77.36,Bonded
2cc6ddc3-66a0-4920-9496-1a127bf8793a,Seoul Bonded Warehouse 274,Seoul,Seoul,105072,72.51,Bonded
c79af4a5-dd41-472b-aeab-2167c1198efa,London Distribution Center 275,London,London,45270,68.17,Distribution
582729f8-945e-4ee4-9bec-ee188e49ecf0,Felixstowe Bonded Warehouse 276,Felixstowe,Felixstowe,36468,81.88,Regional
24198eb0-f121-414b-9f32-0ef93aba9181,Rotterdam Bonded Warehouse 277,Rotterdam,Rotterdam,91430,86.42,Distribution
2eda2ba0-8ae0-442f-8f49-da14a5930d62,Los Angeles Regional Hub 278,Los Angeles,Los Angeles,66224,66.69,Distribution
acdfcc95-eb84-462c-9443-cadd8b2bff49,Tokyo Regional Hub 279,Tokyo,Tokyo,13076,65.42,Bonded
78e3f58d-abfc-402a-855e-9c5a036da272,Osaka Fulfilment Center 280,Osaka,Osaka,84612,80.98,Distribution
1c5257fd-de25-4327-87f7-d247a943ffef,Guangzhou Distribution Center 281,Guangzhou,Guangzhou,119879,62.23,Distribution
705768fb-e69a-4d5d-aba5-2d625b396b7b,Singapore Bonded Warehouse 282,Singapore,Singapore,34453,98.0,Regional
0be48b70-c7a1-4777-be55-6617b0374d84,Rotterdam Fulfilment Center 283,Rotterdam,Rotterdam,59758,65.33,Distribution
87dbd935-30f1-4391-8938-e07eefc2f932,Hamburg Distribution Center 284,Hamburg,Hamburg,94869,83.79,Regional
b6cf69e9-3091-4b87-a795-0ad02de16026,Seoul Regional Hub 285,Seoul,Seoul,49165,86.07,Regional
4ab3d9af-ed13-415f-b99c-7ed6da7b4091,Sharjah Bonded Warehouse 286,Sharjah,Sharjah,88269,58.63,Distribution
7b5181c5-96be-4565-b679-c2935ba53d66,Los Angeles Distribution Center 287,Los Angeles,Los Angeles,108894,68.79,Regional
f5b78774-9fdd-4dea-a227-400b3cdf3246,Incheon Bonded Warehouse 288,Incheon,Incheon,83537,73.15,Distribution
64a1bd85-0a69-459a-a727-99fb74a9d0c3,Amsterdam Regional Hub 289,Amsterdam,Amsterdam,39531,63.8,Distribution
304770f1-6a61-49ac-9c22-3112cf493cb4,Ningbo Distribution Center 290,Ningbo,Ningbo,97648,79.39,Regional
59bea5be-1890-4a87-87bb-14f3fec854d1,Seoul Bonded Warehouse 291,Seoul,Seoul,90698,67.52,Regional
1806a5cb-b9d3-4489-a723-6c83e55bae67,Busan Regional Hub 292,Busan,Busan,92175,48.44,Distribution
d76e16da-6e9a-4662-a69c-2cef54601708,Felixstowe Distribution Center 293,Felixstowe,Felixstowe,39471,53.64,Regional
0d73c279-82a5-49bb-9b33-ab478cb7eb5b,Dubai Fulfilment Center 294,Dubai,Dubai,56488,53.38,Regional
a428c9b6-79ee-46ca-8c4e-3dad6e8a8424,Shenzhen Fulfilment Center 295,Shenzhen,Shenzhen,26883,87.8,Regional
263a7301-a0d7-4056-a559-e97fb9542e54,Seoul Distribution Center 296,Seoul,Seoul,6702,84.25,Distribution
f34551ce-33f2-4ee7-9254-95f55f5ea116,Amsterdam Fulfilment Center 297,Amsterdam,Amsterdam,63761,77.7,Distribution
4b188e5e-b728-4226-9b9d-b400402eb128,Shenzhen Regional Hub 298,Shenzhen,Shenzhen,114476,76.95,Distribution
b51b6825-1090-41b6-b4c1-d71e609c29c2,Bengaluru Fulfilment Center 299,Bengaluru,Maharashtra,109215,98.0,Distribution
037f73cd-a491-4d67-ba8b-1a7811558abc,Ningbo Bonded Warehouse 300,Ningbo,Ningbo,101613,61.63,Distribution
31ce8d0a-4b47-4eae-b30c-741542a95c71,Ahmedabad Regional Hub 301,Ahmedabad,Maharashtra,33813,85.86,Regional
1f152ed4-ae7e-4142-b8c7-7abade8d5730,Busan Regional Hub 302,Busan,Busan,6079,72.41,Distribution
604c014b-e5fd-4eb5-b090-f288e9b69ec1,Ahmedabad Distribution Center 303,Ahmedabad,West Bengal,56485,78.0,Distribution
211ea601-9962-4355-9171-e11d62642f65,Kolkata Fulfilment Center 304,Kolkata,Karnataka,118714,66.59,Distribution
9158360e-0c60-4aa6-b0a0-9ab040379607,Tokyo Distribution Center 305,Tokyo,Tokyo,65713,65.81,Distribution
456da56d-32d2-484f-8f76-d8357431b3d1,New York Distribution Center 306,New York,New York,87652,66.76,Distribution
2a75d540-98eb-4ca9-b01f-7f48a1592dff,Amsterdam Bonded Warehouse 307,Amsterdam,Amsterdam,47723,46.8,Distribution
631923f3-04a6-4eb6-9d57-bdb285198ef2,Amsterdam Distribution Center 308,Amsterdam,Amsterdam,22639,70.11,Distribution
3594d499-6dee-4e74-860b-32a6934b7b18,Frankfurt Bonded Warehouse 309,Frankfurt,Frankfurt,62721,98.0,Distribution
d1b62100-5e15-4f14-b0a2-fdee93f03261,Shenzhen Bonded Warehouse 310,Shenzhen,Shenzhen,108627,84.7,Distribution
fabd956f-72c1-41d4-87bb-5371c7e1e58c,Abu Dhabi Distribution Center 311,Abu Dhabi,Abu Dhabi,54650,48.79,Regional
aef38ca0-ebed-4c65-bd2e-cf0804313e20,Abu Dhabi Distribution Center 312,Abu Dhabi,Abu Dhabi,71856,70.19,Distribution
72582442-c15e-48af-9ebd-53af43440fd8,Seoul Fulfilment Center 313,Seoul,Seoul,118230,81.56,Regional
40fae51d-1f62-4215-ae5f-218d9cc87a5d,Osaka Distribution Center 314,Osaka,Osaka,5715,83.74,Regional
43c33dfc-6219-41ec-a249-56cf344685f0,Shenzhen Bonded Warehouse 315,Shenzhen,Shenzhen,85850,72.38,Regional
705d1839-4662-4a5d-88df-794faa3b1bdc,Tokyo Bonded Warehouse 316,Tokyo,Tokyo,98408,83.61,Regional
93fa1ece-3772-4786-be96-b6cacd672353,Felixstowe Bonded Warehouse 317,Felixstowe,Felixstowe,70475,98.0,Distribution
1efc2fcd-27b5-4e97-be47-b2b10f2a633f,Chicago Fulfilment Center 318,Chicago,Chicago,85316,41.78,Regional
8ee7ffc3-a762-4307-92b5-c40669559ab5,Ningbo Bonded Warehouse 319,Ningbo,Ningbo,16907,67.11,Distribution
318a841f-1baf-4f10-a524-fdc4a584464f,Frankfurt Regional Hub 320,Frankfurt,Frankfurt,47091,64.44,Distribution
e1f09a22-7422-4692-92da-60635dccaa59,Tokyo Fulfilment Center 321,Tokyo,Tokyo,64705,53.81,Distribution
90935f03-f461-407a-895a-f3b6edc3899d,Chicago Fulfilment Center 322,Chicago,Chicago,28751,53.95,Distribution
75d49eed-2519-4fd5-b0f5-3fc6ff4b5ab8,Manchester Distribution Center 323,Manchester,Manchester,34560,68.56,Distribution
3706ee55-5671-47d9-9781-fd1482c9a31e,Ahmedabad Distribution Center 324,Ahmedabad,Telangana,63668,74.34,Distribution
fd6ff0e4-5be6-4b55-a9a0-08f1dfdfee2f,Dubai Distribution Center 325,Dubai,Dubai,90372,81.64,Distribution
fb1f497d-9ab6-4e28-89be-d06c8d1e20b2,Seoul Regional Hub 326,Seoul,Seoul,103858,71.66,Regional
cfdb803a-3dd1-4967-a266-f584f0687ddd,Singapore Regional Hub 327,Singapore,Singapore,62247,69.55,Bonded
98cb9996-819c-4dce-851e-09ef57a3b848,Bremen Regional Hub 328,Bremen,Bremen,72970,70.07,Distribution
c3fd4d83-bd33-4095-a69b-910af6b742c5,Bengaluru Fulfilment Center 329,Bengaluru,Gujarat,16995,70.06,Distribution
c0c36512-cc44-4aad-a301-96d85a4d8758,Rotterdam Distribution Center 330,Rotterdam,Rotterdam,15184,79.92,Bonded
4c18d624-9217-4345-a795-4fa784710209,London Bonded Warehouse 331,London,London,72870,88.74,Distribution
1180bebb-7acb-4b70-a9e5-fc51fba52a75,Seoul Regional Hub 332,Seoul,Seoul,15973,85.51,Bonded
d22c83ed-127e-429d-80c1-0c1231568cb6,Chicago Bonded Warehouse 333,Chicago,Chicago,115158,72.84,Regional
01696d74-cd35-495e-b745-ae228d5ca725,Dubai Fulfilment Center 334,Dubai,Dubai,98790,61.05,Bonded
64f4fcb4-bfe1-4fc1-9878-af35a671e583,Seoul Distribution Center 335,Seoul,Seoul,82915,62.9,Regional
3b1f5b85-3e1c-4dcc-b138-790026341a5b,Delhi Regional Hub 336,Delhi,Gujarat,84677,73.45,Bonded
032adf3f-ce3c-4532-bdf5-aa6ca73e633a,Osaka Fulfilment Center 337,Osaka,Osaka,101009,88.42,Bonded
e27eeede-aac6-491d-ab1a-abb86f63b810,London Bonded Warehouse 338,London,London,91604,62.07,Distribution
32c769ca-e458-4868-830d-3087bf9931e8,Hamburg Distribution Center 339,Hamburg,Hamburg,79352,98.0,Distribution
05db5fd4-3080-4c73-bb5a-104f4ff897cf,Singapore Regional Hub 340,Singapore,Singapore,112173,67.48,Regional
fc80e1dd-0625-4fca-b8bb-b2f997d9ae9a,Osaka Distribution Center 341,Osaka,Osaka,68562,70.98,Regional
61a3d7c9-c7eb-4835-8a1c-a5ec724666d3,Abu Dhabi Bonded Warehouse 342,Abu Dhabi,Abu Dhabi,14299,79.1,Regional
b9252580-0e0a-42f3-8d4b-c0d29c6eded4,Bremen Fulfilment Center 343,Bremen,Bremen,15370,71.58,Distribution
1dc3e066-bab4-4cbb-9df3-9be6fb6026c9,Dubai Fulfilment Center 344,Dubai,Dubai,18601,65.75,Regional
a8e1936f-f063-458f-a4fe-65d403614da1,Seoul Distribution Center 345,Seoul,Seoul,114653,87.51,Distribution
bd2459ce-8d4e-41c1-8812-d57ad4891222,Singapore Bonded Warehouse 346,Singapore,Singapore,51082,81.47,Regional
c327d2ff-b6e7-4521-a78e-3ed4c4c48ded,Ningbo Regional Hub 347,Ningbo,Ningbo,40774,82.45,Distribution
5443a48d-7001-4456-90c8-21523586600f,Shenzhen Distribution Center 348,Shenzhen,Shenzhen,64136,79.02,Distribution
1fdaa960-64b4-4479-979a-dbc64ed353b2,Guangzhou Regional Hub 349,Guangzhou,Guangzhou,56633,80.79,Distribution
8355a05c-a422-4951-a1c1-30d09fe92084,Chennai Distribution Center 350,Chennai,West Bengal,115262,71.4,Regional
233a85bb-dbd2-458b-a557-134003ea4e6d,Singapore Bonded Warehouse 351,Singapore,Singapore,103644,64.31,Distribution
7864f732-f9dd-464a-824c-ab9a93857350,Amsterdam Regional Hub 352,Amsterdam,Amsterdam,89111,69.72,Regional
c18c1d11-c122-4327-b1fb-6e1b3311b8a2,Incheon Bonded Warehouse 353,Incheon,Incheon,89866,60.64,Distribution
9b358943-505d-4b94-b8ed-3dd3deba4c82,Los Angeles Regional Hub 354,Los Angeles,Los Angeles,96179,46.38,Bonded
7cd198d4-3ca4-44fd-b184-e2006549db1d,Felixstowe Fulfilment Center 355,Felixstowe,Felixstowe,100867,93.72,Distribution
5b94d0ac-3769-4534-a2cf-a858e0a6dfc5,Ahmedabad Regional Hub 356,Ahmedabad,Gujarat,37649,79.3,Distribution
a054fc40-4120-458a-80f2-a8d0c068de21,Dubai Fulfilment Center 357,Dubai,Dubai,35856,77.13,Regional
e6066ef4-f987-440b-b9dd-9fa294c95031,Felixstowe Bonded Warehouse 358,Felixstowe,Felixstowe,61707,69.02,Regional
1ebb96ce-0753-4a28-9410-a2a8d7e5b196,Felixstowe Regional Hub 359,Felixstowe,Felixstowe,86259,98.0,Bonded
39344eb5-97cc-4eed-89e1-90c5c27fff31,Abu Dhabi Distribution Center 360,Abu Dhabi,Abu Dhabi,35029,70.66,Regional
a87de916-fe66-4085-91bd-34dd91ac6ece,Los Angeles Distribution Center 361,Los Angeles,Los Angeles,102259,45.28,Distribution
166bcfbd-7f81-4ecb-b00f-5e660e2cc9ad,Felixstowe Regional Hub 362,Felixstowe,Felixstowe,47242,82.58,Distribution
7e2bd8e4-2742-44fa-8b9f-02cfadd5d10e,Bremen Distribution Center 363,Bremen,Bremen,94541,74.21,Distribution
5deadd92-cdcd-443d-bc89-f6c899f78e95,Rotterdam Fulfilment Center 364,Rotterdam,Rotterdam,23095,51.34,Bonded
824191e0-4eb6-4b0e-a8e5-718b34d8de10,New York Regional Hub 365,New York,New York,61705,55.65,Distribution
34c43dbe-2440-4acc-a208-d68c74c87119,Yokohama Regional Hub 366,Yokohama,Yokohama,13222,56.96,Bonded
44c9c067-21eb-4d58-97f4-1900df4477c1,Tokyo Distribution Center 367,Tokyo,Tokyo,19144,78.75,Regional
aef48932-aeae-4945-a4ed-9ff195fd0bc3,Manchester Distribution Center 368,Manchester,Manchester,9923,75.11,Distribution
695e4988-a6ec-421d-abda-4f770625cce2,Amsterdam Bonded Warehouse 369,Amsterdam,Amsterdam,54553,64.52,Bonded
ddaef20b-d20b-467e-9563-608578704db1,Hamburg Regional Hub 370,Hamburg,Hamburg,82758,53.59,Bonded
251bd524-3d33-4797-981b-0978445c28c4,Hyderabad Fulfilment Center 371,Hyderabad,West Bengal,70328,68.09,Regional
10d7cdc3-05a1-4fee-bdf0-d53a85a2f977,Singapore Distribution Center 372,Singapore,Singapore,52320,54.05,Distribution
5efce424-f6cb-4435-b20e-a3068dc6921e,Seoul Regional Hub 373,Seoul,Seoul,7804,79.93,Distribution
4886d0bb-4173-4c2b-8c1e-658228edff1f,Seoul Distribution Center 374,Seoul,Seoul,101514,89.16,Bonded
b1fc1e49-a15f-4373-a5ca-23af4b5ef231,Chicago Fulfilment Center 375,Chicago,Chicago,66463,80.36,Bonded
7669ab35-c898-439e-86df-4534457f425e,Rotterdam Bonded Warehouse 376,Rotterdam,Rotterdam,85519,80.82,Distribution
e8958d69-741d-4639-bb03-4540dc7ac610,Frankfurt Fulfilment Center 377,Frankfurt,Frankfurt,116606,52.23,Distribution
d46fafe0-a5ab-465a-821a-253a255ace9a,Manchester Regional Hub 378,Manchester,Manchester,52315,70.56,Bonded
10c213e0-8642-4739-a0d4-acd447b93a2b,Yokohama Distribution Center 379,Yokohama,Yokohama,5688,80.98,Distribution
a184af00-e0fc-4847-901b-cf00b3f7e8de,Chicago Regional Hub 380,Chicago,Chicago,29221,58.46,Regional
ef2e9559-b19b-4735-93c3-108f982daabb,Ahmedabad Regional Hub 381,Ahmedabad,Delhi,77960,97.91,Bonded
f7cc222f-2cee-495d-b854-f7d9a1d13bf8,Ningbo Distribution Center 382,Ningbo,Ningbo,45647,79.07,Distribution
7be84f42-275f-4911-89f5-abaf10d81f59,Kolkata Regional Hub 383,Kolkata,Telangana,13691,73.14,Distribution
de20d64d-8d43-40bd-abf5-b2903a925644,Rotterdam Bonded Warehouse 384,Rotterdam,Rotterdam,59177,51.33,Distribution
f5a76d60-3a5b-4ed5-b691-9f381785f6ad,Busan Fulfilment Center 385,Busan,Busan,61409,61.56,Regional
99091790-af06-4b2e-90f5-7a4e6ce720bf,London Regional Hub 386,London,London,9205,68.64,Bonded
6939721c-cb92-47cd-85f1-c232411473e7,Dubai Regional Hub 387,Dubai,Dubai,32379,62.1,Distribution
c27dcb4e-ead2-4df5-b6de-4ce6e87217e7,Singapore Regional Hub 388,Singapore,Singapore,102574,35.0,Regional
55ef5248-49a8-40c2-ad43-a9df99750afd,Ningbo Bonded Warehouse 389,Ningbo,Ningbo,32918,81.55,Distribution
2c42c078-b9eb-41e6-9e2c-0abc361cec43,Shanghai Regional Hub 390,Shanghai,Shanghai,16656,44.8,Distribution
34531544-20f9-44d9-850b-b672da902c52,Frankfurt Fulfilment Center 391,Frankfurt,Frankfurt,83040,98.0,Distribution
1470734c-d839-4d09-b6f2-68d13d513c92,Chennai Bonded Warehouse 392,Chennai,Telangana,99081,66.04,Distribution
c9126427-ccfd-4846-bb2f-a986a9233748,Rotterdam Fulfilment Center 393,Rotterdam,Rotterdam,103656,72.13,Regional
ac596cf0-8810-431e-b918-0b8472ae31f6,Yokohama Regional Hub 394,Yokohama,Yokohama,18622,60.58,Bonded
ae5cbce0-2659-4b99-b1f2-b8a9f6b2aca4,Felixstowe Fulfilment Center 395,Felixstowe,Felixstowe,42120,69.39,Regional
d29f3249-c84c-42fd-ad83-22fccbe648f8,Felixstowe Regional Hub 396,Felixstowe,Felixstowe,114176,58.61,Distribution
07f584e0-b220-4a57-9488-6b779c41599c,Busan Fulfilment Center 397,Busan,Busan,105612,66.21,Distribution
9a1c6fc1-0729-4d92-80b9-94ed75db2a4b,Singapore Regional Hub 398,Singapore,Singapore,85422,65.57,Regional
98894c3c-ced7-4698-9061-a8a8f9e4b32c,Amsterdam Regional Hub 399,Amsterdam,Amsterdam,87341,82.22,Regional
99a7a3b8-8cf9-4f09-bafd-aa23f91bc6fb,Abu Dhabi Distribution Center 400,Abu Dhabi,Abu Dhabi,10546,78.52,Distribution
7708bc01-9976-4d8a-b5d3-7e7fd18e6485,Amsterdam Regional Hub 401,Amsterdam,Amsterdam,85263,68.19,Distribution
f974fa24-5074-43a0-91ce-bfa04c1e83fb,New York Regional Hub 402,New York,New York,9706,75.45,Distribution
62da6e21-dbaf-4eae-a508-ab3506e23bff,Bengaluru Bonded Warehouse 403,Bengaluru,Karnataka,103445,73.82,Bonded
da36640f-15da-4c23-930b-57b8fc67f60d,Houston Regional Hub 404,Houston,Houston,11702,57.08,Distribution
dcc5670f-9a78-4bc2-88a6-31bf70176184,Mumbai Distribution Center 405,Mumbai,West Bengal,5568,81.01,Bonded
9e0f4eba-d300-41f8-9bae-e88d48f2717c,Amsterdam Fulfilment Center 406,Amsterdam,Amsterdam,84470,75.43,Distribution
b5787085-b7d6-42b4-af0c-170bc8833f15,Singapore Regional Hub 407,Singapore,Singapore,96069,49.43,Regional
96f86358-ec63-4893-b1f5-54a8ee249003,Singapore Distribution Center 408,Singapore,Singapore,66912,83.11,Regional
25a4f0f2-3645-47f7-ae52-0b2f0fe86760,Amsterdam Fulfilment Center 409,Amsterdam,Amsterdam,118571,47.3,Distribution
e6e03e97-b9f7-4660-847b-e5bce5a8cddc,Amsterdam Distribution Center 410,Amsterdam,Amsterdam,39994,76.02,Distribution
f64ddfcd-1a83-42ac-9da8-3cbc2051a2d3,Rotterdam Bonded Warehouse 411,Rotterdam,Rotterdam,7039,64.2,Regional
4c6f9a8a-67e7-4609-a66b-775f44857fad,Yokohama Regional Hub 412,Yokohama,Yokohama,106411,80.43,Regional
00d6bf57-4691-4a1c-9eb7-80d72ea066cf,Dubai Distribution Center 413,Dubai,Dubai,11005,94.74,Distribution
eea134d9-4009-4b15-8d52-bccaf7c29bed,Guangzhou Fulfilment Center 414,Guangzhou,Guangzhou,104754,92.51,Distribution
a432f656-6bdf-43b7-8c14-ec5c95c8e401,Delhi Fulfilment Center 415,Delhi,Tamil Nadu,35266,82.59,Bonded
9a013dd9-d890-4543-ac0b-86d5a17aa899,Tokyo Bonded Warehouse 416,Tokyo,Tokyo,44872,67.93,Distribution
390e0578-ae80-4632-9e4d-70a708531d8e,Ningbo Regional Hub 417,Ningbo,Ningbo,44261,66.65,Regional
eb442b56-0802-47a9-825d-465dc3ff2942,Singapore Fulfilment Center 418,Singapore,Singapore,33899,71.1,Distribution
19f29384-d08c-4016-a6aa-3b8847955e26,Shanghai Distribution Center 419,Shanghai,Shanghai,114744,81.52,Bonded
8c49b296-871a-4c27-8847-8e83d0b060af,Osaka Regional Hub 420,Osaka,Osaka,90407,71.89,Distribution
f183e004-67cc-47a1-ae89-7eeebf284eda,New York Fulfilment Center 421,New York,New York,82868,76.95,Regional
