feature_record_id,shipment_id,feature_timestamp,route_delay_rate,carrier_reliability_score,weather_severity_score,feature_vector_json
7099ca97-68f4-4d47-b1b8-a668662956b5,8f6bb357-8979-420d-b34f-021754181e92,2025-11-09 16:00:00,66.72,71.39,18.29,"{""route_delay_rate"":66.72,""carrier_reliability_score"":71.39,""weather_severity_score"":18.29,""customs_required"":true,""documentation_complete"":true,""priority"":""Normal"",""shipping_mode"":""Road""}"
83ee5c3a-341f-4aec-8647-b40f0d67e685,735690b6-08fd-4795-9d92-42a02cd6cf39,2025-07-09 10:30:00,40.95,73.57,44.17,"{""route_delay_rate"":40.95,""carrier_reliability_score"":73.57,""weather_severity_score"":44.17,""customs_required"":false,""documentation_complete"":true,""priority"":""Normal"",""shipping_mode"":""Road""}"
83c03ffe-cfdf-4f10-bba4-268f19848eef,f4e4049b-62b8-4ed4-90ce-e4593cefc39a,2025-08-25 12:15:00,50.84,59.42,70.59,"{""route_delay_rate"":50.84,""carrier_reliability_score"":59.42,""weather_severity_score"":70.59,""customs_required"":true,""documentation_complete"":true,""priority"":""Urgent"",""shipping_mode"":""Road""}"
8d6b798d-c6a5-498b-b6f5-dbcf4c193b34,2137e0c0-358f-46ba-8062-8a5d333fc4aa,2025-11-23 15:00:00,32.86,74.81,72.9,"{""route_delay_rate"":32.86,""carrier_reliability_score"":74.81,""weather_severity_score"":72.9,""customs_required"":true,""documentation_complete"":false,""priority"":""High"",""shipping_mode"":""Road""}"
ee7f9568-2d06-4e0f-b5b1-278cc57f3626,77042492-10e8-4d2f-98df-681e827902fc,2025-05-26 19:00:00,64.35,90.72,18.06,"{""route_delay_rate"":64.35,""carrier_reliability_score"":90.72,""weather_severity_score"":18.06,""customs_required"":true,""documentation_complete"":true,""priority"":""Normal"",""shipping_mode"":""Road""}"
c00b2873-5191-400a-903e-623c1e8c21be,b3df8660-9386-411a-8547-4d3aa2327473,2025-07-11 16:45:00,37.82,99.0,77.98,"{""route_delay_rate"":37.82,""carrier_reliability_score"":99,""weather_severity_score"":77.98,""customs_required"":true,""documentation_complete"":true,""priority"":""High"",""shipping_mode"":""Road""}"
bdae7d11-5c3b-498d-9062-b9ecc7eb3154,5b7b4264-dd7b-4b95-a6cf-6b0534504fdc,2026-02-05 08:45:00,41.19,99.0,5.0,"{""route_delay_rate"":41.19,""carrier_reliability_score"":99,""weather_severity_score"":5.0,""customs_required"":true,""documentation_complete"":true,""priority"":""Normal"",""shipping_mode"":""Air""}"
564bd884-aeb9-4dc3-a8ff-c2fc97c9739c,4c163820-db8e-40e7-b7ec-8ec7c84e0af0,2026-03-09 08:00:00,70.82,93.06,5.0,"{""route_delay_rate"":70.82,""carrier_reliability_score"":93.06,""weather_severity_score"":5.0,""customs_required"":true,""documentation_complete"":false,""priority"":""Low"",""shipping_mode"":""Road""}"
d23822e0-c92f-4ad6-98b9-dc4ed26acc49,b98d371b-37ca-4137-8fbf-74297c62edb8,2025-07-06 20:15:00,44.92,68.22,100.0,"{""route_delay_rate"":44.92,""carrier_reliability_score"":68.22,""weather_severity_score"":100,""customs_required"":true,""documentation_complete"":true,""priority"":""Normal"",""shipping_mode"":""Road""}"
99771a60-cb48-44e3-bff7-d4acc648a222,61c84b62-78ef-4cb7-a663-f39043b6932b,2026-02-23 20:30:00,15.17,97.45,5.0,"{""route_delay_rate"":15.17,""carrier_reliability_score"":97.45,""weather_severity_score"":5.0,""customs_required"":true,""documentation_complete"":true,""priority"":""Normal"",""shipping_mode"":""Sea""}"
a24467c6-d6af-4d65-beaa-40450efe12ed,bb911ae9-ce71-4182-9d66-60903a146a66,2025-12-25 09:30:00,41.59,61.08,100.0,"{""route_delay_rate"":41.59,""carrier_reliability_score"":61.08,""weather_severity_score"":100,""customs_required"":true,""documentation_complete"":true,""priority"":""Normal"",""shipping_mode"":""Rail""}"
b94f6721-3f46-4557-888f-561d79dc6c52,62440e07-623a-4a0f-833b-be39b3b87021,2025-01-07 11:15:00,24.29,87.86,75.58,"{""route_delay_rate"":24.29,""carrier_reliability_score"":87.86,""weather_severity_score"":75.58,""customs_required"":true,""documentation_complete"":true,""priority"":""High"",""shipping_mode"":""Sea""}"
010881bc-a338-4626-83fa-fcbc3338051e,6e6e339e-c6fc-4c9b-88d2-b583ab68123f,2026-03-24 18:45:00,69.61,94.62,18.02,"{""route_delay_rate"":69.61,""carrier_reliability_score"":94.62,""weather_severity_score"":18.02,""customs_required"":true,""documentation_complete"":true,""priority"":""High"",""shipping_mode"":""Road""}"
c8609aa9-1c81-4aba-baa1-d60c404fa8f6,19e1f6c3-cc16-47c5-afa2-67a112dc38b9,2025-10-05 19:45:00,44.98,91.43,72.08,"{""route_delay_rate"":44.98,""carrier_reliability_score"":91.43,""weather_severity_score"":72.08,""customs_required"":true,""documentation_complete"":true,""priority"":""Normal"",""shipping_mode"":""Sea""}"
686a6bde-0d3a-4fb2-a10f-71e47621dbd6,22ce524a-bee2-455c-8e32-7b1d10ffb469,2025-05-13 11:15:00,25.46,82.38,18.03,"{""route_delay_rate"":25.46,""carrier_reliability_score"":82.38,""weather_severity_score"":18.03,""customs_required"":true,""documentation_complete"":true,""priority"":""Normal"",""shipping_mode"":""Rail""}"
0f2699ac-d629-4b75-abe1-0a8aea7f00d0,0e1a2bc7-02b3-45c2-b4fa-7bf984f619b1,2025-12-02 20:15:00,63.54,99.0,87.5,"{""route_delay_rate"":63.54,""carrier_reliability_score"":99,""weather_severity_score"":87.5,""customs_required"":true,""documentation_complete"":true,""priority"":""Normal"",""shipping_mode"":""Air""}"
f3ec35ee-40e3-4cda-bd8f-be2440e9f0ee,050211cd-c661-4952-8bd5-88be9a5947f0,2025-08-18 10:15:00,71.98,71.04,87.98,"{""route_delay_rate"":71.98,""carrier_reliability_score"":71.04,""weather_severity_score"":87.98,""customs_required"":false,""documentation_complete"":true,""priority"":""High"",""shipping_mode"":""Rail""}"
e1943622-1d64-4989-8b6d-5ffe224dccd3,897ca402-b3fa-44c8-ac47-87e5d94f2df1,2025-02-14 17:30:00,32.56,58.95,18.0,"{""route_delay_rate"":32.56,""carrier_reliability_score"":58.95,""weather_severity_score"":18.0,""customs_required"":true,""documentation_complete"":true,""priority"":""Low"",""shipping_mode"":""Air""}"
a22f29de-7e78-4047-81e7-38bec4065b46,cc75ce93-bd4c-405f-82d7-e5d1a1db1036,2025-11-09 09:30:00,66.86,64.71,5.0,"{""route_delay_rate"":66.86,""carrier_reliability_score"":64.71,""weather_severity_score"":5.0,""customs_required"":false,""documentation_complete"":true,""priority"":""Normal"",""shipping_mode"":""Air""}"
0a444c10-87b3-4028-a942-5629d6969c0e,f85c2b57-af91-46df-945d-4b6e3bacb5b0,2025-12-06 08:00:00,42.95,89.71,18.03,"{""route_delay_rate"":42.95,""carrier_reliability_score"":89.71,""weather_severity_score"":18.03,""customs_required"":false,""documentation_complete"":true,""priority"":""Normal"",""shipping_mode"":""Air""}"
9f92f716-da48-45cd-a7fe-e60fd5551ae7,86c656b4-62ff-41a2-9ea9-91c840773779,2025-09-14 12:15:00,58.37,84.96,18.28,"{""route_delay_rate"":58.37,""carrier_reliability_score"":84.96,""weather_severity_score"":18.28,""customs_required"":false,""documentation_complete"":true,""priority"":""Normal"",""shipping_mode"":""Air""}"
d2259907-6cfa-45a5-938d-efd9d84a4477,36f4b0ad-ce62-4763-a14a-e9d85da9f38c,2026-01-09 20:00:00,29.93,60.53,43.66,"{""route_delay_rate"":29.93,""carrier_reliability_score"":60.53,""weather_severity_score"":43.66,""customs_required"":false,""documentation_complete"":true,""priority"":""Low"",""shipping_mode"":""Road""}"
858568d8-9b43-4d91-b954-b54403fde9d3,eccc4c47-7691-4b51-9faf-9d1d84d4e107,2025-01-06 09:15:00,52.59,56.0,100.0,"{""route_delay_rate"":52.59,""carrier_reliability_score"":56.0,""weather_severity_score"":100,""customs_required"":false,""documentation_complete"":true,""priority"":""High"",""shipping_mode"":""Air""}"
20ebf205-c0a8-442e-ab9b-e12558b0e1e3,6ffe957b-b09f-477e-a1cc-1da110d7237d,2025-11-19 12:30:00,21.68,86.41,5.0,"{""route_delay_rate"":21.68,""carrier_reliability_score"":86.41,""weather_severity_score"":5.0,""customs_required"":false,""documentation_complete"":true,""priority"":""Normal"",""shipping_mode"":""Road""}"
55052532-5b53-42a6-a8e2-842f5799dbbb,efc80eed-fe4e-4694-969b-03a59afce486,2025-06-10 08:30:00,18.04,97.71,5.0,"{""route_delay_rate"":18.04,""carrier_reliability_score"":97.71,""weather_severity_score"":5.0,""customs_required"":false,""documentation_complete"":true,""priority"":""Low"",""shipping_mode"":""Rail""}"
3f7036dc-21f4-4c7e-8120-e15cc633f829,1d366930-792b-4b94-99a9-ba38ba5e96d4,2025-12-22 09:15:00,44.38,76.96,100.0,"{""route_delay_rate"":44.38,""carrier_reliability_score"":76.96,""weather_severity_score"":100,""customs_required"":true,""documentation_complete"":true,""priority"":""Urgent"",""shipping_mode"":""Road""}"
438797a1-043a-4d6b-95d3-c4b8fdccd2f2,41493121-5cc7-4f47-94e9-1139e7b5a6b5,2025-11-01 17:30:00,48.62,65.4,43.36,"{""route_delay_rate"":48.62,""carrier_reliability_score"":65.4,""weather_severity_score"":43.36,""customs_required"":true,""documentation_complete"":true,""priority"":""Normal"",""shipping_mode"":""Sea""}"
5774b282-a435-40ca-b922-1d1d240643b0,9d23603f-94c8-4e46-8d5f-e20d9a6b81cc,2025-12-31 14:30:00,47.32,94.76,18.17,"{""route_delay_rate"":47.32,""carrier_reliability_score"":94.76,""weather_severity_score"":18.17,""customs_required"":true,""documentation_complete"":true,""priority"":""High"",""shipping_mode"":""Sea""}"
4407cd4b-736d-4a7c-9d52-078be251994e,844b2602-5314-47e6-bb1a-bfeee14931f8,2025-11-17 17:45:00,62.24,69.17,43.98,"{""route_delay_rate"":62.24,""carrier_reliability_score"":69.17,""weather_severity_score"":43.98,""customs_required"":false,""documentation_complete"":true,""priority"":""High"",""shipping_mode"":""Road""}"
a1618df8-70e5-46a8-8261-f16ed9a05215,16cca165-c838-440a-9dca-556dc15aad9d,2025-05-08 09:15:00,16.94,93.75,5.0,"{""route_delay_rate"":16.94,""carrier_reliability_score"":93.75,""weather_severity_score"":5.0,""customs_required"":false,""documentation_complete"":true,""priority"":""Normal"",""shipping_mode"":""Air""}"
eac54ece-adfb-48ab-9984-27359ad05494,39932988-054d-4910-9304-0746b1b12914,2025-07-25 19:00:00,36.29,73.15,5.0,"{""route_delay_rate"":36.29,""carrier_reliability_score"":73.15,""weather_severity_score"":5.0,""customs_required"":false,""documentation_complete"":true,""priority"":""Normal"",""shipping_mode"":""Road""}"
7cc5a8d2-7fad-413e-952f-1164fdbb08b3,26a95fdf-ddef-4105-972a-426238762004,2025-09-20 16:45:00,12.56,70.55,5.0,"{""route_delay_rate"":12.56,""carrier_reliability_score"":70.55,""weather_severity_score"":5.0,""customs_required"":true,""documentation_complete"":true,""priority"":""Normal"",""shipping_mode"":""Air""}"
41218f39-5ecd-46a3-ad4a-077469297e56,bbf71d98-b9e8-4987-9312-6b84917c2a1f,2025-05-06 19:45:00,49.85,75.44,82.61,"{""route_delay_rate"":49.85,""carrier_reliability_score"":75.44,""weather_severity_score"":82.61,""customs_required"":true,""documentation_complete"":false,""priority"":""Low"",""shipping_mode"":""Sea""}"
0b4847ae-063a-49e6-b956-aa1fd829f2e0,a4144a91-be27-45ba-8bb8-acca81536150,2025-01-19 13:45:00,77.3,59.06,5.0,"{""route_delay_rate"":77.3,""carrier_reliability_score"":59.06,""weather_severity_score"":5.0,""customs_required"":true,""documentation_complete"":true,""priority"":""Normal"",""shipping_mode"":""Road""}"
eb4eb57d-c43d-4531-a2c9-eb7156a488f4,48ff7a38-a5ed-45a3-9586-c226fc40e789,2025-05-23 08:00:00,70.82,85.46,5.0,"{""route_delay_rate"":70.82,""carrier_reliability_score"":85.46,""weather_severity_score"":5.0,""customs_required"":true,""documentation_complete"":true,""priority"":""Normal"",""shipping_mode"":""Road""}"
d89d15d7-2cba-4761-a2ab-b598ee11abe9,7d56b23f-e62c-4d4d-a38f-b00c5c106245,2025-12-27 19:00:00,23.7,69.16,5.0,"{""route_delay_rate"":23.7,""carrier_reliability_score"":69.16,""weather_severity_score"":5.0,""customs_required"":true,""documentation_complete"":false,""priority"":""Normal"",""shipping_mode"":""Rail""}"
d0d7dbda-8edd-488b-b951-84707eebcd22,a313eaf1-7a32-4876-bad6-62663df8774d,2025-08-31 19:00:00,53.14,79.17,43.95,"{""route_delay_rate"":53.14,""carrier_reliability_score"":79.17,""weather_severity_score"":43.95,""customs_required"":true,""documentation_complete"":true,""priority"":""Low"",""shipping_mode"":""Rail""}"
e18ac25b-8475-496a-b376-16673e115d14,50d18249-69d5-4860-8f62-af4c2c195077,2025-05-05 12:15:00,68.21,90.19,100.0,"{""route_delay_rate"":68.21,""carrier_reliability_score"":90.19,""weather_severity_score"":100,""customs_required"":true,""documentation_complete"":true,""priority"":""Normal"",""shipping_mode"":""Sea""}"
eb01ac6e-bf94-4297-88cb-309a3538ca2a,0debc6eb-f0bc-440c-8c95-1c15758a8f5f,2025-09-05 10:45:00,43.78,57.46,100.0,"{""route_delay_rate"":43.78,""carrier_reliability_score"":57.46,""weather_severity_score"":100,""customs_required"":false,""documentation_complete"":true,""priority"":""Normal"",""shipping_mode"":""Air""}"
7d633510-caf3-4303-abd8-5e71fb3b68e2,223dabe5-8aa6-42c4-b44a-070d0123c8a5,2025-12-07 13:30:00,70.11,81.74,18.26,"{""route_delay_rate"":70.11,""carrier_reliability_score"":81.74,""weather_severity_score"":18.26,""customs_required"":true,""documentation_complete"":false,""priority"":""High"",""shipping_mode"":""Air""}"
1f66a2f4-d48a-4dbe-94f9-35fc54e38e4d,f6c3fdc5-9b4f-490d-a76b-3dcb566333b7,2026-02-01 15:00:00,64.76,84.2,43.64,"{""route_delay_rate"":64.76,""carrier_reliability_score"":84.2,""weather_severity_score"":43.64,""customs_required"":true,""documentation_complete"":true,""priority"":""Normal"",""shipping_mode"":""Air""}"
7c3a4e11-a5f5-4f6b-848f-8ea8f7dedeff,19439d31-1c90-42d8-81e7-ff163ca7bfbf,2025-08-14 08:15:00,13.08,73.28,42.93,"{""route_delay_rate"":13.08,""carrier_reliability_score"":73.28,""weather_severity_score"":42.93,""customs_required"":true,""documentation_complete"":true,""priority"":""Normal"",""shipping_mode"":""Rail""}"
2e0a6eec-69e4-486b-a9f1-37bbf3a2c9fb,7d306728-54a9-40ae-a160-97f73e0ff2c4,2025-08-02 18:30:00,44.95,69.95,80.85,"{""route_delay_rate"":44.95,""carrier_reliability_score"":69.95,""weather_severity_score"":80.85,""customs_required"":true,""documentation_complete"":false,""priority"":""Normal"",""shipping_mode"":""Sea""}"
e9c48849-bbcf-41b7-b597-e70b995975d6,4868dfef-5d3d-4374-957e-a7ccbc59fc7b,2025-12-25 18:30:00,47.97,71.22,5.0,"{""route_delay_rate"":47.97,""carrier_reliability_score"":71.22,""weather_severity_score"":5.0,""customs_required"":true,""documentation_complete"":true,""priority"":""Normal"",""shipping_mode"":""Road""}"
75782531-60cd-477d-b402-1ac71b3a82f0,f6859e8c-194e-497d-bca9-948b23f5bf2a,2025-04-13 10:00:00,37.48,78.17,5.0,"{""route_delay_rate"":37.48,""carrier_reliability_score"":78.17,""weather_severity_score"":5.0,""customs_required"":false,""documentation_complete"":true,""priority"":""Urgent"",""shipping_mode"":""Road""}"
579f6709-ed93-40e5-9518-2fc102f497bc,3df2c137-16a6-4cd6-95b4-8a27b810e8cc,2026-02-01 10:30:00,19.44,61.9,5.0,"{""route_delay_rate"":19.44,""carrier_reliability_score"":61.9,""weather_severity_score"":5.0,""customs_required"":true,""documentation_complete"":true,""priority"":""Normal"",""shipping_mode"":""Road""}"
6d96cae2-2d9d-49a9-ad27-48b2ca5962ab,448bbd2c-7655-4eb8-b529-40d1ab659108,2025-04-03 11:45:00,31.74,99.0,83.12,"{""route_delay_rate"":31.74,""carrier_reliability_score"":99,""weather_severity_score"":83.12,""customs_required"":true,""documentation_complete"":true,""priority"":""Urgent"",""shipping_mode"":""Sea""}"
1d601f03-fc67-4b96-85ce-c4ac1256ff4e,4fb21a69-05f1-4603-9592-96be697d7922,2026-02-02 12:15:00,30.58,72.51,5.0,"{""route_delay_rate"":30.58,""carrier_reliability_score"":72.51,""weather_severity_score"":5.0,""customs_required"":true,""documentation_complete"":true,""priority"":""Normal"",""shipping_mode"":""Air""}"
3b2b16c3-b0ec-46ff-adb3-3fe86a8bf660,032f0aeb-c797-445d-b681-5b79eef0c3d8,2026-02-23 11:30:00,26.91,94.26,18.03,"{""route_delay_rate"":26.91,""carrier_reliability_score"":94.26,""weather_severity_score"":18.03,""customs_required"":false,""documentation_complete"":true,""priority"":""Normal"",""shipping_mode"":""Rail""}"
a7a2cc05-9858-48c3-b103-2d34101803aa,a92ba009-2bfe-4eb5-bbf8-28032eaf4213,2026-01-10 19:00:00,67.78,89.86,44.16,"{""route_delay_rate"":67.78,""carrier_reliability_score"":89.86,""weather_severity_score"":44.16,""customs_required"":true,""documentation_complete"":true,""priority"":""High"",""shipping_mode"":""Sea""}"
161d4c02-39bc-4afd-be91-f96baa3197a5,cc31e987-37bb-483a-a89f-d76c2f1eea28,2025-11-29 19:45:00,19.15,76.48,5.0,"{""route_delay_rate"":19.15,""carrier_reliability_score"":76.48,""weather_severity_score"":5.0,""customs_required"":true,""documentation_complete"":true,""priority"":""Normal"",""shipping_mode"":""Air""}"
c6280052-4bc7-4a26-a2e8-d8ddaa5b738e,a0920ce4-a13c-4422-81a2-6e920bacb557,2025-07-04 12:15:00,48.89,85.85,5.0,"{""route_delay_rate"":48.89,""carrier_reliability_score"":85.85,""weather_severity_score"":5.0,""customs_required"":true,""documentation_complete"":false,""priority"":""Urgent"",""shipping_mode"":""Road""}"
39b73ee1-a3f3-461d-9a70-bfdea58139f7,aa2b1747-5be4-4d44-b95d-acc224e0a715,2025-02-11 10:15:00,89.83,63.89,76.56,"{""route_delay_rate"":89.83,""carrier_reliability_score"":63.89,""weather_severity_score"":76.56,""customs_required"":true,""documentation_complete"":true,""priority"":""Urgent"",""shipping_mode"":""Road""}"
91fbc742-cfb4-4729-94cb-9b0f30c60bda,bc7f9cad-8424-4dde-93a6-45de3600ec56,2025-12-20 17:00:00,24.34,88.59,5.0,"{""route_delay_rate"":24.34,""carrier_reliability_score"":88.59,""weather_severity_score"":5.0,""customs_required"":true,""documentation_complete"":true,""priority"":""Low"",""shipping_mode"":""Sea""}"
4394d9b9-13ce-4de7-9625-24156511410a,0c20978b-c412-4c66-853b-e8d58f289d85,2025-02-12 08:15:00,44.35,77.45,86.71,"{""route_delay_rate"":44.35,""carrier_reliability_score"":77.45,""weather_severity_score"":86.71,""customs_required"":false,""documentation_complete"":true,""priority"":""Normal"",""shipping_mode"":""Sea""}"
7500fb1a-a430-4dfb-a895-6d000f8ab0b6,7b24dfe5-2e67-4b11-b44b-99cbd8f76a66,2025-08-10 18:30:00,68.12,89.31,5.0,"{""route_delay_rate"":68.12,""carrier_reliability_score"":89.31,""weather_severity_score"":5.0,""customs_required"":true,""documentation_complete"":true,""priority"":""Urgent"",""shipping_mode"":""Sea""}"
1e0c1cb1-00e9-4e63-a4d3-a2939343c404,f1a051a7-c36b-408f-983d-4832aed2c367,2025-11-28 14:15:00,19.35,84.93,18.2,"{""route_delay_rate"":19.35,""carrier_reliability_score"":84.93,""weather_severity_score"":18.2,""customs_required"":true,""documentation_complete"":true,""priority"":""Normal"",""shipping_mode"":""Sea""}"
797afdae-624c-45ed-b93e-bb6418c2cbc9,1f09db39-806f-4bbb-a345-63cbcc66c1f1,2025-08-19 17:00:00,34.95,90.87,44.36,"{""route_delay_rate"":34.95,""carrier_reliability_score"":90.87,""weather_severity_score"":44.36,""customs_required"":true,""documentation_complete"":true,""priority"":""Normal"",""shipping_mode"":""Sea""}"
9c813625-33fb-4dbe-aae3-5e46eb66e6d5,fb4ff83e-308f-4306-ad20-602bab999019,2025-06-29 08:15:00,24.2,60.15,100.0,"{""route_delay_rate"":24.2,""carrier_reliability_score"":60.15,""weather_severity_score"":100,""customs_required"":true,""documentation_complete"":true,""priority"":""Normal"",""shipping_mode"":""Sea""}"
08d195e4-b92e-4b8a-8496-4da5560f8cbe,82e46c05-0474-47d1-b8ee-636e5744e52d,2025-12-06 11:00:00,37.66,92.6,18.15,"{""route_delay_rate"":37.66,""carrier_reliability_score"":92.6,""weather_severity_score"":18.15,""customs_required"":false,""documentation_complete"":true,""priority"":""High"",""shipping_mode"":""Sea""}"
4c9bbb35-1cdd-4499-937e-0970d3360f59,03493b3a-625f-4934-85f9-bec7f07481c8,2026-03-30 15:15:00,36.29,69.58,100.0,"{""route_delay_rate"":36.29,""carrier_reliability_score"":69.58,""weather_severity_score"":100,""customs_required"":true,""documentation_complete"":false,""priority"":""High"",""shipping_mode"":""Sea""}"
59237deb-fa10-4863-a6c1-4c3235f14aed,c38afd7b-864a-4e95-9761-1f293ba7ad1e,2026-03-25 09:45:00,58.33,86.07,5.0,"{""route_delay_rate"":58.33,""carrier_reliability_score"":86.07,""weather_severity_score"":5.0,""customs_required"":true,""documentation_complete"":false,""priority"":""Low"",""shipping_mode"":""Road""}"
