vehicle_id,vehicle_number,vehicle_type,capacity_kg,fuel_type,maintenance_status,vehicle_age
9a08af33-6dea-45ad-9097-025a89c3125e,TR-9985-249,Truck,25168.0,Diesel,Due Soon,14
fdfefee3-a214-42cd-84bf-58753f71ac0a,TR-5153-250,Truck,14032.49,Diesel,Due Soon,6
489e8cb6-66fb-4fac-a249-d6430833be16,TR-7677-251,Truck,8843.91,Electric,Good,18
084b4e24-430f-4c86-9148-13cf02485251,TR-6086-252,Truck,7803.47,Diesel,Good,10
93649574-2872-40c3-ad79-727988644075,TR-5126-253,Truck,27580.99,CNG,Under Maintenance,5
5718e79a-71e4-4f25-8b19-047c98a42d56,TR-2320-254,Truck,19964.9,Diesel,Good,18
afda0048-0537-4221-bdaa-963a4c8cb12b,RA-1169-255,Rail,153699.29,Diesel,Good,8
0db4f49e-bc01-4369-af40-4f2ac8f60092,TR-3026-256,Truck,12117.54,Diesel,Good,6
08443875-102c-452b-ba22-84c83d2584ba,TR-8884-257,Truck,21034.2,Jet Fuel,Good,2
68efa8b1-8f81-4f71-98ce-dc3629ee45df,TR-5386-258,Truck,20206.6,Diesel,Good,17
f8461454-ca8b-489a-9b36-c845ce60d1d9,TR-9231-259,Truck,11611.15,Electric,Good,17
593abd0b-8029-4ab0-a718-90a038d49eb9,TR-1361-260,Truck,17518.38,Marine Fuel,Good,7
f7e01255-4bf3-4af0-9c71-35b3ae5506c8,SH-4723-261,Ship,1170213.69,Marine Fuel,Due Soon,10
fbc87932-f6a9-43d9-9599-0ddb83ab17c7,TR-6470-262,Truck,7222.32,Diesel,Good,13
498327c8-1bb8-4caa-9b6e-4ef8a2d89e35,TR-8398-263,Truck,16487.05,Diesel,Due Soon,9
9f14fc8d-f2f3-4b83-a5fd-72276e652a12,SH-8365-264,Ship,7339871.26,Diesel,Good,14
e013d951-f876-41cc-8c45-8464ef51ad46,TR-3370-265,Truck,6465.57,Diesel,Good,2
1cc9f4da-634c-4b5a-9a57-e790f519dd7e,SH-8514-266,Ship,22086078.94,Diesel,Good,6
81da4299-03ad-4d27-bb36-0bc259714058,SH-5380-267,Ship,23950700.04,Marine Fuel,Good,3
1af7e4b5-d544-4e11-b8e5-a689f20f8a7a,TR-3666-268,Truck,13034.52,Diesel,Due Soon,4
0920c00b-4623-4234-8667-fc88f77d438e,TR-5154-269,Truck,19162.79,Diesel,Due Soon,8
d675dbc9-6f99-40e2-bae6-c784af207fe3,SH-6520-270,Ship,20731459.24,Diesel,Good,16
fb2033ca-8311-4274-8231-5577758c04be,TR-7606-271,Truck,7795.75,Diesel,Good,12
7b13663f-d758-4847-b7cb-0d97be44a0a4,SH-9892-272,Ship,16194526.31,Electric,Due Soon,8
bf4a0e4f-32f2-4e52-8be7-50ce843b7487,TR-1647-273,Truck,22920.45,Marine Fuel,Good,9
d93013ab-7ef4-4997-a1b4-d486fa6b437f,SH-8251-274,Ship,12138478.98,Electric,Good,16
913b5457-55ba-4d35-a1de-aae2e98f0dda,AI-4516-275,Aircraft,98847.71,CNG,Good,17
54b9277d-793c-468e-a14a-b648fd9406f6,TR-2877-276,Truck,16853.1,CNG,Good,12
cafe3f16-15d0-497a-ad02-1d5577ceca09,TR-2949-277,Truck,11042.1,Diesel,Due Soon,18
cca02f79-8297-45a7-9865-a20ad631784b,TR-3209-278,Truck,13304.71,Diesel,Due Soon,1
aeac9e8b-04cb-412d-bbde-e10e85081ee2,TR-9438-279,Truck,10822.75,Diesel,Good,18
218e9282-715c-4b97-aa58-fb8983edaa2a,TR-3543-280,Truck,21493.07,Diesel,Good,13
e0794697-8e9d-4e0c-9367-56b0b7ebee49,AI-9136-281,Aircraft,41780.62,Marine Fuel,Good,3
9470b5d0-e142-4263-8bac-8ea57a89cfd8,TR-2718-282,Truck,9672.97,Diesel,Good,15
422a9693-a6cd-47fd-8165-044e8630ebc2,AI-5827-283,Aircraft,19848.82,CNG,Good,17
f96edc27-06ec-4802-8d52-85f6dd129d6f,TR-8326-284,Truck,27157.09,Diesel,Good,6
47ddb47e-39da-4ab2-a4eb-2b2e32319976,SH-4984-285,Ship,12251004.7,Marine Fuel,Good,17
d696d92e-5bfa-403e-977c-60888b0aaa83,TR-4686-286,Truck,22324.66,Diesel,Good,2
3d696166-7ac3-4593-81a3-4945c500f608,TR-5620-287,Truck,18320.98,Electric,Good,14
f3cfbe18-85d2-479a-88e5-ee2d35072996,TR-7255-288,Truck,6591.68,Jet Fuel,Good,13
098c0f2f-c9a1-498c-9d60-38ffdb5a1235,SH-4254-289,Ship,3889554.8,Diesel,Good,11
b220bb5b-086a-4869-b4cc-2fb06fd30063,TR-1819-290,Truck,9019.16,Marine Fuel,Good,9
ff7e872b-18c8-4d90-b3d0-aba026eacb33,SH-4275-291,Ship,24511095.37,CNG,Good,10
19458a84-884e-4f56-a9b3-853d2d20c554,SH-6732-292,Ship,24792415.3,Diesel,Due Soon,15
299378ce-a801-4870-83eb-ea38820b5551,TR-1049-293,Truck,22383.33,Electric,Good,9
1a7e0201-9858-4156-af3e-a281930d2a84,TR-8599-294,Truck,7618.81,Electric,Good,16
f7e18352-0401-4a43-b300-01b81dde9532,TR-9800-295,Truck,20792.81,Marine Fuel,Due Soon,12
7362c174-b2bd-46e3-8a6e-0f0495c61b61,SH-1967-296,Ship,17015915.41,Diesel,Good,11
630f4df2-5698-4e57-bbeb-65121a7523e4,TR-9009-297,Truck,7102.42,Marine Fuel,Due Soon,7
30e7928c-fe13-49b4-95f3-4ec79c5c7379,TR-1663-298,Truck,4980.43,Marine Fuel,Under Maintenance,17
3664157e-a24a-42a8-bb44-05cbdac481c3,AI-9704-299,Aircraft,47350.37,Diesel,Good,17
1b93836d-8c21-4a3f-9aad-e3b48dcb64a0,AI-4474-300,Aircraft,77025.89,Diesel,Good,16
ef0e033f-f5af-433d-a934-cb403ffe9cbc,TR-4802-301,Truck,16382.65,Diesel,Good,13
32ec84de-40be-4f84-8bb8-8cee9c3f5c99,TR-2356-302,Truck,14413.22,CNG,Good,16
84bc4c67-dbd7-459b-96b8-2177fac9a33f,RA-9940-303,Rail,548883.49,Marine Fuel,Under Maintenance,18
836b0c83-e874-4e1b-afcf-0f69b062c43f,RA-6877-304,Rail,466864.95,CNG,Good,7
980adca7-96b9-4189-8e71-af6dc8b19a8d,RA-9639-305,Rail,450535.51,CNG,Good,1
a8bab1ce-c23e-49ff-8ad8-85ecbbc3d1cc,SH-9648-306,Ship,7471269.59,Diesel,Due Soon,6
4603ec39-268d-45ec-8f4a-b29d2b4016d5,TR-7264-307,Truck,10226.7,Diesel,Good,8
db0a7c6b-4393-4494-b4b5-b088285b3f29,SH-2738-308,Ship,17908639.72,Diesel,Good,9
918ff5a3-1832-4be5-808f-4f790743fbfe,SH-5451-309,Ship,8104861.76,Electric,Good,3
b3ccf4bc-1024-423d-b30a-9aaa3c87ae92,TR-5338-310,Truck,14510.94,Diesel,Good,11
5c2644c9-d26f-4bbc-af1a-5e76a7a08886,SH-9324-311,Ship,5315969.21,Diesel,Due Soon,15
e1470a3e-9ae7-4c9c-b9fc-c75c4eea6f81,AI-2352-312,Aircraft,47476.75,Marine Fuel,Due Soon,7
fdbf9b6d-fab2-4f47-a0e6-43c0c1a08f63,TR-7319-313,Truck,17565.97,Marine Fuel,Good,5
01be6d3b-4c07-4de8-b4e4-c3f155c289c1,TR-2666-314,Truck,6328.72,Diesel,Due Soon,12
22a65da6-59b6-4b89-832e-f21201026a45,TR-4576-315,Truck,24989.85,CNG,Good,12
410d5391-6f3b-40fe-ad84-e33a664f7775,TR-7987-316,Truck,18654.36,Marine Fuel,Good,4
8f6b370a-3581-461d-8567-b2e645dd62de,TR-7187-317,Truck,18994.97,CNG,Good,16
967157b7-5df7-4eed-9e79-9589a12b36b9,TR-3485-318,Truck,19929.74,Marine Fuel,Due Soon,17
889e020d-45a2-47ae-9483-aaf47119b6eb,TR-2644-319,Truck,6277.13,Marine Fuel,Good,9
75e6a938-5ee4-471c-9bd8-ed254192ca7c,TR-1417-320,Truck,22026.89,Diesel,Good,2
5ca4635e-e63e-4cef-9d41-76a012966d52,TR-4477-321,Truck,8748.4,Marine Fuel,Good,9
e1bd998f-95b5-41d0-b759-c3e48dccc7f5,AI-9980-322,Aircraft,108443.53,Diesel,Good,4
9df99939-1db3-4ac0-8366-4989cc6cc175,TR-4917-323,Truck,25022.66,Jet Fuel,Good,3
f98215e1-dc01-4f71-8225-731417a4a33b,TR-5368-324,Truck,20999.94,Diesel,Good,11
5b6e9cda-18f9-4aa7-8df3-cc0b6f253fa9,SH-2540-325,Ship,7752195.22,Diesel,Due Soon,15
bb6a0f15-164a-4186-bfe7-423ea5693dc1,TR-4396-326,Truck,10434.85,Marine Fuel,Under Maintenance,4
3a01fe29-c74b-4a99-abbd-aa765d5e88ff,AI-6538-327,Aircraft,108139.5,Diesel,Good,11
029f29f9-de7e-4c7b-8904-e061bc12e949,TR-1009-328,Truck,23463.48,Diesel,Due Soon,4
3055ff10-c757-412b-90c2-fbc75ce1e49d,SH-7951-329,Ship,2472682.22,CNG,Due Soon,14
09cf2d21-5031-43c8-9dcb-e99279cc66fa,SH-3386-330,Ship,8708629.04,Marine Fuel,Due Soon,18
b4c13cf4-96b3-40c3-a992-d1628dd3a5eb,RA-3157-331,Rail,170810.89,Diesel,Good,11
8663a19a-e020-462c-b7d4-1b104dd3db7d,SH-1870-332,Ship,14846152.2,Diesel,Good,10
6167d30c-d618-4b9d-9d7f-0df9b4066167,TR-8299-333,Truck,15600.18,Diesel,Good,17
c55592b6-f5ff-4915-8d1c-ca0b9f30309c,SH-3014-334,Ship,8862939.91,Diesel,Good,14
cd7b7946-17c4-44f9-834d-ee69047d52e6,TR-6011-335,Truck,8145.75,Diesel,Good,3
e794cf0a-69cc-4191-9a76-7db3366ad681,TR-3137-336,Truck,21214.1,Diesel,Due Soon,5
9a9baebe-482e-4167-84b6-fb07d7286b00,SH-5126-337,Ship,15925382.34,Diesel,Good,6
b5511c8c-7a08-418b-a367-3420883da2cc,AI-5532-338,Aircraft,135055.08,Diesel,Good,8
4fda346b-2347-4952-8db6-dbc591d7b286,TR-1256-339,Truck,26457.6,Jet Fuel,Good,7
fc304d90-e9f5-4a7c-8f42-3634bfd01478,TR-7039-340,Truck,22618.94,Diesel,Due Soon,16
90dda56f-225e-45bd-ba77-c14e5e6f2ab8,AI-1170-341,Aircraft,31696.97,Diesel,Due Soon,5
d5fc4887-3920-4b63-ad90-ada707c011e5,TR-9072-342,Truck,18111.87,Marine Fuel,Due Soon,2
514f7319-14f9-4e5f-abc7-de640848589d,TR-5765-343,Truck,21241.6,Diesel,Good,14
4c09b106-3e79-43c0-b66d-1960e038cbdc,TR-8786-344,Truck,4643.16,Marine Fuel,Due Soon,11
696a1f5e-f776-407b-a5b3-9a4ed0c8bff5,SH-3722-345,Ship,5835330.49,Diesel,Good,9
8c452a42-6ba9-4d70-9fee-69713a3be58a,TR-9169-346,Truck,27293.15,Marine Fuel,Good,3
fa0f948f-c118-496e-a894-6888800e1c37,SH-9067-347,Ship,13131983.54,Diesel,Under Maintenance,5
a0bcaa0b-ae1d-419f-b916-502b79cdb9d5,TR-4228-348,Truck,27408.92,Marine Fuel,Good,5
b2fcf10f-b86a-43ef-ac51-960446bfa41a,SH-3280-349,Ship,14297720.86,CNG,Good,10
9fc7ee6f-a43d-4f1f-845e-a7ded870a272,TR-6429-350,Truck,4019.76,Jet Fuel,Good,18
eaed143b-cb19-4be2-971c-fecb773e8d81,RA-3629-351,Rail,506605.84,Marine Fuel,Good,17
895935bb-d18d-47c4-9a10-5ed17f9b8dec,SH-5790-352,Ship,22059626.01,Marine Fuel,Good,18
c1d99f91-ac16-4094-8337-735b1aef11d5,TR-6600-353,Truck,4752.21,Electric,Good,16
2ab36733-9679-4392-a612-33c3919c3cf7,AI-1972-354,Aircraft,20540.33,Diesel,Good,13
0959a6eb-1607-4839-ab00-3b12884588f5,TR-7195-355,Truck,17060.24,Diesel,Good,6
e76e29a8-61d5-409a-bda6-6906a02bb1d0,SH-9615-356,Ship,7601509.7,Electric,Due Soon,17
0f7d9495-4386-473f-b824-96559852b3e4,SH-8025-357,Ship,11409229.46,Diesel,Good,4
cd2c4081-4311-4cc5-974b-ada429a2861a,TR-4230-358,Truck,7604.02,Marine Fuel,Good,14
ec6e4aa5-8267-4f2f-9772-83516693cea1,SH-7031-359,Ship,858578.22,Diesel,Good,2
661b1a4c-7f41-4ee5-b56b-394b38a3c3d7,TR-7026-360,Truck,15304.15,Diesel,Good,9
ada65474-96cb-4eca-9aa8-de0098d33046,TR-5801-361,Truck,10296.26,CNG,Due Soon,4
898d52f3-6aa5-4281-8e66-1c0e1c79c804,TR-7959-362,Truck,21223.13,CNG,Due Soon,5
88ba91ec-a295-466a-853e-cb5891995de6,TR-3933-363,Truck,21032.26,Diesel,Good,13
ed66e454-4efe-433e-a98c-8eaad721b18c,TR-9071-364,Truck,24554.46,Diesel,Good,15
d8381be9-f911-4b99-a0a1-7db6034f2785,TR-9263-365,Truck,7090.0,Jet Fuel,Due Soon,14
19994973-7257-476f-b9a9-df0951ed32a3,TR-5418-366,Truck,8085.78,CNG,Due Soon,11
8af03659-6d7b-40b5-8eeb-75c023c9944c,RA-8739-367,Rail,385262.95,Jet Fuel,Good,16
f04b989b-7af9-4d5a-b424-304eab2a702d,TR-1023-368,Truck,26322.86,Diesel,Good,15
81bbec2e-d625-43cf-aad1-ffe0f82bb0a5,TR-4831-369,Truck,19950.46,Diesel,Due Soon,6
de335971-798b-4238-b4cd-ce598d104a3a,TR-6559-370,Truck,25661.86,Marine Fuel,Good,14
82efab25-6303-4754-b5ed-a15e29079806,TR-1030-371,Truck,5937.79,CNG,Good,5
d7f78d31-6420-4ed6-b07c-e370fcc02786,AI-4226-372,Aircraft,75792.96,Diesel,Good,5
280174f4-a6b2-4d5f-9d35-b12d665563f8,AI-7861-373,Aircraft,43075.84,Electric,Good,16
471a8078-fc9a-41f7-9374-55df3beb5d08,TR-1498-374,Truck,3682.97,Marine Fuel,Under Maintenance,18
0b6014e2-b37e-4e30-b602-e31645017561,TR-8267-375,Truck,12110.63,Marine Fuel,Good,2
7ebeca44-9df9-4535-9394-4c2eb104e398,AI-4917-376,Aircraft,22304.12,Diesel,Good,13
4bf5ca56-9f38-4166-b240-eb6635e5ce37,TR-9224-377,Truck,19572.91,Marine Fuel,Due Soon,5
6583d919-b9a7-4284-b15f-017526209f70,RA-8096-378,Rail,642154.62,Marine Fuel,Good,17
775e3019-9dd9-4c76-b894-81ecfd835000,TR-8903-379,Truck,26859.16,Diesel,Good,17
d396fb82-3023-4150-8c22-15e4ae0c616c,SH-7837-380,Ship,9571736.21,Jet Fuel,Good,6
1e91ee0c-8886-4cc9-b757-95d03541c2a6,TR-8458-381,Truck,10834.2,Diesel,Due Soon,13
57091936-985c-4b19-9547-38a0dbcce272,TR-1220-382,Truck,10124.46,Diesel,Good,6
51bd453f-598c-4dac-8ea6-56cd5580a7dd,SH-4422-383,Ship,18309782.28,Jet Fuel,Under Maintenance,1
7e29d456-6da8-40ba-8141-9688e850cc32,AI-5684-384,Aircraft,73116.08,Jet Fuel,Good,1
4f8061a4-9167-4f90-9c5b-eaa9dc2be5e3,SH-3318-385,Ship,5688428.61,Electric,Due Soon,8
62dc41b8-0ef0-47a3-939c-a81cb9833088,TR-2300-386,Truck,7756.36,Diesel,Due Soon,15
39f7af9c-0fb7-4c94-bf62-0c559323809c,TR-5434-387,Truck,25845.14,Diesel,Good,12
4635c3c0-0726-4f34-8b03-befb1a86c35f,TR-3571-388,Truck,22141.94,Diesel,Good,16
6cde90d3-b84f-43ab-baf7-4f02b90a1566,TR-8850-389,Truck,24417.27,Diesel,Good,8
a0fd9061-7bc8-4ad8-897f-efe9c375944a,TR-4989-390,Truck,24903.52,Marine Fuel,Good,11
f625c631-dd1f-4755-83a4-5218a0dcc4f0,TR-4222-391,Truck,10351.38,Marine Fuel,Good,8
5e2d7576-d7d0-4ac9-979c-e1437fa68b8e,TR-7597-392,Truck,10445.92,CNG,Good,8
cd02ec75-c008-4776-bd2f-ffd986317441,SH-1978-393,Ship,6963697.68,Diesel,Good,12
6f4d73eb-2de5-4594-ad90-a978e9d9c97c,SH-2921-394,Ship,20558286.47,CNG,Due Soon,6
112ebcd4-930f-4381-86c2-f0ae0fb306b8,SH-3600-395,Ship,7460665.33,Diesel,Good,12
86d770e4-4fe0-4e9f-bdcc-e89a376a956b,TR-5692-396,Truck,26415.91,Marine Fuel,Good,3
f6adc265-153f-40d5-877f-0186001f8a44,TR-8240-397,Truck,15999.91,Diesel,Good,5
fd1555f8-322c-4dd7-a8f1-3539f817578e,TR-3238-398,Truck,18841.87,Diesel,Due Soon,14
4d12ea52-0aa2-4d25-87d2-c07851a887c5,TR-8286-399,Truck,25457.5,Diesel,Good,11
a3140bf6-6aac-4839-a2b8-8ad889229c35,TR-9277-400,Truck,7400.25,CNG,Due Soon,3
ef67cca4-0a82-44ac-8e46-8505b2a59a43,SH-3742-401,Ship,14282610.48,Diesel,Good,14
8d47fe7a-1e04-4cd4-9b1c-81b17b73847b,TR-1993-402,Truck,12833.0,Diesel,Under Maintenance,2
8dca14f7-00b3-459c-828a-440eae27ee4e,TR-3388-403,Truck,5912.56,CNG,Good,7
5f0735d4-161e-42bd-b76e-1ec43a4947a1,TR-7606-404,Truck,13365.91,CNG,Good,13
f7b48a03-4973-4deb-83c3-877b0253768c,TR-5783-405,Truck,7260.28,Diesel,Good,16
a3dd3b70-01a1-4002-82d1-d765fdc7bde2,TR-1044-406,Truck,9934.96,Diesel,Good,5
4eb0d378-5f93-43ae-96bb-d2774763b0fa,SH-1964-407,Ship,11471469.6,Diesel,Good,5
c0d646e5-4b28-4c6b-a209-03fb2c0fcfff,AI-3113-408,Aircraft,132240.47,CNG,Good,14
11bd18ae-8f62-4a0e-b41a-c10474da01bd,TR-8803-409,Truck,6058.46,Diesel,Good,4
462acf09-c2b1-4472-9068-552fe115b9fb,SH-4981-410,Ship,2510031.75,Diesel,Good,4
0639c2ad-e558-4896-a7ac-d1a2793923ff,TR-4186-411,Truck,20404.8,Electric,Under Maintenance,16
fee69971-6dac-4f63-af0e-f69b2142cea9,SH-5866-412,Ship,7655352.13,CNG,Good,11
174918d4-d5fb-4d65-a203-791a7172bada,TR-5302-413,Truck,16471.56,Diesel,Good,13
3008ae73-e011-4e1f-b431-ca92b9f17a84,TR-7835-414,Truck,10693.67,Diesel,Under Maintenance,5
2f00bf71-efe3-42f0-9035-98cab4624455,TR-7150-415,Truck,15672.16,CNG,Good,1
ed626504-1231-4827-baaf-3cd306b64eb7,TR-6453-416,Truck,22646.69,Diesel,Good,3
79f46a3f-0db0-48f9-8bc1-31a2181453bc,TR-9404-417,Truck,22179.91,Diesel,Due Soon,13
f7327c52-1dd7-4eb0-a5cd-9fd9abe21af6,AI-5212-418,Aircraft,141667.3,Diesel,Good,17
c595652a-c806-4c7f-a505-a82bd437ced0,AI-8813-419,Aircraft,112175.69,Diesel,Good,16
f337efe1-868a-463e-8f7f-8513a4f06f70,TR-5850-420,Truck,7468.76,Diesel,Under Maintenance,5
ea8ae7b3-f1ec-4701-a7db-b61a518da9da,AI-9502-421,Aircraft,133693.79,Diesel,Good,4
80de98a8-9935-427f-9193-d68cff66f5e4,TR-5096-422,Truck,17962.57,Diesel,Good,1
44451ec2-f0be-4183-9d6a-5c43c03505b8,SH-4564-423,Ship,24984324.41,Diesel,Good,18
efb51628-db76-4e9e-92db-a5e6d9f7ed24,SH-3348-424,Ship,4596328.2,Marine Fuel,Under Maintenance,4
758503a7-2edf-4ce5-83fa-82ec98a40c21,SH-7992-425,Ship,5023525.51,Diesel,Good,7
ac404e14-48a8-4d37-8e51-0bfafd6120ef,TR-7900-426,Truck,13387.41,Jet Fuel,Good,17
e31979a9-1a24-4de2-920c-305401eb1314,TR-5070-427,Truck,8070.1,Jet Fuel,Good,15
dbfbc1e0-4204-475e-aa7d-83f550d99d19,TR-6006-428,Truck,25576.32,Diesel,Under Maintenance,10
d77df418-a739-4b38-8dca-c65fd85cf0e3,SH-5222-429,Ship,15253385.99,Diesel,Good,6
a9f9a16b-6a5e-41ba-a86c-473a2992bb6f,TR-1295-430,Truck,14209.48,Jet Fuel,Good,7
c1f07545-4eba-4eb3-91f2-2b940a9716ad,SH-5147-431,Ship,9099201.8,Marine Fuel,Good,14
876bc8ef-e5d7-4d39-bf90-7b15d2b14e94,TR-1346-432,Truck,26837.82,Diesel,Under Maintenance,8
d6f11e45-f795-40f7-8bae-1e70bff171c4,TR-4508-433,Truck,10991.32,Diesel,Good,2
aa23baed-9111-490d-ad17-c03f075dd3a7,TR-2490-434,Truck,27670.18,Marine Fuel,Good,5
455dbd99-ce58-4f1e-a26c-548e13d7655a,TR-1000-435,Truck,26103.32,CNG,Good,7
7c3be035-9cc0-4fe7-a9bd-bb115b0c0d18,TR-1398-436,Truck,15747.6,Diesel,Good,15
a5835024-c537-4ab0-960d-d2fbfe8cb724,TR-3368-437,Truck,11924.54,Diesel,Good,9
0bb777e4-329b-4f7d-bccd-ff6e1e5dd40c,AI-6248-438,Aircraft,83342.3,Diesel,Due Soon,10
4172d1b1-257c-4524-b6ac-181927a3532d,SH-3975-439,Ship,18678548.25,Jet Fuel,Due Soon,4
51f69934-a777-4f71-b396-2462f5970658,TR-8538-440,Truck,14516.56,Diesel,Under Maintenance,6
0fbc7fe9-c6d9-45f1-b2e5-365269634451,TR-6038-441,Truck,11026.81,Marine Fuel,Good,9
f9786f3f-8fc5-4fbe-87de-22b7aa2479f7,SH-2219-442,Ship,11701351.08,Diesel,Good,12
2b81ce58-741f-4f89-99ed-0c91fa7fa4e3,TR-5706-443,Truck,19415.68,Diesel,Due Soon,3
044c0d04-61fe-493e-b265-6872cc82a8c2,SH-2865-444,Ship,12313333.73,Electric,Good,8
177cbcdf-c7ca-4f5c-9e6d-0ea6944dcc7c,TR-8610-445,Truck,7306.87,Marine Fuel,Good,2
8ddbcfd1-3621-456f-aa1d-179a495b21a6,TR-9335-446,Truck,16127.86,Diesel,Good,5
9af19fd6-fb83-47be-af4f-fc2293087d66,TR-2400-447,Truck,11409.45,Marine Fuel,Due Soon,18
880453fb-7027-46f0-b280-c9187b99f2cc,RA-3436-448,Rail,188397.57,Diesel,Good,14
2f673178-157c-4caf-a937-2ff28cded296,TR-4529-449,Truck,22356.93,Marine Fuel,Good,17
428cf54d-5a8a-4e16-ae52-ddae1be8a0b4,TR-6300-450,Truck,4423.16,Diesel,Good,1
c40e5385-bb0a-465b-9c8a-c759d4cb7229,SH-8608-451,Ship,11974595.82,Diesel,Good,7
c23498eb-1c77-4185-a2f5-0842316e85c7,TR-5874-452,Truck,21281.42,Diesel,Good,10
6bd0900e-c08f-4d18-a181-4c5af37093c8,SH-6052-453,Ship,7369247.13,Diesel,Good,13
621abcfc-de36-44fd-b8fd-1e43b7bafaca,SH-9548-454,Ship,21390601.89,CNG,Good,2
9d71a2a5-cbb0-4281-8c0e-d68d0f816572,TR-5148-455,Truck,26140.69,Diesel,Good,7
d01af58d-ee24-4026-9286-1dd17cc63972,AI-4452-456,Aircraft,13142.42,Diesel,Good,14
2b208aba-987a-4d35-ae9e-1820ca5d3608,TR-8720-457,Truck,24377.16,Jet Fuel,Good,8
9f5c7002-383c-4b08-93ec-db2366806e0c,TR-9804-458,Truck,21612.3,Jet Fuel,Good,18
8f221fad-4594-40d7-a46a-53d8d985884d,TR-6999-459,Truck,22721.74,CNG,Good,3
0920c2c3-9aa0-422c-b101-b2ac3a603f90,TR-1073-460,Truck,4781.4,Diesel,Good,13
8c618417-fa18-4236-98d5-65369198a259,TR-5638-461,Truck,4951.28,Diesel,Good,3
37827639-605d-4e6f-bf06-a3d0387238a9,TR-9318-462,Truck,26225.69,Marine Fuel,Due Soon,16
61cd1041-58d6-440b-8426-d2c15f684a87,AI-2473-463,Aircraft,121961.94,Jet Fuel,Good,14
747e5c51-7e5d-4260-b2f6-6de5690d0bdb,AI-8703-464,Aircraft,89827.19,Diesel,Due Soon,16
7b9ef573-7c33-4780-ad9d-ef5be62d1bf1,TR-5307-465,Truck,15819.01,Electric,Good,5
56b62648-5877-4fb7-8b60-b74de9036236,AI-7639-466,Aircraft,75825.44,Diesel,Good,6
cf59ea9d-486a-4572-bd78-9004d3e153b9,TR-1107-467,Truck,5153.07,Electric,Good,12
4788aa0f-428a-403b-94b6-d27f08b8045c,TR-4980-468,Truck,3685.65,Marine Fuel,Under Maintenance,1
51b79e19-80a6-448b-84ba-d2c6f1419685,SH-7033-469,Ship,24183097.67,Diesel,Good,9
fc81ad68-4408-4a58-8e61-03e9cd8be459,SH-5949-470,Ship,16137385.61,Electric,Good,17
946bf959-568a-4db7-b787-9329f81cd1ca,TR-4185-471,Truck,13097.08,Electric,Good,12
2fee4dfa-944f-4c3b-9830-590ca0cabc80,TR-2690-472,Truck,23388.83,Diesel,Good,1
9020309e-9bbc-4781-b39e-759ed020518b,TR-7183-473,Truck,27162.39,Diesel,Good,13
9eb20436-05b0-483c-a6e2-0a1f63438e6a,TR-4142-474,Truck,18002.04,Marine Fuel,Due Soon,7
706f64b3-37d2-4354-b2d8-e1a13c3013ac,TR-3834-475,Truck,15530.49,Diesel,Due Soon,14
eac5ba91-1914-412a-a196-df882542c9b9,SH-9291-476,Ship,5456339.01,Diesel,Under Maintenance,12
ab7e3ee9-2dfe-41ec-ad30-47ace7b8a7c1,TR-5207-477,Truck,14994.45,Diesel,Due Soon,14
7a6b280d-3e08-44c8-9250-0776fbfc7158,TR-1075-478,Truck,19475.73,Diesel,Due Soon,15
2863ab0a-40f3-4aba-a456-3cd4196a73af,TR-5279-479,Truck,20593.23,Electric,Due Soon,8
87b5c00e-d836-4c9e-80bf-88a60e317f76,TR-3929-480,Truck,4168.6,CNG,Good,8
15100ddd-dc4c-4a6a-ae5c-ad4943b7fc73,RA-9484-481,Rail,617084.29,Diesel,Under Maintenance,14
100772a6-88b5-40e0-896f-e8439c34569b,SH-3334-482,Ship,17242327.05,Diesel,Good,13
a743ca55-a60b-46ea-ad01-a6e9f5391200,TR-6934-483,Truck,24155.7,Marine Fuel,Good,2
b07a7852-b478-4774-be83-ab6cd81db1ab,RA-3043-484,Rail,405290.38,Marine Fuel,Good,4
1627a9ea-257f-491a-90c1-f87d48c59096,AI-8428-485,Aircraft,51282.14,Diesel,Good,8
374ef078-0d20-42de-8a99-160f237c2bff,AI-8984-486,Aircraft,96105.32,Diesel,Good,5
a2487fab-9104-4d59-9e06-1f55506137ea,TR-1633-487,Truck,20317.51,Diesel,Good,5
a205110e-2922-4fed-9c55-6daf739b0312,SH-1310-488,Ship,16471557.13,Diesel,Good,16
eae48850-a11b-4404-a8df-5b6d8edd98ea,TR-7632-489,Truck,16928.85,Electric,Good,11
08a23494-9b28-4595-8000-84af12cf7143,TR-6697-490,Truck,9168.6,Electric,Good,7
0e78c7f2-0a4c-4aac-84bd-4754841b347c,SH-9627-491,Ship,13316284.27,Jet Fuel,Due Soon,2
73191ed5-6c4e-4a8e-a087-608557db0743,RA-5068-492,Rail,186016.24,Jet Fuel,Due Soon,11
ad3d547a-2155-4079-ac7b-5507f2ceda68,AI-5356-493,Aircraft,21567.9,Jet Fuel,Under Maintenance,9
dde81da0-3ed4-4a1a-9f99-ae4bbb0c0f30,SH-1185-494,Ship,12280858.97,Diesel,Good,16
88416e49-2629-4ae7-a026-579234585b25,TR-2921-495,Truck,26020.24,Marine Fuel,Due Soon,6
94633df8-a000-43ee-9764-45c04a83a722,TR-6606-496,Truck,7689.07,Diesel,Under Maintenance,13
6babf0c3-5633-43a6-962b-f80a61adb730,AI-9983-497,Aircraft,30496.14,Marine Fuel,Good,16
