alert_id,shipment_id,inference_id,alert_type,severity,recommended_action,alert_status
09039f98-2b36-46c9-86da-5c1d07749914,a313eaf1-7a32-4876-bad6-62663df8774d,9a256fe9-574b-4d27-a0f8-a03e6cc8d6a2,Document issue,Medium,"Request document review and confirm invoice, packing list, and customs fields.",Open
67712eb7-1351-46dd-9817-59f3e5a282aa,50d18249-69d5-4860-8f62-af4c2c195077,7e31d7a8-a534-4c15-aef5-44767a293555,Delay risk,Critical,"Escalate to operations lead, notify customer success, and review route/carrier alternatives.",Resolved
b76911ae-ebe7-440a-8060-a8c541749fe7,0debc6eb-f0bc-440c-8c95-1c15758a8f5f,29195e97-f634-4d3b-82fd-dbe85e676c42,Anomaly,High,"Create proactive follow-up task and validate customs, weather, and carrier status.",Open
51869d0e-014b-4971-94d3-54bfc1b470a8,223dabe5-8aa6-42c4-b44a-070d0123c8a5,d5db0aca-0f35-4411-ad60-fc12bd04651f,Delay risk,Medium,Monitor shipment status and refresh prediction after next tracking update.,Resolved
b625f733-19e8-4d36-86ab-95240c85b092,f6c3fdc5-9b4f-490d-a76b-3dcb566333b7,0c4f13d7-0a5c-41ac-bc8c-285be945458b,Delay risk,Medium,Monitor shipment status and refresh prediction after next tracking update.,Open
42539a4a-bcc0-4d84-ab7e-2d4c0569c2c6,19439d31-1c90-42d8-81e7-ff163ca7bfbf,59961ba3-5fc2-40f8-99d9-4f19b8c6a3a5,Delay risk,Low,Monitor shipment status and refresh prediction after next tracking update.,Resolved
72e2e7d2-a8cc-469b-a323-9c057276b877,7d306728-54a9-40ae-a160-97f73e0ff2c4,73aa7bb8-9944-42c3-9285-38a86e3bba4a,Delay risk,High,"Create proactive follow-up task and validate customs, weather, and carrier status.",Open
52ab4172-0f22-4433-bb06-5a35221505e1,4868dfef-5d3d-4374-957e-a7ccbc59fc7b,0713455a-ce6c-4c4b-b911-0615af041c2f,Delay risk,Low,Monitor shipment status and refresh prediction after next tracking update.,Resolved
6696b389-d496-4a78-a145-18a390eb3ccc,f6859e8c-194e-497d-bca9-948b23f5bf2a,972b34e2-77bb-4992-ad1b-d86007bed4ce,Delay risk,Low,Monitor shipment status and refresh prediction after next tracking update.,Open
e47270f7-fe8d-4d1d-965a-52095d46deaf,3df2c137-16a6-4cd6-95b4-8a27b810e8cc,940c387e-f4d8-44b2-990c-6523f6faac1d,Delay risk,Low,Monitor shipment status and refresh prediction after next tracking update.,Resolved
789b962f-9cc8-4ac9-846c-b86849b75acd,448bbd2c-7655-4eb8-b529-40d1ab659108,58a97a74-ef92-4035-b279-cba45bf7f375,Delay risk,Low,Monitor shipment status and refresh prediction after next tracking update.,Acknowledged
e466d303-1b42-428f-bc56-b74971210bc3,4fb21a69-05f1-4603-9592-96be697d7922,357e0599-7398-4d01-b7d4-79fb9e64af4e,Anomaly,Low,Monitor shipment status and refresh prediction after next tracking update.,Resolved
d2b3ccf1-4c64-4b32-8193-b44146b94570,032f0aeb-c797-445d-b681-5b79eef0c3d8,1f458b0c-1081-4f31-8606-2667b494068a,Customs escalation,Low,Monitor shipment status and refresh prediction after next tracking update.,Open
b86c0e0b-ad78-4e99-a4d9-febf90e04204,a92ba009-2bfe-4eb5-bbf8-28032eaf4213,5cdd74b2-b3d9-479c-a8b9-15270e02f5f0,Delay risk,Medium,Monitor shipment status and refresh prediction after next tracking update.,Resolved
9a425bc0-0d9c-44c5-911d-c60dfd828a74,cc31e987-37bb-483a-a89f-d76c2f1eea28,21d6abee-ae0d-461f-983b-f32034ed9724,Delay risk,Low,Monitor shipment status and refresh prediction after next tracking update.,Acknowledged
05fd16d7-650c-44bf-a9dd-1b46dff514a4,a0920ce4-a13c-4422-81a2-6e920bacb557,eb9c4f5b-bca1-4fe5-aa36-3c6e5c70518c,Document issue,Low,"Request document review and confirm invoice, packing list, and customs fields.",Open
a03d0703-ef89-45d9-a9af-3be772030b35,aa2b1747-5be4-4d44-b95d-acc224e0a715,8259e81c-8862-4aaf-931f-efbe8cc15819,Anomaly,Critical,"Escalate to operations lead, notify customer success, and review route/carrier alternatives.",Acknowledged
a19be597-9409-47db-8121-27657a9322b9,bc7f9cad-8424-4dde-93a6-45de3600ec56,6da1c243-b6d3-4d6e-b5ff-f2ff2595f9fc,Anomaly,Low,Monitor shipment status and refresh prediction after next tracking update.,Open
fc690b46-0327-455c-ad85-b7c73ae32500,0c20978b-c412-4c66-853b-e8d58f289d85,23ad4d05-9fad-4b89-94e1-f2b3cf394ff9,Document issue,High,"Create proactive follow-up task and validate customs, weather, and carrier status.",Acknowledged
767c33f8-5393-41fe-b496-2f73e0de90d0,7b24dfe5-2e67-4b11-b44b-99cbd8f76a66,15bc40ab-d995-4cfc-acd3-a412151a5693,Document issue,Medium,"Request document review and confirm invoice, packing list, and customs fields.",Acknowledged
77ba4c23-d469-476b-86f3-a7b964be1b58,f1a051a7-c36b-408f-983d-4832aed2c367,6d6a391e-bb09-4fe3-809b-316da78cf80d,Delay risk,Low,Monitor shipment status and refresh prediction after next tracking update.,Open
84a7d71d-771e-42a0-be77-472942871f0a,1f09db39-806f-4bbb-a345-63cbcc66c1f1,5dda9484-a18e-46b3-9c16-debd270a5369,Customs escalation,Low,Monitor shipment status and refresh prediction after next tracking update.,Resolved
10a624ec-9947-4071-b652-b467fb0d6c47,fb4ff83e-308f-4306-ad20-602bab999019,75d874e3-fac5-4947-b8fc-3089cb94d4e8,Delay risk,High,"Create proactive follow-up task and validate customs, weather, and carrier status.",Open
33f44638-0c5a-4779-b72f-4d91d5abbc45,82e46c05-0474-47d1-b8ee-636e5744e52d,d772994c-5a3f-4c49-981f-c0890ac66cd6,Delay risk,Low,Monitor shipment status and refresh prediction after next tracking update.,Resolved
268843d3-a88f-4eea-83bb-70ef20a04ab8,03493b3a-625f-4934-85f9-bec7f07481c8,64c882b6-0607-4ae9-8a63-243842067524,Anomaly,High,"Create proactive follow-up task and validate customs, weather, and carrier status.",Resolved
83f56413-7dc8-46a0-ae93-09c74a6c1dd3,c38afd7b-864a-4e95-9761-1f293ba7ad1e,766567b7-b530-4f36-a36c-8d9cb29869a0,Delay risk,Medium,Monitor shipment status and refresh prediction after next tracking update.,Resolved
7e9d7a6f-8cc1-4be9-bf5f-422a08e65d7b,c65ef579-9e0a-4fbe-a709-e96b67b42f80,2c568fd3-1e1d-4086-9b61-c275520a23e9,Delay risk,Low,Monitor shipment status and refresh prediction after next tracking update.,Acknowledged
9695f17e-9244-481f-aa52-d5bc5a96cf67,79fdcfc9-7f49-44d7-8f79-e834bb3b50d9,b0508578-8269-46a1-916c-599c44806fe9,Anomaly,Low,Monitor shipment status and refresh prediction after next tracking update.,Acknowledged
518f2a0c-dcf0-4edc-a493-aca99846285d,3a8b3e10-ac7e-425b-82ae-485b3a7693f6,600ea667-cd8f-430e-ae57-0d5298acf0bd,Document issue,Low,"Request document review and confirm invoice, packing list, and customs fields.",Acknowledged
7a98d08c-c2cd-4d59-bb42-c2f820c1ba66,ebfac36f-148e-4132-a348-2550bdb2dbed,040ca82f-d9a6-4fbc-984d-06b41a1f4f7b,Delay risk,Low,Monitor shipment status and refresh prediction after next tracking update.,Acknowledged
0914ade8-3ea6-4139-bb83-bc1660a0daa1,fdf72f1b-065c-4c2c-9852-0341acfde54d,89b1d9e6-da45-4b00-9918-5eeaacad7cf5,Delay risk,Low,Monitor shipment status and refresh prediction after next tracking update.,Acknowledged
3d500b4a-0fc2-4c36-9337-cfac06cc428c,69e6b5b5-eb89-4a2d-b404-1e6c94699f40,69851112-f11d-45a9-b62d-597cdfeed2a0,Delay risk,Low,Monitor shipment status and refresh prediction after next tracking update.,Acknowledged
75be8d48-6422-44c1-a494-57666d8040ea,10d5bf29-ccd1-4b1d-9b9b-c83e42ff4168,a432d906-9475-4bbe-a186-bf28a813d542,Anomaly,Low,Monitor shipment status and refresh prediction after next tracking update.,Resolved
7729ec66-7044-40c1-bc26-b1a895ea001d,0e1f9ba3-c906-4562-a4c6-39c6189b551d,1a45e62c-004d-47a4-bca2-3fad2504e5a9,Customs escalation,Low,Monitor shipment status and refresh prediction after next tracking update.,Resolved
0d6cd7c2-310d-4424-96a5-214968327805,390a7a5f-16ff-4e29-9a5c-2ecf7ce09afd,422a7110-71eb-4223-b777-fa39b0e67bd7,Anomaly,Low,Monitor shipment status and refresh prediction after next tracking update.,Open
60129da9-13bc-4a67-8144-f19b07bf3fd1,5a1a52e7-eaa5-4403-a708-eee5ef35e7e5,34c0d942-e70e-4c4b-9c77-7925e29a7298,Delay risk,Low,Monitor shipment status and refresh prediction after next tracking update.,Open
e2301073-6adf-4097-90da-f6a01faa72bb,5e22adfc-f73a-433b-9c46-54c0bdd8954c,e9764de0-a060-4825-8d73-61d16fdb592d,Customs escalation,Low,Monitor shipment status and refresh prediction after next tracking update.,Resolved
1897e366-58a4-4f0e-83fd-8418393d230c,95823d6c-72cd-4eb4-be7a-54e066e5a688,f272730f-c526-404a-bd4d-9d6139532db1,Customs escalation,High,"Create proactive follow-up task and validate customs, weather, and carrier status.",Open
e8463efc-07d3-46b7-9653-2c049456f1a2,fd59929b-38da-4fdb-83df-0e77c8f41458,643b01a4-461f-4286-a4f6-5d379cb7cdd2,Delay risk,Medium,Monitor shipment status and refresh prediction after next tracking update.,Resolved
f3417bd3-c163-40a6-9694-e7e258961961,e13a82fa-3f74-4c7c-bcd4-24047aee60a7,b1efbfa6-bebc-4631-b0b6-c4c918f046de,Document issue,Low,"Request document review and confirm invoice, packing list, and customs fields.",Resolved
f765110f-48c4-4c9f-a1f0-ae420a79e3c7,4f0b2af0-3ce6-4f04-8358-abc51faace2e,32c42c29-c056-4142-866d-3d4d128cb8be,Customs escalation,Medium,Monitor shipment status and refresh prediction after next tracking update.,Acknowledged
246312f3-09db-40a9-8873-3c615fed7f5d,c77b2ad4-a1a0-494b-bb1b-3e629f7ffffb,2b2eab14-bd6d-45a0-8eff-816af7131c03,Anomaly,Low,Monitor shipment status and refresh prediction after next tracking update.,Resolved
c783d928-9902-415b-97ac-4942800174cd,5cc67f95-0615-4649-8a6d-99115e84cfa1,5171fb2f-9e25-4553-9921-a53b8e8e62e4,Model drift watch,Low,Monitor shipment status and refresh prediction after next tracking update.,Acknowledged
1b94ceb4-b4ef-4a80-8856-8d51f2ad83d4,58ffc6a1-b0c6-4409-91d8-aef39cc8ce1a,ea09f9dd-c4fa-4a95-9e9b-ec99091df9db,Delay risk,Low,Monitor shipment status and refresh prediction after next tracking update.,Open
c5f5224b-31c6-4187-bd72-e9f08bba4e63,4608a2de-d4d1-45d6-bc1b-28f0e06d18c3,ee60ebeb-b3e5-44d4-b85b-0d0058390fdd,Document issue,Medium,"Request document review and confirm invoice, packing list, and customs fields.",Resolved
d9c2ac47-eb3d-4f20-bbb6-615b3f04d92b,3083ab1d-a67f-4c9b-bcdc-f67b8d839dbf,0c2054da-172a-4414-b47e-3de038296936,Delay risk,Medium,Monitor shipment status and refresh prediction after next tracking update.,Resolved
b46daff9-910c-4d39-adad-7d29c13551ab,440b3d48-9566-4c2d-bf6b-9dbeb7b56e27,3e8710e8-c0ee-48cb-975c-19d7e2b4c9bf,Delay risk,Low,Monitor shipment status and refresh prediction after next tracking update.,Open
58e2c5d0-3dcc-4cac-91d8-01e66cd2557d,3a1b5ba2-326c-425d-a144-fc9663e52a05,5599d753-cf28-4feb-8c8d-0720694ed2bc,Delay risk,High,"Create proactive follow-up task and validate customs, weather, and carrier status.",Open
3e92864a-8f94-43d3-9b7a-66533b2ff40f,38779e7b-4354-4d84-8d13-0d4fc30faf7b,8a5aecea-a97f-482a-8704-7632f8a755c2,Model drift watch,Low,Monitor shipment status and refresh prediction after next tracking update.,Open
a5b1e741-2698-4d97-8f6b-dbf2470beea2,0944bf72-b0b4-42a3-9b85-53af4afb0633,5ac9ad38-3494-45ac-8caf-d9e7f45d9f7b,Delay risk,Low,Monitor shipment status and refresh prediction after next tracking update.,Acknowledged
3d863032-f6fd-441e-b230-e7d46c2b05df,43771e13-26e6-4a9a-bdcb-7f0b86c3673f,7d71078a-57d3-4ef9-a984-d9ef9430ca5c,Anomaly,Low,Monitor shipment status and refresh prediction after next tracking update.,Open
ed19ea0d-9f8c-4fac-9de0-319baf967343,0bdb0b78-7933-45c0-8bcb-718cfd208d76,a518f6b8-0035-4884-904c-e8f0e0e32c9c,Delay risk,High,"Create proactive follow-up task and validate customs, weather, and carrier status.",Acknowledged
f565e69c-58cd-464f-92ca-6420541af3a1,80334439-69d7-449e-8465-79b47fcf2236,c13f7a56-b1b6-4ec5-a796-262caa336926,Anomaly,Critical,"Escalate to operations lead, notify customer success, and review route/carrier alternatives.",Acknowledged
c1451373-4a1f-433e-b6d8-fc45d492e6f5,d05492f0-0a50-469e-80db-a0b2cf51b4e2,e6dd420e-dae1-4665-9976-3da317950b9e,Delay risk,Low,Monitor shipment status and refresh prediction after next tracking update.,Acknowledged
6900d892-17f2-4f46-a22b-2f83c6c27668,d442548a-c35c-4abf-a4ac-445d7eb4601c,c474f047-78fe-4b58-aff7-60109240ea65,Delay risk,Low,Monitor shipment status and refresh prediction after next tracking update.,Acknowledged
4b9d79e8-cc42-44fc-9ad5-e96d3c978562,5b008b16-3ef7-48ea-98e4-94e6f5ad102d,11c3e4d4-e04d-477f-aca5-c5e254e0ba71,Delay risk,Medium,Monitor shipment status and refresh prediction after next tracking update.,Open
cba1afb3-2c6b-4b53-a94c-2202ee0e81bc,226ce112-c953-47cb-9b6f-9f4e3492ad6a,2ca35837-d551-4258-84f0-4e357e90bb09,Anomaly,Low,Monitor shipment status and refresh prediction after next tracking update.,Acknowledged
a90edbfd-1e8c-4128-9dda-93967fc8ebde,b5cb6f83-2544-4151-b9a9-550a7fba0c3c,a0910ace-a090-4627-8a6e-ce931d20df62,Customs escalation,Low,Monitor shipment status and refresh prediction after next tracking update.,Open
cd37d219-1483-4cfe-a8fd-623dbd256644,cb9cbe03-6128-4a8a-9822-cd678e7abe4b,1832e19d-3942-4a64-81f3-123c43bd8d28,Delay risk,Medium,Monitor shipment status and refresh prediction after next tracking update.,Acknowledged
36c9d73d-7a2a-42f7-84de-477d72b06181,7766b6fd-12de-41f6-b337-fda621e70f87,d9e5417a-2339-4a48-9bd2-395d64b47394,Anomaly,Low,Monitor shipment status and refresh prediction after next tracking update.,Acknowledged
e8267b29-d98e-49e1-9e44-2d680aca81b2,1a3167a3-aece-4a5f-9109-092d65830fa8,1386c1d7-5447-408c-86d3-eb66c5c49ddb,Document issue,High,"Create proactive follow-up task and validate customs, weather, and carrier status.",Resolved
0cfdfc89-8138-4aaa-a956-b2e7f76766ad,56fd92b7-2b78-4a37-a054-4799b2b6591b,44689047-de1d-433e-a4ea-5cea8efb13e7,Delay risk,Low,Monitor shipment status and refresh prediction after next tracking update.,Acknowledged
66228b0b-b9b0-4764-a6fa-5c31c930e1c3,02b79b9b-a0aa-459e-98d6-46d543dcfd9d,c28c218d-b635-4275-b384-34030a2ffd0e,Customs escalation,Low,Monitor shipment status and refresh prediction after next tracking update.,Resolved
ae7206f4-ac32-418e-ae22-7f905d77e2ac,e129c98d-5516-40ef-87a9-df17a7ad1d01,d5d7a23a-692a-421f-8974-e89c6d094e3e,Customs escalation,Low,Monitor shipment status and refresh prediction after next tracking update.,Open
ab654b7b-9eb3-415b-8021-4fe3154bb70e,f38aa1b8-e400-49fe-9485-117be1290aff,20452d21-e049-47cf-b465-349125627901,Anomaly,Low,Monitor shipment status and refresh prediction after next tracking update.,Open
1c98de62-c614-4d6e-888d-306ac0437e70,9815445d-dbfb-4d46-a081-778a0995d383,8f6368f1-bab1-48cc-baa4-0a9bdf5611bd,Anomaly,Low,Monitor shipment status and refresh prediction after next tracking update.,Resolved
543b484e-9664-4c80-9ae7-ffb1eb00d3c0,3da82a4a-2f8e-4c08-b4f0-0d98a89a5ce7,edb7c749-0411-4fd2-84bf-ee0baf601e4b,Anomaly,Low,Monitor shipment status and refresh prediction after next tracking update.,Resolved
30a551db-089c-49f8-ae13-3401e002d71e,da017c87-b342-4cb2-8fd0-28aca611d00d,32a01c7e-336c-47f9-b970-b4e0f001906e,Model drift watch,Low,Monitor shipment status and refresh prediction after next tracking update.,Resolved
a5ebc135-1d24-4fcd-8542-3995b20686d2,0491b90b-789e-4fe3-92f4-4b807b3257ac,ede66dff-c68f-46ea-bd69-a5e8ee5b3951,Delay risk,Low,Monitor shipment status and refresh prediction after next tracking update.,Open
c7d3c0d8-4ffd-41bb-b261-b2d7ec541a70,6179ff65-10d3-4507-b516-62ec657b50f9,fcd4e195-33d4-448a-ab10-68aa05f62e05,Customs escalation,Low,Monitor shipment status and refresh prediction after next tracking update.,Acknowledged
87be75c9-be13-4cef-b802-a0efb4355520,bbe96034-b731-4c1f-b3b4-4dc6b23ee1ad,f6caae4b-0ca9-4144-bfcb-a05fe94719b8,Delay risk,Medium,Monitor shipment status and refresh prediction after next tracking update.,Acknowledged
f0737d32-5c1c-45be-915e-13420c1b0b7a,2736c118-a1d8-42b2-930c-9054991903e9,b0f46190-1f92-4fb9-81e0-174949ddead5,Delay risk,Low,Monitor shipment status and refresh prediction after next tracking update.,Open
4b66ae76-880a-4776-becc-ab80a183c449,4e2c3aff-cd81-49fc-b2b0-220369ee36d2,f786663d-0b80-46da-9ead-51cf602cf489,Anomaly,Low,Monitor shipment status and refresh prediction after next tracking update.,Open
5d6bc589-b271-4484-9b7d-5a33f63d6fe6,4916abc6-13fa-42c9-9f69-af6a91b0695d,c3dcdeb3-e6c1-4f48-9aaa-94874374d662,Anomaly,Low,Monitor shipment status and refresh prediction after next tracking update.,Acknowledged
0008e442-a4ce-4d99-8948-f30a197a1673,3be5f793-28ff-4016-a46e-64f5b0661413,034b325e-1d0a-40b5-843c-e757c9a351b0,Document issue,Low,"Request document review and confirm invoice, packing list, and customs fields.",Open
2b885e4d-9314-4aeb-9055-8d67c0b53af9,307e3fd5-0604-4a4e-8028-e583da817526,e1629e5d-8dd6-4c76-a589-7290909933b7,Delay risk,Medium,Monitor shipment status and refresh prediction after next tracking update.,Resolved
26d46c9e-a4eb-42ac-a2ea-e11d01633051,5fe00d0e-fac1-4ccf-a2e8-97d84c4aa4fa,58714a25-eb95-4fe9-ba37-ec6b7505f5e8,Anomaly,Low,Monitor shipment status and refresh prediction after next tracking update.,Resolved
a9392f27-1853-4ab1-a2ba-39eb6e9813e6,47d569d8-d092-46aa-9759-d6944d6c5543,d1061b41-ee44-4ad0-b46e-c320076b7fa0,Anomaly,Low,Monitor shipment status and refresh prediction after next tracking update.,Resolved
7e9d197c-5af5-4e54-87e7-8749c9b7ceb5,6ccb9b12-c85d-4c30-a846-9816138600da,b58760de-99ad-4608-ac63-bf3038ec008d,Delay risk,Medium,Monitor shipment status and refresh prediction after next tracking update.,Open
ca908495-03f5-40f3-b359-2b01b54fd2d4,967d6d6e-f175-4927-9121-d9cee989cabc,e087b109-ff67-40a4-9efd-527ce37ba659,Delay risk,Low,Monitor shipment status and refresh prediction after next tracking update.,Acknowledged
a4c126d9-a6b0-475d-ba87-497bb835c35b,20463051-e07e-4726-81b0-9da12b22bc55,bd22df72-29d2-48be-8b01-b89022e5c725,Delay risk,Low,Monitor shipment status and refresh prediction after next tracking update.,Acknowledged
5ff3430a-ddfd-45b4-97cb-36a429e208b4,559f09d0-6b8d-47ff-861b-8181ea393f76,b1f602d3-9b07-4d77-ab00-0c3d0e942023,Customs escalation,Medium,Monitor shipment status and refresh prediction after next tracking update.,Acknowledged
5d071167-c209-47ea-8787-bf2a89fe288d,22c1ae7c-bf9a-4ced-b94e-4b92d603bee2,277b1046-5590-4cec-b25f-f1900deda3b5,Delay risk,Medium,Monitor shipment status and refresh prediction after next tracking update.,Acknowledged
9c41d432-524c-47fd-b7b5-5e973920d7d1,e4418402-8271-48a7-9108-57f0006503e1,2c68d3ff-ad6f-44e9-a69f-0709ec6e9d6a,Delay risk,Low,Monitor shipment status and refresh prediction after next tracking update.,Resolved
15bf28ba-c688-47dd-83fd-59d9a366cc83,3295f6f1-d2db-47c8-a9c2-40599106d315,c51967ce-75bf-4772-941a-8b1b93e388eb,Anomaly,Low,Monitor shipment status and refresh prediction after next tracking update.,Open
f75e125e-5647-47ce-8b5a-35a8558e5966,b55c0bf2-ead6-4676-8e87-5200d2573ca4,73801d61-11ab-4820-9dde-04304e9463a1,Document issue,Critical,"Escalate to operations lead, notify customer success, and review route/carrier alternatives.",Resolved
1ce9d416-33ac-4d80-a543-943ea6b1d641,c9c8a427-a278-4961-96ad-2e7a775ed64b,ecaf32bc-07bd-4f4c-9cb2-b84f2a59da44,Customs escalation,Medium,Monitor shipment status and refresh prediction after next tracking update.,Resolved
ab2d8cbf-e371-44d6-8c3a-b204d98c976d,038d3101-7801-4f1f-a577-99bc612662b0,69603ee7-43f7-4040-93fe-c28a2d945e2d,Delay risk,Low,Monitor shipment status and refresh prediction after next tracking update.,Resolved
81c8b1e4-db63-4736-89cc-1b4a76ddef7b,b05a4f2f-5f8a-4c0d-ba7c-3b366ed5d134,9c1d5f62-c15c-47be-bbdf-4617030a31ad,Delay risk,Low,Monitor shipment status and refresh prediction after next tracking update.,Resolved
cee60ac4-8964-4adc-8e3e-a31121df6d25,a81e1f03-50c9-4c40-9e35-60133fbe8993,c3060c7e-77cc-46ad-bb6c-879d4c0cf9b4,Document issue,Low,"Request document review and confirm invoice, packing list, and customs fields.",Open
c2b6dd16-ae05-44a1-bbed-8ece639e4d29,f5e4fd3a-1b7c-47eb-9eca-8feceeb829cd,e38d7438-5e29-4e9e-8493-04cbfe6fcce6,Anomaly,Low,Monitor shipment status and refresh prediction after next tracking update.,Acknowledged
0fcc2aa6-e52d-428f-894e-6104031c2125,1b9f8284-2406-4b4d-b926-cb319c239d7c,8830de35-3237-4f96-88ad-2f4797638179,Document issue,Medium,"Request document review and confirm invoice, packing list, and customs fields.",Resolved
798f4035-d1cd-4492-8721-fc85a5bfc869,c79bf452-704a-4eb7-a204-e467763e93cc,6ae7d4fe-399e-4638-ab1e-6d6f84c26a47,Delay risk,High,"Create proactive follow-up task and validate customs, weather, and carrier status.",Acknowledged
7f4b0040-55a6-46bc-8343-2d33369594ee,fb2b0ad3-459f-447e-9a92-b81d44f54c11,a73e690b-5cf7-421e-a881-611a64c54b4c,Document issue,Medium,"Request document review and confirm invoice, packing list, and customs fields.",Acknowledged
