carrier_id,carrier_name,carrier_type,average_rating,fleet_size,years_of_service,headquarters
8596ab1f-dc35-49be-ab37-72d687fae1f9,Hapag-Lloyd 264,Road,3.77,2887,20,Singapore
c3980a13-68cd-4661-84a1-710fb5c783c8,Blue Dart 265,Air,4.62,3648,15,Singapore
d8ded0cd-ec90-456a-82d2-8f465dc9d17c,FedEx 266,Sea,3.83,801,30,UAE
3b2dee8f-8020-43c3-8f52-05d0110db107,FedEx 267,Air,3.13,3970,35,Netherlands
e6b4ccfd-70fd-4068-8b5a-935e0e6d181e,MSC 268,Rail,3.14,916,10,United States
5e890291-bd97-4202-9c8c-a7bffba70fbf,FedEx 269,Rail,4.8,4089,31,United States
1b609d06-6af9-425f-a05b-410f75bafae3,Kuehne Nagel 270,Road,3.27,1310,3,Netherlands
6c73d4f0-1646-4976-920f-45c27ae47933,CMA CGM 271,Air,3.71,1916,23,India
506cb219-1d6e-4b05-8a7a-8ec91e7e0e54,MSC 272,Sea,4.9,1707,38,Germany
03dc4765-ed43-473c-bec4-df069d8986c5,FedEx 273,Rail,3.41,1312,3,South Korea
5b358872-8c40-4d25-a5a4-6babe77dc281,Hapag-Lloyd 274,Road,3.78,526,6,India
b92f4963-67d8-4468-85c0-37d4fe6db323,Blue Dart 275,Road,4.82,896,23,Singapore
f357c4de-aa6f-4751-a8d0-cda07f6518ba,Blue Dart 276,Sea,4.27,2629,14,Netherlands
700af2e7-7bd8-4cae-b123-cf0e37ce474d,MSC 277,Road,3.54,2036,19,United States
a3dcdc40-735e-47fe-9000-aab52b2140db,DHL 278,Road,4.46,2966,12,United Kingdom
5270e7ed-1f87-40ce-ba82-b3bee9f67d6a,Kuehne Nagel 279,Road,4.73,1471,17,South Korea
1de48217-dbff-4181-87e6-36b4e701fb63,Maersk 280,Road,4.47,1033,22,South Korea
15147e58-c0be-44e3-a5bc-0eec437472b1,DP World Logistics 281,Air,3.61,521,33,India
41fc0dee-686d-402a-87a6-6b77953696f2,DP World Logistics 282,Sea,4.61,3829,31,Netherlands
f7b1cd2b-c7ff-4e14-a513-cdaf35956217,DP World Logistics 283,Rail,3.71,3539,29,United Kingdom
f2a7e835-805c-4b2e-a232-3ec0bcee7545,DHL 284,Road,4.47,1750,13,India
9b0570f9-f7ff-4407-bfe5-6a065d6ca0b7,FedEx 285,Sea,4.02,369,22,China
79e2d169-7fa2-4fa6-ad2b-f15494787ffe,Maersk 286,Sea,4.6,3470,28,UAE
c4ec2210-100d-4176-b465-e12426833f7e,Emirates SkyCargo 287,Road,4.52,1564,15,Germany
86fb96cc-1a7f-4176-8595-78e441bc04e9,MSC 288,Sea,4.7,3329,20,United Kingdom
c53b0906-d92c-4b84-b40e-e0d319bea7ed,Kuehne Nagel 289,Rail,3.96,3871,18,India
562d0a55-6b9f-442b-a825-d632b526cd8a,Hapag-Lloyd 290,Rail,4.36,3461,34,South Korea
11a36530-d10a-49ec-b3dd-c93f1198891f,DHL 291,Road,4.83,238,15,Netherlands
faa55b28-95bf-4e3a-9b5b-d468d5bd17d4,DHL 292,Rail,3.43,1457,33,Germany
727fe0d4-0c20-4e3c-8f7c-4d315709d176,DHL 293,Rail,3.96,329,30,South Korea
d6551812-b3dd-49d4-ad3d-d26b31b1296b,DHL 294,Road,4.05,2284,23,United States
c0dabe2f-2b54-4918-8564-f9b04d44b846,FedEx 295,Air,3.43,2876,27,United States
02af6f6b-cfac-4ec6-9da0-a1148315a366,Emirates SkyCargo 296,Road,3.55,4003,26,China
8302dbe8-3dc4-4638-bbc7-d1a2c009f8d5,Emirates SkyCargo 297,Sea,4.14,1582,14,India
db427879-fb46-4d1c-bce4-ddc36e153a22,DB Schenker 298,Air,4.27,3933,20,Japan
f67c9ddd-606d-4a08-8343-b698b197fc69,Blue Dart 299,Road,3.97,611,35,Netherlands
fe143a10-51dd-426f-a53e-87326d3a52e3,FedEx 300,Road,3.64,2063,36,South Korea
2fb451bf-456e-4b83-b752-89081da77e4a,Hapag-Lloyd 301,Sea,4.72,2878,15,UAE
4cbb42ea-b610-46d6-b197-234e2d8ef292,Maersk 302,Sea,3.28,983,36,United States
91a7169c-65ce-4d88-b059-618b5b7f174b,Hapag-Lloyd 303,Sea,4.45,3693,25,Japan
43639ad8-226c-4a9e-8588-4855b1d3baf1,DP World Logistics 304,Air,4.77,1094,27,United Kingdom
6da95037-af74-4772-8783-e3193b4ab5d5,DB Schenker 305,Road,3.23,124,29,India
8d1e10a6-b5ff-450c-8c9c-c0bc95ce0d22,DB Schenker 306,Road,4.33,4124,12,Japan
6dcf73cb-6dfc-4d9e-bfc4-5903c8c033a2,Maersk 307,Road,3.72,3738,13,Singapore
1c9cf382-a833-4247-bedc-572596da7244,MSC 308,Road,4.16,1192,37,India
204fff51-4c66-44ef-97db-eb1615e9d4c8,FedEx 309,Rail,3.51,2374,33,Singapore
50158fdf-e9eb-4ac9-b7b2-9dfeb52a574b,Allcargo Express 310,Sea,3.84,3716,8,South Korea
515d57b2-f921-4fdc-921f-4d4033ac49e8,Hapag-Lloyd 311,Sea,3.88,3200,21,United Kingdom
66970e3b-dfc6-43e9-b347-833d0cf85c8a,Blue Dart 312,Sea,4.84,682,17,UAE
c6cf8cfa-7928-460a-8959-d99ccac4333e,Blue Dart 313,Sea,4.75,3391,18,United States
38f58993-ffcf-43e7-a56d-382d75b8c3b8,Allcargo Express 314,Air,4.87,1363,5,Singapore
c2e00d57-0486-4b64-97a3-ba0dd322ffb5,Kuehne Nagel 315,Sea,3.19,1007,30,India
120736e3-9924-4a85-a69e-09b6b0325e8c,Emirates SkyCargo 316,Sea,3.12,218,27,UAE
cdbf655c-04e4-4cfc-95eb-f29c23b9367b,CMA CGM 317,Road,4.55,2612,12,India
8deae75a-13d0-4b74-aa82-315c5360671c,Allcargo Express 318,Sea,4.54,1574,4,United States
125952ff-efc5-43ae-904c-9b01ae84786f,FedEx 319,Road,4.59,4135,31,United Kingdom
aff400e4-00c5-43a6-ac89-28bd81d9986c,CMA CGM 320,Sea,4.84,1624,16,India
d8404a63-43f2-42d2-9e3a-a8c35a7f0d97,FedEx 321,Road,4.16,37,18,Singapore
3ed876f4-49e9-4f15-b695-c0c9ddf6a715,DB Schenker 322,Rail,3.43,3881,15,Singapore
f324b69b-224a-41e6-a880-ec0318aee5fe,Hapag-Lloyd 323,Air,3.71,1664,16,China
8774ff53-414c-440e-bc8a-10a3e6f51a2e,CMA CGM 324,Sea,4.79,345,17,Germany
7860f8cf-f67e-43e6-8d36-0497b36ef259,Hapag-Lloyd 325,Sea,3.58,3409,26,Singapore
cb11312b-3ac6-4d7e-a8cd-c6988c09f812,DHL 326,Sea,3.64,4081,20,South Korea
0a81d0be-0b4c-4704-9944-bf762d654fd0,DHL 327,Air,4.01,2768,22,United Kingdom
741337e0-1b26-4616-a24a-54e085541ad7,Blue Dart 328,Sea,4.7,1918,38,Netherlands
7d484212-8d28-4f2e-84c2-4832055f7fef,Hapag-Lloyd 329,Sea,3.52,85,4,South Korea
2e3e860c-1b95-4556-a87c-edda996afff0,Emirates SkyCargo 330,Air,4.09,854,23,Germany
0767d4c3-4dee-48ec-a65c-ac9d2b16c770,Maersk 331,Rail,4.74,1340,22,China
83a51edf-8454-44f6-bfcc-a0447a9cd090,Hapag-Lloyd 332,Air,4.86,2291,13,United Kingdom
d1575c46-631b-425f-82ea-f74bbd9d9b8d,FedEx 333,Sea,3.75,2869,27,China
891ea071-5a44-40f6-9024-ab5d43d0edd5,Maersk 334,Sea,3.13,3730,37,Netherlands
d3192b44-9241-4227-8df2-57b11c0b3e9e,Kuehne Nagel 335,Road,4.72,2408,32,United States
ddc5ef8d-2c8f-41d2-a281-cdf92b7bed4f,FedEx 336,Air,3.4,1791,34,Netherlands
f4d542d8-fb65-4177-9ce9-07452f264a33,Blue Dart 337,Air,4.39,956,30,United States
8cb35336-c2c9-4fc2-98ef-32e6becf7021,FedEx 338,Air,3.11,4113,11,India
67b66fc7-3843-4f21-b3d8-36b893c61625,FedEx 339,Sea,3.58,1515,31,Japan
64faa118-6012-4123-a84a-be0d5cdd04f0,DHL 340,Sea,3.17,3355,38,United States
132f528d-df81-41f0-aefa-c9694b643764,FedEx 341,Sea,3.73,247,12,Germany
a0728e3d-5dfd-45ae-90d2-d3bd50978940,Maersk 342,Sea,4.63,2455,6,United States
16f2b6be-87bc-4dc8-b942-358c95a06d3b,DHL 343,Sea,4.6,3827,35,Netherlands
aef76524-abce-48e2-901f-d6003a92e637,DP World Logistics 344,Road,4.45,1757,37,Japan
9e0d2422-d940-4e9e-a0d2-c7f161b5696c,CMA CGM 345,Air,3.49,1477,16,Japan
4b95fa4a-8058-4ca7-b4c3-0afa8deda0b5,FedEx 346,Road,3.95,3771,10,Netherlands
1ea2f757-460e-4937-9a7d-e3ba377b923c,FedEx 347,Air,4.71,310,27,Netherlands
813fd162-73c6-44de-88c9-176b13b1db52,DHL 348,Sea,3.21,1904,15,India
203a9407-ba91-4c5c-913f-96466d1407fd,CMA CGM 349,Sea,3.78,1919,37,Netherlands
f7a8f0dd-3966-4a32-ac8a-c3840f6c85f4,Blue Dart 350,Road,3.34,2834,7,United Kingdom
429c3b4d-05f0-4f4b-9e51-7064e944e146,Allcargo Express 351,Road,3.23,3637,21,China
d65f276c-235e-4f73-88b2-4c4e9ba19dab,DB Schenker 352,Road,3.8,2671,15,UAE
93fac0a7-8825-4b3f-b102-09447c06a9a0,CMA CGM 353,Sea,3.42,971,9,South Korea
d536cbbc-ddb3-4389-8fba-c7f2478d28fb,DP World Logistics 354,Road,3.83,709,32,Japan
3dc53b52-8c7c-47ee-8618-2cf1b70c9a15,Kuehne Nagel 355,Sea,3.95,2200,28,United States
c4617e9f-4557-4a5e-a89c-bbbc3c590774,Kuehne Nagel 356,Road,4.41,2736,28,United Kingdom
74d4568c-2c48-4108-b319-7f217c2dd6c7,Hapag-Lloyd 357,Sea,3.14,1911,30,United States
c8e87a03-d8f9-450e-9cbe-b24a9f1a4b09,DB Schenker 358,Sea,4.16,3473,4,India
100b51cf-8d56-4f1a-b0d2-97e7f53a8953,CMA CGM 359,Sea,4.39,455,32,Singapore
2e0cb6aa-4f2c-4eb1-9e85-66a6f5173eb4,DP World Logistics 360,Sea,4.45,254,10,South Korea
9c1221e2-38f6-481f-a594-c571f90dd9ae,Allcargo Express 361,Sea,3.47,2042,11,China
52b62f45-6b5c-42d1-af6a-fc7df2ac7d5a,MSC 362,Rail,4.26,3862,28,Netherlands
804ec30f-1a3b-4e15-b819-79f3c0b9fd25,Kuehne Nagel 363,Air,3.77,1231,16,South Korea
8a118154-1f2a-4336-a2a5-fd7e362cee2b,Blue Dart 364,Road,4.41,2983,19,China
e91c8638-b339-4b56-97c4-5b90a55e11ef,Emirates SkyCargo 365,Air,4.81,3248,32,Japan
af8b47f3-ae49-4f7e-b62a-75222ded8fef,FedEx 366,Sea,3.75,2962,31,South Korea
2fb98dc9-a562-4562-a22d-4d48b1c05fb6,Hapag-Lloyd 367,Road,3.51,413,13,Germany
f414fe9b-dd58-47ee-938a-050f02c03516,Kuehne Nagel 368,Air,4.89,2340,30,UAE
9868db24-cb60-43ce-aa41-b60e77f474fd,DP World Logistics 369,Road,4.63,3770,13,United Kingdom
817b65b0-bc2f-40a5-be1c-ed7734214e71,Emirates SkyCargo 370,Road,4.4,3436,8,South Korea
397d55bf-38b3-4fb3-9d60-a6a736511366,Blue Dart 371,Sea,3.33,3158,38,Germany
a0c2beb9-b2d5-4747-9288-2e131b70c293,Hapag-Lloyd 372,Road,4.38,711,38,United States
88425e80-c011-4b39-a091-0bfa4a640011,Maersk 373,Sea,4.6,2122,12,China
1dd888a2-b613-4f27-82b6-6e483a08e37a,Allcargo Express 374,Rail,4.24,233,6,Japan
a232b86d-ff7c-449d-9660-852d121135d8,Maersk 375,Sea,4.57,2138,13,India
d4333565-b728-42cb-b503-208996c24121,DHL 376,Sea,3.23,2827,22,UAE
e2802238-08da-432d-a0a4-b47c818420a9,Allcargo Express 377,Road,4.74,501,15,Singapore
263c81b1-fe10-45f9-b0a9-98ebcd1722e9,DHL 378,Air,3.21,3275,36,Japan
71be5dfd-8b75-484c-bb14-8df56caa8335,CMA CGM 379,Sea,4.18,2189,23,South Korea
b5bcee54-b564-4424-8996-74ce9813351c,DP World Logistics 380,Rail,4.73,2205,15,Germany
4746c19b-800e-4ed4-bcb4-385131b4ed92,Hapag-Lloyd 381,Road,3.27,2704,3,United States
db79cace-c393-4e8e-a0b3-550ceb0b3393,MSC 382,Sea,3.83,3193,21,Singapore
379699ac-2afb-4faa-9b13-701a9404dd22,Kuehne Nagel 383,Sea,3.11,1394,7,China
0664aad5-764b-452a-a499-3edba1471aa9,DP World Logistics 384,Road,3.41,1687,28,Japan
ffea2a31-d975-431e-a376-02984835bd6e,Allcargo Express 385,Rail,4.43,191,13,Netherlands
ecdc5e91-5bbd-4f8a-9308-cc6e6c7ff378,MSC 386,Sea,4.77,2325,9,Netherlands
c9813ee6-08ec-444c-8c80-604a90392558,Emirates SkyCargo 387,Sea,3.55,1677,6,Singapore
93f055e1-5e04-4182-a4db-8f62ae698559,DB Schenker 388,Road,4.4,1989,8,China
1fabb18e-fea4-480a-a6cb-704881c65e9d,Allcargo Express 389,Sea,4.8,391,21,United Kingdom
ba8b1696-880e-4c93-bd03-8b60352c0801,CMA CGM 390,Road,3.58,2142,32,Singapore
ed0330f1-3e5a-418b-bb0c-682ae34cddd8,Blue Dart 391,Road,4.79,1111,33,Germany
1452239e-d716-4ee0-8c9c-7c1b213bbd25,Allcargo Express 392,Sea,4.64,3456,14,Japan
c834bd74-3a92-47e0-bc7e-6c94ea1c101b,Emirates SkyCargo 393,Sea,3.32,2558,17,United Kingdom
892bed33-8f15-4fba-a9e3-ef4d09f2401b,Hapag-Lloyd 394,Sea,4.2,947,3,United Kingdom
83054d76-5641-47a5-aeb3-dc70feaa408d,DHL 395,Rail,3.54,1880,4,Japan
d7a27e50-3010-4385-af60-5e6cbb1e8a04,DB Schenker 396,Sea,4.25,2170,37,Japan
17758cde-b907-4572-9a46-ce2f3cc5192e,DB Schenker 397,Sea,4.08,656,22,United Kingdom
caf950ae-effd-4613-ac85-2716469f64c4,Kuehne Nagel 398,Sea,4.38,3117,38,China
eaeb448c-7faa-410e-a5e8-0ec0fcfc8219,Hapag-Lloyd 399,Air,4.47,2211,32,United States
d63ae011-18a1-47c7-bf8e-48833c8da864,DB Schenker 400,Sea,4.72,1070,19,United States
addc5610-41c2-4696-a92d-d7e0e8d66462,Kuehne Nagel 401,Road,3.31,812,37,South Korea
364a8267-55ba-4662-a9f7-82fc1a710400,FedEx 402,Sea,3.72,1666,6,United States
0bffdf7c-8952-48bd-bc6c-76b57b3be85c,MSC 403,Rail,3.56,30,25,China
df0057cd-9872-4f36-9388-e68322b2346f,DB Schenker 404,Sea,4.72,913,33,United States
81a2bc1a-dd70-48ef-8014-f2e9ec48bda7,Emirates SkyCargo 405,Sea,3.88,4133,24,Germany
9b0618c4-b33a-4b7d-9362-154b51d92830,Kuehne Nagel 406,Sea,4.62,1853,8,United Kingdom
a1634d5e-eafa-41f9-8ab1-c44c3a9b99eb,DB Schenker 407,Air,4.46,2598,20,United Kingdom
1fc74a5e-ab25-4ed0-8e14-5be0d4a93d27,Hapag-Lloyd 408,Air,4.08,1549,17,United States
f95b068b-001f-41c2-b92a-98871b815d9a,Maersk 409,Sea,4.72,2028,12,Japan
ae64659b-6c6e-4430-b5c1-4642c8095204,DB Schenker 410,Road,4.27,1292,25,United Kingdom
72cbd8c7-6892-4a2d-ba6b-32c711b21d9e,DP World Logistics 411,Road,3.56,268,29,South Korea
47fa5115-e805-4d86-aeb8-6c034d709eb7,MSC 412,Sea,4.21,567,37,Japan
9403ebc9-f764-41a0-8b11-0e3f8c3140a0,DHL 413,Sea,3.86,394,28,Netherlands
e11c8dd3-83e0-4112-ae3b-ee1973e72529,FedEx 414,Sea,3.59,3739,24,UAE
a5b9d598-446a-482e-9f07-4e3daa239694,FedEx 415,Air,4.79,1135,30,Germany
c15ea9a4-dce7-4d6d-83b3-d43dacc63984,CMA CGM 416,Sea,4.62,3787,4,Netherlands
2c0894a0-d25e-4a40-98b2-7a59780f0826,Maersk 417,Road,3.34,594,4,South Korea
bf19186a-04cf-4c2a-960e-1de6638fd0a7,Blue Dart 418,Sea,4.74,2125,14,United States
d64629a0-188a-4639-a3f5-9dac9bc26da7,Hapag-Lloyd 419,Sea,4.89,408,27,Germany
8a8b5430-e1d1-49cb-aaf6-3d7082fe75e8,DB Schenker 420,Air,4.58,3619,20,South Korea
3b32a36b-7061-4999-a720-529ee25cad5a,Emirates SkyCargo 421,Air,3.99,1001,19,United States
8fd15d92-6601-4a07-b33d-27e9ae67226d,Kuehne Nagel 422,Road,3.31,3085,7,China
d84d212e-ab4e-454c-8dbe-344b9c637517,Kuehne Nagel 423,Sea,3.97,3749,23,China
87006002-a4cb-4c9a-93e8-2919663e5f45,Hapag-Lloyd 424,Road,3.28,3747,22,United Kingdom
0ccea1b9-9bf0-4a1d-9a5f-6e501eec1502,Hapag-Lloyd 425,Road,4.58,977,7,Germany
ab2bdf09-70b7-40a8-a7b8-fc931c3eb893,MSC 426,Rail,3.7,694,36,Germany
1b36b3dc-cc96-486a-ab3e-783c7ed95c97,MSC 427,Air,4.42,3331,6,India
dfcc1e57-f2fd-4811-ac04-98bf26fa9b62,Emirates SkyCargo 428,Sea,3.58,49,35,Germany
721285c7-212c-462d-bf2a-50b5a57ca850,Maersk 429,Sea,4.63,2652,15,Germany
a5e8a718-afbf-4a97-91b7-0e8529dc0070,CMA CGM 430,Sea,3.44,3606,34,Netherlands
c8a12981-07bb-493b-8c43-983678e47a9e,MSC 431,Road,4.35,329,31,Netherlands
d52e6380-3d9b-4ab7-b168-5ac064be7862,DHL 432,Air,4.38,1606,20,Netherlands
830f0ca7-1ca4-413b-a4bf-7d2d543b1263,Kuehne Nagel 433,Road,4.23,4055,29,Germany
e0d50635-8809-468c-8842-c252c93d75d7,Emirates SkyCargo 434,Road,4.26,4199,6,India
7294c7d0-010b-4076-bbcb-da1b1f3efca8,DP World Logistics 435,Sea,3.18,3951,28,China
487ef9ba-1c0e-4ba1-a21a-5cef655861e0,Emirates SkyCargo 436,Road,4.66,3776,6,Japan
f0385aa7-6d8c-41a2-87ad-20c7d5624456,CMA CGM 437,Road,4.07,3860,20,United States
fe5314fc-80db-4d08-98cf-440d9110c203,Hapag-Lloyd 438,Air,4.09,2809,20,UAE
759f28a4-6685-4806-b944-d0c6008ed3a8,DHL 439,Sea,3.76,225,34,UAE
404cff60-3c68-45ee-bda1-b18a1acb0540,CMA CGM 440,Air,3.43,2875,7,Germany
8ed316de-d944-4926-9c26-6c56dc755a44,Kuehne Nagel 441,Road,3.33,2997,33,United Kingdom
dc2f770f-ebdc-4366-b80b-4fc608ddafd5,Blue Dart 442,Sea,4.01,4113,22,Japan
7e92469a-243f-4d42-9aff-f18394a1c761,Emirates SkyCargo 443,Sea,3.75,1786,4,China
42dca433-665a-4f40-ba0a-219544fb714f,Allcargo Express 444,Sea,3.85,4190,21,United Kingdom
725f9690-ac19-4261-8ec5-ed7f86ba85d1,Kuehne Nagel 445,Sea,4.11,2827,9,South Korea
c3bceb7a-0d9f-46e7-b3cb-9d26dc553904,Maersk 446,Sea,3.57,957,8,Netherlands
b54b7896-5ea3-4ca6-9529-e74b3b15f462,DB Schenker 447,Road,3.68,560,10,Netherlands
89ed7853-5f63-49b6-b8f1-ff19b3f7bba4,Emirates SkyCargo 448,Rail,4.64,1624,4,United Kingdom
9989d6f9-e2f5-4f88-bde7-ace995829943,Emirates SkyCargo 449,Sea,4.76,1234,19,UAE
2f98dd07-0999-48bb-ae51-a74b4501ca56,Blue Dart 450,Air,4.38,2448,19,Germany
17f0002c-dfaa-451e-abcf-4ec8c5e12c39,Allcargo Express 451,Road,4.32,3790,33,United States
cd5130c8-80e4-434d-9dd0-edc2978ae4e8,Emirates SkyCargo 452,Road,4.74,2436,22,UAE
8ed6e1ec-9b8e-4251-80eb-5c014ed91235,CMA CGM 453,Sea,4.71,1959,33,Japan
d9ba2fba-4c1f-41c6-bda2-08b4045dc34f,DP World Logistics 454,Road,3.73,3013,26,India
54e82f6e-f54e-45fc-b0eb-387c0d6b2979,Blue Dart 455,Sea,3.51,1292,30,China
c79fd992-7b0a-4453-81df-7411aaf890ed,DHL 456,Rail,4.58,2486,38,UAE
16ee5f20-96ac-48ee-93ca-6babe94ccf8c,DB Schenker 457,Sea,3.22,750,35,Germany
5d746e5c-2e6d-42e6-914b-c92f440e1399,DHL 458,Sea,4.37,228,36,Japan
c8d2dd77-967f-415f-abd2-d6ddce76eb59,Blue Dart 459,Sea,4.08,2379,5,Germany
e5740316-b1b6-433b-8b97-a58afbc40ba6,Kuehne Nagel 460,Sea,3.69,2978,18,Japan
3105aee2-8074-43bc-a4c9-14cbbf4e8cc5,Maersk 461,Sea,4.54,3521,36,Singapore
fefd3d56-4ecf-41ee-913e-5b54ec4ad341,DP World Logistics 462,Rail,4.08,2154,26,Netherlands
12407426-87a5-45ef-9912-ebfe9291292d,Emirates SkyCargo 463,Road,4.01,417,12,UAE
ab0de908-e1ec-429d-93e4-55e107fb75b2,DHL 464,Rail,3.69,3889,24,Netherlands
49677231-c44c-4d18-b439-d475b8b71001,Kuehne Nagel 465,Air,4.5,1015,20,UAE
57a09cbc-ba09-4143-a027-3fb996396a21,CMA CGM 466,Road,4.65,1810,13,Japan
c9e6ce94-f651-44d7-b342-708f229dde40,MSC 467,Air,3.84,2125,35,Singapore
6b6830ea-a548-4731-8b45-645839e102e1,DP World Logistics 468,Air,3.59,782,25,Netherlands
fd03794a-4cd2-4c33-8572-932b774a9961,DP World Logistics 469,Road,4.5,1309,11,Japan
a90a9be6-b67e-40ac-b695-c8e837cc7b73,DP World Logistics 470,Road,3.21,1836,22,Japan
4a276c54-672b-49d3-8ffc-7b91b9c78119,FedEx 471,Air,4.21,627,20,Germany
aabd8004-8252-45aa-8a4d-a43344f17472,CMA CGM 472,Rail,3.13,2178,26,South Korea
78209d6f-9077-4564-889a-04d75a6ea922,FedEx 473,Sea,3.74,1442,7,China
ba65b5f2-9bc4-422f-be93-ac992c8b02f6,Hapag-Lloyd 474,Sea,4.81,2097,31,China
23455e01-6668-49a8-97be-e479810dafac,Blue Dart 475,Air,4.78,248,5,China
a362a5f4-90c5-4222-a90d-65db4a128cd6,MSC 476,Road,4.59,2338,29,UAE
5edaaf33-f709-44ba-af74-a60de2c9d257,Maersk 477,Rail,3.3,897,15,Netherlands
3ef428c7-fe49-457b-ab95-5ba790f27209,DB Schenker 478,Road,3.33,2291,37,United Kingdom
71d27804-9db4-488a-a153-1c672cdbb6ae,DB Schenker 479,Air,4.82,345,7,United Kingdom
0b14193d-a753-4d44-b621-620607e9d1b3,DP World Logistics 480,Sea,3.22,2990,29,UAE
376fae98-049c-4ec2-8bd6-5423eb7a388f,DP World Logistics 481,Sea,4.0,3998,16,UAE
bd71536f-ddef-40a4-847f-32433d996c22,FedEx 482,Road,3.81,441,33,South Korea
c25bb9fe-789f-472a-8475-85f540860c4b,CMA CGM 483,Rail,3.56,1568,16,Germany
9e29baec-823c-4a98-9fd6-486127919a3b,MSC 484,Sea,3.51,4107,30,UAE
f9964156-ba2b-4c19-8e1d-f18cb89dcaa6,DHL 485,Road,4.5,2997,29,UAE
6eddbe41-be2f-4d83-8d68-ae831acd9f97,FedEx 486,Sea,3.19,147,25,Singapore
ab6df2cb-64c6-477b-b83a-ff11698fce5b,Emirates SkyCargo 487,Sea,4.43,717,12,Japan
9657e6ec-0f61-423e-8c43-9c7826bd9211,CMA CGM 488,Sea,3.21,3398,23,China
77b10088-b3a1-448b-8312-364213442016,Hapag-Lloyd 489,Air,3.65,122,11,United Kingdom
97df72a5-e44e-4881-b244-e9e4c248de68,Allcargo Express 490,Sea,4.54,2517,20,South Korea
553e9468-3fb6-4047-b116-ed019c43a79f,DB Schenker 491,Sea,3.19,1964,32,Netherlands
05728614-0a2b-48e6-943f-7ffdc97e90fe,DP World Logistics 492,Air,3.96,1963,34,Germany
3b0dd03f-8287-424b-91f2-472961322115,MSC 493,Air,4.51,3795,3,United Kingdom
24b56dcc-a315-4080-b93b-247936b5e5cf,FedEx 494,Air,3.63,3339,33,Germany
30a0ffff-fe64-4922-9ba0-4d970f4aca05,Emirates SkyCargo 495,Road,3.25,380,12,UAE
5724ece1-ac07-4817-8195-afdbdf547505,FedEx 496,Sea,4.65,710,14,UAE
9718892d-93b3-434b-9027-bd7cab11b433,DB Schenker 497,Sea,4.38,2962,20,China
ba40f104-7c05-464c-83ae-6d1ecafd223d,MSC 498,Road,3.33,4037,17,UAE
3b1c57f7-57ac-48f9-a867-bad57a67d5f1,DB Schenker 499,Road,3.57,3062,12,UAE
017d3c0f-49e7-435e-a8d9-4b213010a5cd,DB Schenker 500,Road,4.75,3902,14,South Korea
9b0c0d9c-c742-4ac4-bd7f-436f5710bafa,Emirates SkyCargo 501,Road,4.3,2085,4,Germany
d41e187a-d0df-4c30-9669-4e9061b0fb6d,DB Schenker 502,Sea,4.4,2143,14,Singapore
a4439a55-2899-47de-ab62-4b3b43b91f4c,FedEx 503,Road,3.15,2698,24,India
45d3d60e-cebb-4bf5-9d49-5332257b0fa8,Hapag-Lloyd 504,Sea,3.44,4137,38,United Kingdom
a54579be-70e5-4225-8c86-918749a4a593,MSC 505,Air,4.01,1804,14,Netherlands
c19b93fd-8d2b-42c7-934a-4d8fea1a4c9a,DB Schenker 506,Road,4.18,1272,34,China
2d74fd9f-29de-42a3-8d4d-26de65b3c797,CMA CGM 507,Air,4.24,1040,32,United Kingdom
c8078061-229a-4c8a-a69a-8f09bbc425c5,DHL 508,Road,3.7,3893,13,Japan
846d7fca-f095-4ef4-9001-97b07620a4d6,DP World Logistics 509,Air,3.29,1603,10,Singapore
5c941b88-1e97-4f78-9b78-35fd43060443,MSC 510,Road,4.59,3518,21,Singapore
a559a0f5-86ea-4dba-a899-39cb2e33a764,Hapag-Lloyd 511,Road,4.51,2479,12,UAE
7f70ff90-414f-4804-8ae2-c5a251e34137,CMA CGM 512,Sea,4.89,1463,17,India
af311bfc-e56e-40ea-a24d-e951b838d410,Hapag-Lloyd 513,Road,3.98,3238,13,Japan
7e70ac75-f09d-480f-80f0-c6b1adc4bd5d,DHL 514,Road,3.19,824,34,Netherlands
f78fe4ce-e7f1-40e2-83d7-be1c3a54da96,Blue Dart 515,Sea,4.06,2768,23,United States
6d4dc811-de68-44f3-8a58-8cda51482ca9,Allcargo Express 516,Road,4.82,2314,37,Japan
b1f25b78-8c40-43dd-9db1-5e26844536e8,Kuehne Nagel 517,Sea,3.7,377,6,United Kingdom
ce95bfdc-39c7-4ca8-ab11-be7df686cb98,DB Schenker 518,Road,4.29,2619,16,Singapore
2a501059-9ce3-47cb-8657-b6e99133d9fa,CMA CGM 519,Road,3.17,320,20,Japan
dc29e8a8-5d15-49f5-a490-24cf6580488d,DHL 520,Rail,3.73,970,6,UAE
38bef06d-78c6-40da-ad2a-23fa40f9a552,DB Schenker 521,Sea,3.34,205,33,South Korea
510c9508-2100-4c2e-95c4-531b770566a4,CMA CGM 522,Road,3.22,4139,30,United States
2b29e738-ad90-4ca5-80fb-6f61c7eb734a,Hapag-Lloyd 523,Sea,3.2,289,23,South Korea
afef4584-a0bb-442c-9528-aa1799ada7bb,Maersk 524,Road,4.24,2679,14,United States
9849c354-60b8-4308-9b3d-c723dacc9602,DB Schenker 525,Road,4.35,787,7,South Korea
c2e75501-47c6-4620-ab19-467e1f7cba83,Allcargo Express 526,Sea,4.24,3911,23,United Kingdom
