Sheet Name: Products

product_id: 0a132cf3-2a67-4087-aff9-d11d19a61cac | product_name: Furniture SKU-10000 | category: Furniture | hs_code: 9403.28 | hazardous: False | perishable: False | temperature_controlled: False | fragile: True | weight_per_unit: 623.92 | supplier_name: Nova Suppliers
product_id: 979a18c0-12e5-40f5-9dab-60378f4bfd15 | product_name: Chemicals SKU-10108 | category: Chemicals | hs_code: 3824.39 | hazardous: True | perishable: False | temperature_controlled: False | fragile: False | weight_per_unit: 607.68 | supplier_name: Summit Suppliers
product_id: ccd3a04f-e84d-4c1d-84d5-d336269902e2 | product_name: Pharma SKU-10109 | category: Pharma | hs_code: 3004.69 | hazardous: False | perishable: False | temperature_controlled: False | fragile: False | weight_per_unit: 486.01 | supplier_name: Metro Suppliers
product_id: 34a1f284-69a5-4079-a8a1-f51249761a1a | product_name: Consumer Goods SKU-10110 | category: Consumer Goods | hs_code: 3926.89 | hazardous: False | perishable: False | temperature_controlled: False | fragile: False | weight_per_unit: 734.37 | supplier_name: Summit Suppliers
product_id: 78c0e897-e8ce-44bf-b1e3-d1a50c34d3ef | product_name: Pharma SKU-10111 | category: Pharma | hs_code: 3004.48 | hazardous: False | perishable: True | temperature_controlled: True | fragile: False | weight_per_unit: 4.07 | supplier_name: Nova Suppliers
product_id: 082919f3-d11a-4c64-a993-df0ae5ce5534 | product_name: Pharma SKU-10112 | category: Pharma | hs_code: 3004.35 | hazardous: False | perishable: False | temperature_controlled: True | fragile: False | weight_per_unit: 378.69 | supplier_name: Metro Suppliers
product_id: 715abe18-782a-44ed-b078-c6b3f01dc460 | product_name: Consumer Goods SKU-10113 | category: Consumer Goods | hs_code: 3926.1 | hazardous: False | perishable: False | temperature_controlled: False | fragile: False | weight_per_unit: 830.81 | supplier_name: Metro Suppliers
product_id: aa603d29-62c7-4256-aebf-e03cd57b1bd4 | product_name: Machinery SKU-10114 | category: Machinery | hs_code: 8479.32 | hazardous: False | perishable: False | temperature_controlled: False | fragile: False | weight_per_unit: 122.19 | supplier_name: Summit Suppliers
product_id: 27b955d7-b21a-4607-aba9-9a24a87fa49b | product_name: Furniture SKU-10115 | category: Furniture | hs_code: 9403.39 | hazardous: False | perishable: False | temperature_controlled: False | fragile: False | weight_per_unit: 548.65 | supplier_name: Nova Suppliers
product_id: 7e0cc58f-2785-4c29-aeb6-3698ac012249 | product_name: Electronics SKU-10116 | category: Electronics | hs_code: 8517.15 | hazardous: False | perishable: False | temperature_controlled: False | fragile: False | weight_per_unit: 113.77 | supplier_name: Nova Suppliers
product_id: 6b426b04-f99d-44fa-887d-bb87a6da458e | product_name: Furniture SKU-10117 | category: Furniture | hs_code: 9403.13 | hazardous: False | perishable: False | temperature_controlled: False | fragile: False | weight_per_unit: 301.5 | supplier_name: Unity Suppliers
product_id: a789c5d5-9075-42f7-bc73-88a54e4e6642 | product_name: Automotive Parts SKU-10118 | category: Automotive Parts | hs_code: 8708.35 | hazardous: False | perishable: False | temperature_controlled: False | fragile: False | weight_per_unit: 605.22 | supplier_name: Summit Suppliers
product_id: 6b89c76a-d866-4ede-b253-fab45e3560e5 | product_name: Textiles SKU-10119 | category: Textiles | hs_code: 6204.32 | hazardous: False | perishable: False | temperature_controlled: False | fragile: False | weight_per_unit: 502.25 | supplier_name: Nova Suppliers
product_id: 08d12818-d16d-4943-8688-9db41a05e666 | product_name: Textiles SKU-10120 | category: Textiles | hs_code: 6204.34 | hazardous: False | perishable: False | temperature_controlled: False | fragile: False | weight_per_unit: 682.65 | supplier_name: Eastern Suppliers
product_id: a68e5603-dde1-47fe-8289-d54449bcf614 | product_name: Food SKU-10121 | category: Food | hs_code: 2106.35 | hazardous: False | perishable: False | temperature_controlled: True | fragile: False | weight_per_unit: 511.08 | supplier_name: Pacific Suppliers
product_id: 275f7b19-dc2d-4176-b719-7e6ee46f6117 | product_name: Automotive Parts SKU-10122 | category: Automotive Parts | hs_code: 8708.53 | hazardous: False | perishable: False | temperature_controlled: False | fragile: False | weight_per_unit: 210.12 | supplier_name: Metro Suppliers
product_id: 97fbcaed-5966-48be-b87a-7ae4362cc4c9 | product_name: Electronics SKU-10123 | category: Electronics | hs_code: 8517.52 | hazardous: False | perishable: False | temperature_controlled: False | fragile: True | weight_per_unit: 190.67 | supplier_name: Metro Suppliers
product_id: c18790ad-675d-43f1-8f93-a96e2a66bc30 | product_name: Chemicals SKU-10124 | category: Chemicals | hs_code: 3824.14 | hazardous: True | perishable: False | temperature_controlled: False | fragile: False | weight_per_unit: 269.45 | supplier_name: Summit Suppliers
product_id: af05b094-7e9b-449e-93e8-b182f7d2de20 | product_name: Food SKU-10125 | category: Food | hs_code: 2106.21 | hazardous: False | perishable: False | temperature_controlled: True | fragile: False | weight_per_unit: 17.3 | supplier_name: Eastern Suppliers
product_id: f70316f8-e166-447b-9692-9e67e9777cee | product_name: Machinery SKU-10126 | category: Machinery | hs_code: 8479.22 | hazardous: False | perishable: False | temperature_controlled: False | fragile: False | weight_per_unit: 712.57 | supplier_name: Metro Suppliers
product_id: 0a491dbf-f096-47a7-9755-e6b2fe1d7e73 | product_name: Pharma SKU-10127 | category: Pharma | hs_code: 3004.5 | hazardous: False | perishable: False | temperature_controlled: False | fragile: False | weight_per_unit: 582.68 | supplier_name: Unity Suppliers
product_id: d2787a71-e2e9-4b93-8ff4-2afbd0b36877 | product_name: Food SKU-10128 | category: Food | hs_code: 2106.56 | hazardous: False | perishable: False | temperature_controlled: True | fragile: False | weight_per_unit: 506.22 | supplier_name: Unity Suppliers
product_id: 4f9ddcb1-7e99-476e-9cd2-9051b315aa2c | product_name: Furniture SKU-10129 | category: Furniture | hs_code: 9403.33 | hazardous: False | perishable: False | temperature_controlled: False | fragile: True | weight_per_unit: 739.62 | supplier_name: Summit Suppliers
product_id: 6ddd1e26-df54-4a96-af54-8359566dc2de | product_name: Machinery SKU-10130 | category: Machinery | hs_code: 8479.42 | hazardous: False | perishable: False | temperature_controlled: False | fragile: False | weight_per_unit: 751.11 | supplier_name: Eastern Suppliers
product_id: 38d268da-ea52-476d-95c2-c0d2dba78c5f | product_name: Furniture SKU-10131 | category: Furniture | hs_code: 9403.35 | hazardous: False | perishable: False | temperature_controlled: False | fragile: True | weight_per_unit: 838.06 | supplier_name: Unity Suppliers
product_id: 003dface-8260-4206-93cf-5c0aebb91594 | product_name: Medical Devices SKU-10132 | category: Medical Devices | hs_code: 9018.34 | hazardous: False | perishable: False | temperature_controlled: True | fragile: False | weight_per_unit: 223.93 | supplier_name: Nova Suppliers
product_id: 7dccda85-3a94-43f2-9e06-b9f9d5cfd9f5 | product_name: Pharma SKU-10133 | category: Pharma | hs_code: 3004.46 | hazardous: False | perishable: False | temperature_controlled: False | fragile: False | weight_per_unit: 274.34 | supplier_name: Summit Suppliers
product_id: c41fa50d-c319-4964-856f-1754396a39f2 | product_name: Furniture SKU-10134 | category: Furniture | hs_code: 9403.42 | hazardous: False | perishable: False | temperature_controlled: False | fragile: False | weight_per_unit: 382.57 | supplier_name: Nova Suppliers
product_id: 0669228c-7356-4a46-ba43-7b401b292e79 | product_name: Consumer Goods SKU-10135 | category: Consumer Goods | hs_code: 3926.21 | hazardous: False | perishable: False | temperature_controlled: False | fragile: False | weight_per_unit: 197.47 | supplier_name: Unity Suppliers
product_id: 4e105a64-3202-4ae9-a50b-86fbe76621cc | product_name: Furniture SKU-10136 | category: Furniture | hs_code: 9403.65 | hazardous: False | perishable: False | temperature_controlled: False | fragile: False | weight_per_unit: 551.0 | supplier_name: Eastern Suppliers
product_id: d89f7008-8ee8-4c2d-bd79-db5c4069d2cc | product_name: Textiles SKU-10137 | category: Textiles | hs_code: 6204.64 | hazardous: False | perishable: False | temperature_controlled: False | fragile: False | weight_per_unit: 815.03 | supplier_name: Summit Suppliers
product_id: 165765c3-18f6-40b9-a890-aba34a727f4d | product_name: Automotive Parts SKU-10138 | category: Automotive Parts | hs_code: 8708.58 | hazardous: False | perishable: False | temperature_controlled: False | fragile: False | weight_per_unit: 496.31 | supplier_name: Unity Suppliers
product_id: ff965cb0-d1f8-43ac-b3dc-22cd7644395c | product_name: Furniture SKU-10139 | category: Furniture | hs_code: 9403.18 | hazardous: False | perishable: False | temperature_controlled: False | fragile: False | weight_per_unit: 217.65 | supplier_name: Summit Suppliers
product_id: 53fbb198-cafb-42a4-9047-ba571f0c7922 | product_name: Electronics SKU-10140 | category: Electronics | hs_code: 8517.74 | hazardous: False | perishable: False | temperature_controlled: False | fragile: False | weight_per_unit: 284.1 | supplier_name: Metro Suppliers
product_id: 982d6168-f34d-4909-bf82-9c23835060cb | product_name: Textiles SKU-10141 | category: Textiles | hs_code: 6204.64 | hazardous: False | perishable: False | temperature_controlled: False | fragile: False | weight_per_unit: 583.41 | supplier_name: Unity Suppliers
product_id: 1311b017-ddb8-4e4b-8837-290daf5574ea | product_name: Electronics SKU-10142 | category: Electronics | hs_code: 8517.38 | hazardous: False | perishable: False | temperature_controlled: False | fragile: True | weight_per_unit: 176.11 | supplier_name: Pacific Suppliers
product_id: 4d19add0-d885-46a8-86a5-e1d5d7cc4069 | product_name: Pharma SKU-10143 | category: Pharma | hs_code: 3004.76 | hazardous: False | perishable: False | temperature_controlled: False | fragile: False | weight_per_unit: 509.85 | supplier_name: Metro Suppliers
product_id: 81fe1c91-5314-4af8-ae0f-7e929a261d33 | product_name: Electronics SKU-10144 | category: Electronics | hs_code: 8517.86 | hazardous: False | perishable: False | temperature_controlled: False | fragile: True | weight_per_unit: 825.91 | supplier_name: Unity Suppliers
product_id: c2f1e409-5fbd-4461-b79f-ddd01a10cb8e | product_name: Chemicals SKU-10145 | category: Chemicals | hs_code: 3824.88 | hazardous: False | perishable: False | temperature_controlled: False | fragile: False | weight_per_unit: 206.61 | supplier_name: Unity Suppliers
product_id: add31ab2-0668-4e51-b6ac-78b9f778bd4d | product_name: Furniture SKU-10146 | category: Furniture | hs_code: 9403.49 | hazardous: False | perishable: False | temperature_controlled: False | fragile: True | weight_per_unit: 450.3 | supplier_name: Summit Suppliers
product_id: 7ab95cd2-3afd-4d43-bd29-65702b3ac28a | product_name: Chemicals SKU-10147 | category: Chemicals | hs_code: 3824.58 | hazardous: True | perishable: False | temperature_controlled: False | fragile: False | weight_per_unit: 705.87 | supplier_name: Pacific Suppliers
product_id: 1e8550e6-91c0-4970-b166-9c57ae1d671f | product_name: Food SKU-10148 | category: Food | hs_code: 2106.98 | hazardous: False | perishable: True | temperature_controlled: True | fragile: False | weight_per_unit: 731.47 | supplier_name: Unity Suppliers
product_id: 5b529be6-cf8b-4ec0-b78c-a16fd748bb0e | product_name: Furniture SKU-10149 | category: Furniture | hs_code: 9403.54 | hazardous: False | perishable: False | temperature_controlled: False | fragile: False | weight_per_unit: 632.73 | supplier_name: Pacific Suppliers
product_id: 5b72ed42-c110-495c-941d-82847b22cc15 | product_name: Textiles SKU-10150 | category: Textiles | hs_code: 6204.42 | hazardous: False | perishable: False | temperature_controlled: False | fragile: False | weight_per_unit: 567.64 | supplier_name: Pacific Suppliers
product_id: f7d94b02-499a-4867-a13a-e81300bc361d | product_name: Pharma SKU-10151 | category: Pharma | hs_code: 3004.31 | hazardous: False | perishable: False | temperature_controlled: False | fragile: False | weight_per_unit: 380.28 | supplier_name: Nova Suppliers
product_id: 55146dda-9365-4b24-af5f-fe00e3f0efe5 | product_name: Machinery SKU-10152 | category: Machinery | hs_code: 8479.18 | hazardous: False | perishable: False | temperature_controlled: False | fragile: False | weight_per_unit: 25.01 | supplier_name: Unity Suppliers
product_id: 017979cd-324e-49c4-939e-a95bb4eee267 | product_name: Textiles SKU-10153 | category: Textiles | hs_code: 6204.35 | hazardous: False | perishable: False | temperature_controlled: False | fragile: False | weight_per_unit: 804.28 | supplier_name: Unity Suppliers
product_id: 090464c5-e34b-43e8-99d5-2f0a6df2fdc8 | product_name: Automotive Parts SKU-10154 | category: Automotive Parts | hs_code: 8708.15 | hazardous: False | perishable: False | temperature_controlled: False | fragile: False | weight_per_unit: 515.2 | supplier_name: Nova Suppliers
product_id: a208204f-eec6-4154-a74c-85318f806c39 | product_name: Consumer Goods SKU-10155 | category: Consumer Goods | hs_code: 3926.1 | hazardous: False | perishable: False | temperature_controlled: False | fragile: False | weight_per_unit: 762.21 | supplier_name: Eastern Suppliers
product_id: c2881b23-b723-4986-8214-1ef585ee6b54 | product_name: Food SKU-10156 | category: Food | hs_code: 2106.88 | hazardous: False | perishable: False | temperature_controlled: False | fragile: False | weight_per_unit: 428.04 | supplier_name: Summit Suppliers
product_id: fd1c993c-384e-4c1f-a630-64756f47dae0 | product_name: Textiles SKU-10157 | category: Textiles | hs_code: 6204.47 | hazardous: False | perishable: False | temperature_controlled: False | fragile: False | weight_per_unit: 628.83 | supplier_name: Unity Suppliers
product_id: 3eb7058b-36ac-4da9-a9b3-868bc9f2f190 | product_name: Textiles SKU-10158 | category: Textiles | hs_code: 6204.11 | hazardous: False | perishable: False | temperature_controlled: False | fragile: False | weight_per_unit: 774.22 | supplier_name: Unity Suppliers
product_id: e5d0720c-bfa6-4418-a2f6-160af89f79bd | product_name: Textiles SKU-10159 | category: Textiles | hs_code: 6204.15 | hazardous: False | perishable: False | temperature_controlled: False | fragile: False | weight_per_unit: 825.88 | supplier_name: Summit Suppliers
product_id: 8222e699-0e80-46c0-86c1-99e86bdc3267 | product_name: Machinery SKU-10160 | category: Machinery | hs_code: 8479.58 | hazardous: False | perishable: False | temperature_controlled: False | fragile: False | weight_per_unit: 843.84 | supplier_name: Eastern Suppliers
product_id: 6d3e1e71-6c51-46d9-98e1-b1cd810671bb | product_name: Chemicals SKU-10161 | category: Chemicals | hs_code: 3824.56 | hazardous: True | perishable: False | temperature_controlled: False | fragile: False | weight_per_unit: 668.82 | supplier_name: Nova Suppliers
product_id: bb61403b-07e5-4537-a550-181e725d9d39 | product_name: Chemicals SKU-10162 | category: Chemicals | hs_code: 3824.59 | hazardous: False | perishable: False | temperature_controlled: False | fragile: False | weight_per_unit: 225.94 | supplier_name: Summit Suppliers
product_id: 5f076450-fb11-43c0-aa35-be3bed405dbb | product_name: Machinery SKU-10163 | category: Machinery | hs_code: 8479.78 | hazardous: False | perishable: False | temperature_controlled: False | fragile: False | weight_per_unit: 43.49 | supplier_name: Eastern Suppliers
