Sheet Name: Warehouses

warehouse_id: 990fca17-5717-4846-9322-f136d8bf02f2 | warehouse_name: Kolkata Distribution Center 1 | city: Kolkata | state: Telangana | warehouse_capacity: 41441 | current_utilization: 85.09 | warehouse_type: Regional
warehouse_id: b662f9f9-ac2e-4548-8045-2ab734f99a4b | warehouse_name: Shanghai Fulfilment Center 125 | city: Shanghai | state: Shanghai | warehouse_capacity: 97545 | current_utilization: 80.1 | warehouse_type: Bonded
warehouse_id: cea6314d-30c7-41f7-8b76-d6514b2da6e7 | warehouse_name: Frankfurt Regional Hub 126 | city: Frankfurt | state: Frankfurt | warehouse_capacity: 58882 | current_utilization: 75.42 | warehouse_type: Distribution
warehouse_id: ec977990-c4fc-4282-bee2-fd84c987fc01 | warehouse_name: Frankfurt Distribution Center 127 | city: Frankfurt | state: Frankfurt | warehouse_capacity: 13924 | current_utilization: 60.84 | warehouse_type: Distribution
warehouse_id: 8d5b304f-5a8d-46a8-ba8f-bba81211b3d9 | warehouse_name: Abu Dhabi Bonded Warehouse 128 | city: Abu Dhabi | state: Abu Dhabi | warehouse_capacity: 36056 | current_utilization: 58.07 | warehouse_type: Bonded
warehouse_id: dfd5beb7-895e-4a09-8787-e56307436056 | warehouse_name: Amsterdam Regional Hub 129 | city: Amsterdam | state: Amsterdam | warehouse_capacity: 44298 | current_utilization: 91.31 | warehouse_type: Distribution
warehouse_id: 8226acab-289a-46ef-9ae1-72d7ac807297 | warehouse_name: Yokohama Bonded Warehouse 130 | city: Yokohama | state: Yokohama | warehouse_capacity: 115578 | current_utilization: 60.33 | warehouse_type: Distribution
warehouse_id: b8320a6d-58e9-440d-afd8-4771f82610ca | warehouse_name: Abu Dhabi Regional Hub 131 | city: Abu Dhabi | state: Abu Dhabi | warehouse_capacity: 93844 | current_utilization: 78.38 | warehouse_type: Distribution
warehouse_id: ceb756b6-456a-4f4a-83f5-00c230c379d5 | warehouse_name: Dubai Bonded Warehouse 132 | city: Dubai | state: Dubai | warehouse_capacity: 70804 | current_utilization: 70.03 | warehouse_type: Distribution
warehouse_id: 05da347c-61b9-4e15-ba6f-3280497421c6 | warehouse_name: Busan Bonded Warehouse 133 | city: Busan | state: Busan | warehouse_capacity: 40059 | current_utilization: 66.98 | warehouse_type: Distribution
warehouse_id: e8b56082-af59-4336-b55c-695e4a0b281d | warehouse_name: Los Angeles Bonded Warehouse 134 | city: Los Angeles | state: Los Angeles | warehouse_capacity: 7738 | current_utilization: 72.2 | warehouse_type: Distribution
warehouse_id: 650fadb0-5673-4223-9548-91cfd504bd37 | warehouse_name: Singapore Regional Hub 135 | city: Singapore | state: Singapore | warehouse_capacity: 117032 | current_utilization: 78.15 | warehouse_type: Distribution
warehouse_id: 8d4fac6a-c390-43ef-b2b1-81745cc4130b | warehouse_name: Ahmedabad Fulfilment Center 136 | city: Ahmedabad | state: West Bengal | warehouse_capacity: 25886 | current_utilization: 63.0 | warehouse_type: Bonded
warehouse_id: 8e58b8cc-5adb-4ba9-85cb-50aedd00b6fb | warehouse_name: Incheon Fulfilment Center 137 | city: Incheon | state: Incheon | warehouse_capacity: 109540 | current_utilization: 68.78 | warehouse_type: Distribution
warehouse_id: c58fb3f2-4dd9-4581-b2ae-4b06c5c1d2bc | warehouse_name: Rotterdam Distribution Center 138 | city: Rotterdam | state: Rotterdam | warehouse_capacity: 62806 | current_utilization: 71.95 | warehouse_type: Distribution
warehouse_id: ff01c7f1-f83b-4014-af9b-d19d3498b446 | warehouse_name: Abu Dhabi Regional Hub 139 | city: Abu Dhabi | state: Abu Dhabi | warehouse_capacity: 93618 | current_utilization: 89.4 | warehouse_type: Distribution
warehouse_id: e3ef7a5c-af88-4e60-aa84-eae1f205658e | warehouse_name: Osaka Fulfilment Center 140 | city: Osaka | state: Osaka | warehouse_capacity: 112491 | current_utilization: 92.0 | warehouse_type: Regional
warehouse_id: 0950cc31-331b-4a54-b3ef-efde325c1500 | warehouse_name: Ahmedabad Regional Hub 141 | city: Ahmedabad | state: Karnataka | warehouse_capacity: 19164 | current_utilization: 76.63 | warehouse_type: Bonded
warehouse_id: b97ed753-e7dc-4683-840e-868ed454b491 | warehouse_name: Singapore Bonded Warehouse 142 | city: Singapore | state: Singapore | warehouse_capacity: 41336 | current_utilization: 82.64 | warehouse_type: Regional
warehouse_id: 9a86d783-39fa-429a-951a-f52be65e8f08 | warehouse_name: Los Angeles Distribution Center 143 | city: Los Angeles | state: Los Angeles | warehouse_capacity: 92975 | current_utilization: 85.32 | warehouse_type: Distribution
warehouse_id: 943f205b-f51a-4941-9827-85f51a50212e | warehouse_name: Rotterdam Distribution Center 144 | city: Rotterdam | state: Rotterdam | warehouse_capacity: 111290 | current_utilization: 63.61 | warehouse_type: Distribution
warehouse_id: a246eadc-e948-425c-b137-60184efca5a7 | warehouse_name: Abu Dhabi Distribution Center 145 | city: Abu Dhabi | state: Abu Dhabi | warehouse_capacity: 45015 | current_utilization: 73.88 | warehouse_type: Regional
warehouse_id: 015e2e80-b134-4ea6-9b29-f5211f6c1ad8 | warehouse_name: Los Angeles Bonded Warehouse 146 | city: Los Angeles | state: Los Angeles | warehouse_capacity: 33959 | current_utilization: 74.9 | warehouse_type: Regional
warehouse_id: 087d5109-6134-4118-b775-43d427c86b3f | warehouse_name: Singapore Bonded Warehouse 147 | city: Singapore | state: Singapore | warehouse_capacity: 77444 | current_utilization: 57.42 | warehouse_type: Distribution
warehouse_id: fd6b4149-228c-40e7-87f2-3fe643c3ced7 | warehouse_name: Sharjah Distribution Center 148 | city: Sharjah | state: Sharjah | warehouse_capacity: 48943 | current_utilization: 98.0 | warehouse_type: Distribution
warehouse_id: c7f67e3c-b8ca-4e07-b6b8-133956e907d4 | warehouse_name: Bremen Bonded Warehouse 149 | city: Bremen | state: Bremen | warehouse_capacity: 63997 | current_utilization: 68.94 | warehouse_type: Regional
warehouse_id: 9ba34506-ed31-4405-a4e7-9637fd04f5c1 | warehouse_name: Singapore Distribution Center 150 | city: Singapore | state: Singapore | warehouse_capacity: 53318 | current_utilization: 63.38 | warehouse_type: Distribution
warehouse_id: cfdb3e97-b7ab-4308-8b39-2c8cd4b0e130 | warehouse_name: Manchester Distribution Center 151 | city: Manchester | state: Manchester | warehouse_capacity: 31618 | current_utilization: 76.06 | warehouse_type: Distribution
warehouse_id: 372fba6d-ea06-4132-b343-12ce07e00c58 | warehouse_name: Singapore Regional Hub 152 | city: Singapore | state: Singapore | warehouse_capacity: 57604 | current_utilization: 56.47 | warehouse_type: Regional
warehouse_id: 5cf15580-d88d-43f3-98cf-5f5b45272124 | warehouse_name: New York Distribution Center 153 | city: New York | state: New York | warehouse_capacity: 113377 | current_utilization: 35.0 | warehouse_type: Regional
warehouse_id: e8c1712f-0893-4335-8719-e6ad486b1ee6 | warehouse_name: Tokyo Distribution Center 154 | city: Tokyo | state: Tokyo | warehouse_capacity: 75723 | current_utilization: 79.87 | warehouse_type: Distribution
warehouse_id: 228c943f-629a-4848-969c-4c67efcaa64d | warehouse_name: Hyderabad Regional Hub 155 | city: Hyderabad | state: Tamil Nadu | warehouse_capacity: 114897 | current_utilization: 98.0 | warehouse_type: Bonded
warehouse_id: 9d36923b-9c04-4b9e-bdb5-321a818c52f7 | warehouse_name: Rotterdam Bonded Warehouse 156 | city: Rotterdam | state: Rotterdam | warehouse_capacity: 82134 | current_utilization: 57.46 | warehouse_type: Regional
warehouse_id: 4ce9839c-9429-4861-8452-1ef150696352 | warehouse_name: Singapore Distribution Center 157 | city: Singapore | state: Singapore | warehouse_capacity: 90667 | current_utilization: 69.23 | warehouse_type: Bonded
warehouse_id: 23cfb0f5-2a8a-4840-8ec4-a7cd6480f001 | warehouse_name: Bremen Distribution Center 158 | city: Bremen | state: Bremen | warehouse_capacity: 71704 | current_utilization: 85.06 | warehouse_type: Distribution
warehouse_id: 4ff43900-6523-43e8-a15f-aa72bb33b54f | warehouse_name: Amsterdam Distribution Center 159 | city: Amsterdam | state: Amsterdam | warehouse_capacity: 31658 | current_utilization: 78.82 | warehouse_type: Distribution
warehouse_id: 49115640-f09b-474f-8a75-7a0cef9acd52 | warehouse_name: Singapore Distribution Center 160 | city: Singapore | state: Singapore | warehouse_capacity: 81381 | current_utilization: 69.9 | warehouse_type: Regional
warehouse_id: b29889b0-bb1f-4434-a96c-f31634fed510 | warehouse_name: Shenzhen Distribution Center 161 | city: Shenzhen | state: Shenzhen | warehouse_capacity: 108441 | current_utilization: 80.86 | warehouse_type: Bonded
warehouse_id: 09718c77-0a48-4353-9931-6d5a7f668b02 | warehouse_name: Bremen Bonded Warehouse 162 | city: Bremen | state: Bremen | warehouse_capacity: 25240 | current_utilization: 70.24 | warehouse_type: Regional
warehouse_id: b3dea5f5-5b8a-46a0-b776-9fbff8d7ed49 | warehouse_name: Amsterdam Regional Hub 163 | city: Amsterdam | state: Amsterdam | warehouse_capacity: 40563 | current_utilization: 77.25 | warehouse_type: Distribution
warehouse_id: 69f8715b-e176-45e6-9ff3-5333984c808e | warehouse_name: Guangzhou Fulfilment Center 164 | city: Guangzhou | state: Guangzhou | warehouse_capacity: 108862 | current_utilization: 78.91 | warehouse_type: Regional
warehouse_id: c6f49522-ef98-4511-a5bc-e41ab66515c0 | warehouse_name: Yokohama Distribution Center 165 | city: Yokohama | state: Yokohama | warehouse_capacity: 42296 | current_utilization: 63.55 | warehouse_type: Distribution
warehouse_id: 08127820-c90b-4399-b1b0-d02b06089445 | warehouse_name: Bremen Regional Hub 166 | city: Bremen | state: Bremen | warehouse_capacity: 74875 | current_utilization: 48.05 | warehouse_type: Regional
warehouse_id: faf14baf-4d29-4b3a-9bfd-cee684b332ae | warehouse_name: London Fulfilment Center 167 | city: London | state: London | warehouse_capacity: 6647 | current_utilization: 79.85 | warehouse_type: Distribution
warehouse_id: a50e8d7a-8753-4d79-8e44-d525d67c6955 | warehouse_name: Busan Distribution Center 168 | city: Busan | state: Busan | warehouse_capacity: 72000 | current_utilization: 58.83 | warehouse_type: Regional
warehouse_id: bfa63213-2978-4e98-95d6-e7afd6bd9d85 | warehouse_name: Felixstowe Bonded Warehouse 169 | city: Felixstowe | state: Felixstowe | warehouse_capacity: 99610 | current_utilization: 82.03 | warehouse_type: Regional
warehouse_id: 1d6021e8-e2ce-4f80-bc2c-4af24dc99aae | warehouse_name: Los Angeles Fulfilment Center 170 | city: Los Angeles | state: Los Angeles | warehouse_capacity: 101677 | current_utilization: 81.53 | warehouse_type: Distribution
warehouse_id: 09b2aba7-26f5-4826-b3cd-4ba8b42b3567 | warehouse_name: Singapore Regional Hub 171 | city: Singapore | state: Singapore | warehouse_capacity: 99230 | current_utilization: 72.77 | warehouse_type: Regional
warehouse_id: 7a0ca0dc-d1b2-482c-95d5-303b43531fa7 | warehouse_name: Tokyo Distribution Center 172 | city: Tokyo | state: Tokyo | warehouse_capacity: 7602 | current_utilization: 91.37 | warehouse_type: Distribution
warehouse_id: d7b11290-ad2c-4c1d-a6e2-0e8f75c2a5d0 | warehouse_name: Dubai Bonded Warehouse 173 | city: Dubai | state: Dubai | warehouse_capacity: 30849 | current_utilization: 64.89 | warehouse_type: Distribution
warehouse_id: d9bbf71e-5461-47e3-9a13-bb572a6fe6ef | warehouse_name: Osaka Regional Hub 174 | city: Osaka | state: Osaka | warehouse_capacity: 38926 | current_utilization: 74.14 | warehouse_type: Distribution
warehouse_id: 3267cd95-a4d1-4451-abdb-e4981125c08f | warehouse_name: Bremen Regional Hub 175 | city: Bremen | state: Bremen | warehouse_capacity: 50133 | current_utilization: 82.93 | warehouse_type: Distribution
warehouse_id: 84964723-95ef-4bcb-8320-ca5d82a5bb00 | warehouse_name: Shanghai Regional Hub 176 | city: Shanghai | state: Shanghai | warehouse_capacity: 8546 | current_utilization: 51.42 | warehouse_type: Distribution
warehouse_id: 4bbb03fa-df86-4ec8-aa6d-934e17e2fc7f | warehouse_name: Shenzhen Bonded Warehouse 177 | city: Shenzhen | state: Shenzhen | warehouse_capacity: 15731 | current_utilization: 78.02 | warehouse_type: Regional
warehouse_id: a1ac7ef9-f477-45a0-af6d-38cada8dcf6d | warehouse_name: Singapore Bonded Warehouse 178 | city: Singapore | state: Singapore | warehouse_capacity: 88950 | current_utilization: 58.56 | warehouse_type: Distribution
warehouse_id: 0706f6d3-0576-45c9-ac67-fdc66ad89dc4 | warehouse_name: Frankfurt Distribution Center 179 | city: Frankfurt | state: Frankfurt | warehouse_capacity: 53064 | current_utilization: 80.97 | warehouse_type: Distribution
warehouse_id: 6a4c6abf-1b77-467b-a5fc-6566c492a322 | warehouse_name: Yokohama Distribution Center 180 | city: Yokohama | state: Yokohama | warehouse_capacity: 16735 | current_utilization: 41.38 | warehouse_type: Regional
warehouse_id: 1406e88a-8315-4a23-852c-7d551020e18e | warehouse_name: Yokohama Distribution Center 181 | city: Yokohama | state: Yokohama | warehouse_capacity: 64167 | current_utilization: 66.5 | warehouse_type: Distribution
warehouse_id: 78cc5b24-8093-4b1b-972f-f03652851a2a | warehouse_name: Shanghai Distribution Center 182 | city: Shanghai | state: Shanghai | warehouse_capacity: 108837 | current_utilization: 73.19 | warehouse_type: Distribution
warehouse_id: cd01b97a-dcc5-4378-b71a-dfa350803e6f | warehouse_name: Sharjah Distribution Center 183 | city: Sharjah | state: Sharjah | warehouse_capacity: 52241 | current_utilization: 62.28 | warehouse_type: Distribution
warehouse_id: 37d59bfc-ba61-44a2-85fd-eae4feeca0c3 | warehouse_name: Chicago Fulfilment Center 184 | city: Chicago | state: Chicago | warehouse_capacity: 37443 | current_utilization: 50.53 | warehouse_type: Distribution
warehouse_id: d70bbc29-db70-4abb-b97c-97e36d5ee219 | warehouse_name: Tokyo Fulfilment Center 185 | city: Tokyo | state: Tokyo | warehouse_capacity: 119056 | current_utilization: 80.57 | warehouse_type: Distribution
warehouse_id: bbac8557-9c03-4b2c-aa3a-ea20df436d96 | warehouse_name: Los Angeles Regional Hub 186 | city: Los Angeles | state: Los Angeles | warehouse_capacity: 49327 | current_utilization: 57.59 | warehouse_type: Regional
warehouse_id: 8a3b7d09-6c58-42e4-95c9-19ed6b1c3108 | warehouse_name: Guangzhou Distribution Center 187 | city: Guangzhou | state: Guangzhou | warehouse_capacity: 85949 | current_utilization: 67.84 | warehouse_type: Bonded
warehouse_id: 49220854-faea-4d3d-a7d7-e29b39ba6707 | warehouse_name: Singapore Bonded Warehouse 188 | city: Singapore | state: Singapore | warehouse_capacity: 64773 | current_utilization: 82.62 | warehouse_type: Distribution
warehouse_id: de46326c-0da3-44b7-ad11-6bf12ca90627 | warehouse_name: Shanghai Distribution Center 189 | city: Shanghai | state: Shanghai | warehouse_capacity: 28414 | current_utilization: 74.52 | warehouse_type: Distribution
warehouse_id: 4620e530-7500-4721-a52a-a8878bee3e33 | warehouse_name: Tokyo Distribution Center 190 | city: Tokyo | state: Tokyo | warehouse_capacity: 64430 | current_utilization: 60.49 | warehouse_type: Bonded
warehouse_id: 52fad197-a984-474c-b76e-2f5c6588c20b | warehouse_name: Yokohama Regional Hub 191 | city: Yokohama | state: Yokohama | warehouse_capacity: 111707 | current_utilization: 76.13 | warehouse_type: Distribution
warehouse_id: 6c864ae7-6378-4724-831e-01ed5911f771 | warehouse_name: Osaka Distribution Center 192 | city: Osaka | state: Osaka | warehouse_capacity: 93684 | current_utilization: 76.32 | warehouse_type: Distribution
warehouse_id: 7877e6c1-32b1-4e79-b22b-0a4c9df9e15f | warehouse_name: Busan Regional Hub 193 | city: Busan | state: Busan | warehouse_capacity: 59969 | current_utilization: 91.59 | warehouse_type: Distribution
warehouse_id: 6fcd9848-e811-410e-b840-ddded105f708 | warehouse_name: Singapore Regional Hub 194 | city: Singapore | state: Singapore | warehouse_capacity: 36511 | current_utilization: 69.86 | warehouse_type: Bonded
warehouse_id: 8d5f95f8-92d7-4835-8ec2-8ae095afe831 | warehouse_name: Sharjah Distribution Center 195 | city: Sharjah | state: Sharjah | warehouse_capacity: 33520 | current_utilization: 78.35 | warehouse_type: Distribution
warehouse_id: ffae66ec-27a4-4901-96b3-b4a6eba008da | warehouse_name: Incheon Regional Hub 196 | city: Incheon | state: Incheon | warehouse_capacity: 108935 | current_utilization: 76.8 | warehouse_type: Bonded
warehouse_id: 0582993f-61e0-45fb-abf1-d7ddac7c9bcc | warehouse_name: Guangzhou Fulfilment Center 197 | city: Guangzhou | state: Guangzhou | warehouse_capacity: 38497 | current_utilization: 77.13 | warehouse_type: Distribution
warehouse_id: 23c78c48-bc71-445a-aaaa-d78e1091ed32 | warehouse_name: Abu Dhabi Regional Hub 198 | city: Abu Dhabi | state: Abu Dhabi | warehouse_capacity: 16588 | current_utilization: 42.04 | warehouse_type: Distribution
warehouse_id: e6036d0c-4d33-4215-b0c8-bb216a4bd6b0 | warehouse_name: Tokyo Bonded Warehouse 199 | city: Tokyo | state: Tokyo | warehouse_capacity: 94737 | current_utilization: 55.74 | warehouse_type: Bonded
warehouse_id: 7d0d030b-ffb2-4172-a068-6f3fc21d9458 | warehouse_name: Chennai Distribution Center 200 | city: Chennai | state: Tamil Nadu | warehouse_capacity: 88239 | current_utilization: 79.72 | warehouse_type: Distribution
warehouse_id: 3d7798f0-466b-4086-8f78-63d81045b775 | warehouse_name: Ningbo Bonded Warehouse 201 | city: Ningbo | state: Ningbo | warehouse_capacity: 91992 | current_utilization: 65.58 | warehouse_type: Distribution
warehouse_id: a506a372-e5b2-483a-bcd9-4c50ffbc3155 | warehouse_name: Chennai Bonded Warehouse 202 | city: Chennai | state: Gujarat | warehouse_capacity: 118220 | current_utilization: 87.0 | warehouse_type: Regional
warehouse_id: 0a82cd93-f4b1-41a8-890e-23a6627fe1e0 | warehouse_name: Los Angeles Fulfilment Center 203 | city: Los Angeles | state: Los Angeles | warehouse_capacity: 119126 | current_utilization: 98.0 | warehouse_type: Distribution
warehouse_id: 3b424544-6cd5-47f2-bb33-f73cc536a3b9 | warehouse_name: Sharjah Bonded Warehouse 204 | city: Sharjah | state: Sharjah | warehouse_capacity: 37505 | current_utilization: 66.61 | warehouse_type: Regional
warehouse_id: cd688591-9b3d-4384-a465-9117fe6069ed | warehouse_name: Ahmedabad Regional Hub 205 | city: Ahmedabad | state: Gujarat | warehouse_capacity: 79595 | current_utilization: 55.92 | warehouse_type: Regional
warehouse_id: 62cbb75e-5577-4609-ad34-b60d836fb3d2 | warehouse_name: Sharjah Fulfilment Center 206 | city: Sharjah | state: Sharjah | warehouse_capacity: 75395 | current_utilization: 82.92 | warehouse_type: Distribution
